日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2013-06-06     4.8444      4.1076      3.4413      4.8002      4.3549      3.9244      4.8918      4.4064      4.0186      4.4999      4.3061      4.0852      3.8853      3.8843      3.8831      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-07     5.6030      4.5866      3.7490      5.1754      4.6055      4.1087      5.4922      4.7566      4.2559      4.9650      4.4808      4.2385      4.0237      3.9533      3.9178      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-08     6.5994      5.1887      4.1202      5.7704      4.9578      4.3438      6.1720      5.1912      4.5139      5.3940      4.7063      4.4049      4.2686      4.0757      3.9792      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-09     7.1940      5.6027      4.3827      6.1496      5.2687      4.5357      6.8004      5.6167      4.7630      5.8801      4.9728      4.5800      4.5209      4.2018      4.0425      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-13     7.6076      5.9668      4.6050      6.4178      5.5097      4.7014      7.2284      5.9380      4.9686      6.3701      5.3010      4.7654      4.7852      4.3340      4.1087      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-14     7.8048      6.3246      4.8183      6.7526      5.7764      4.8823      7.6844      6.2881      5.1857      6.7941      5.6470      4.9559      5.0644      4.4749      4.1792      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-17     7.1086      6.3558      4.9168      6.7908      5.9831      5.0455      7.3252      6.4087      5.3156      6.9822      5.9736      5.1217      5.2134      4.6186      4.2510      4.1000      4.1000      4.1000      4.2600      4.2600      4.2600      4.4000      4.4000      4.4000      
2013-06-18     6.3116      6.4555      5.0487      6.6108      6.1906      5.1691      6.8278      6.4999      5.3901      7.0886      6.2413      5.2547      5.2576      4.7631      4.3233      4.1005      4.1003      4.1001      4.2602      4.2601      4.2601      4.4000      4.4000      4.4000      
2013-06-19     6.3456      6.7698      5.2637      6.9034      6.5265      5.3541      6.8056      6.8030      5.5628      7.2494      6.5648      5.4099      5.3102      4.9156      4.3995      4.1012      4.1006      4.1003      4.2604      4.2602      4.2601      4.4000      4.4000      4.4000      
2013-06-20     7.6962      7.6519      5.7647      7.8882      7.1530      5.7067      6.9218      7.0751      5.7171      7.7368      7.0535      5.6570      5.4298      5.1075      4.4954      4.1297      4.1148      4.1074      4.2619      4.2610      4.2605      4.4001      4.4001      4.4000      
2013-06-21     8.0010      7.9029      6.0053      8.2346      7.4936      5.9243      7.1306      7.4075      5.9069      8.2344      7.5143      5.9102      5.5298      5.2971      4.5907      4.1615      4.1308      4.1154      4.2668      4.2634      4.2617      4.4032      4.4016      4.4008      
2013-06-24     8.3362      7.7224      6.1545      8.3272      7.5590      6.0823      7.3596      7.3424      6.0495      8.2490      7.6156      6.0482      5.6108      5.4121      4.6827      4.1905      4.1453      4.1226      4.2719      4.2660      4.2630      4.4074      4.4037      4.4019      
2013-06-25     8.3642      7.3379      6.2633      8.5154      7.5631      6.2605      7.5722      7.2000      6.1956      8.4970      7.7928      6.2495      5.6732      5.4654      4.7706      4.2210      4.1608      4.1304      4.2802      4.2702      4.2651      4.4133      4.4067      4.4033      
2013-06-26     7.9428      7.1442      6.3735      8.3406      7.6220      6.4454      7.4250      7.1153      6.3660      8.6830      7.9662      6.4695      5.7080      5.5091      4.8554      4.2492      4.1752      4.1376      4.2866      4.2735      4.2668      4.4176      4.4088      4.4044      
2013-06-27     6.3662      7.0312      6.4990      7.4766      7.6824      6.5961      7.2398      7.0808      6.5094      8.4800      8.1084      6.7047      5.6552      5.5425      4.9383      4.2492      4.1895      4.1447      4.2911      4.2765      4.2683      4.4215      4.4108      4.4054      
2013-06-28     5.6560      6.8285      6.5766      7.0006      7.6176      6.6970      6.7928      6.9617      6.6249      8.0104      8.1224      6.8847      5.5850      5.5574      5.0161      4.2456      4.2036      4.1518      4.2915      4.2791      4.2696      4.4213      4.4123      4.4061      
2013-07-01     5.2494      6.7928      6.5743      6.6230      7.4751      6.7291      6.5830      6.9713      6.6900      7.9154      8.0822      7.0279      5.4992      5.5550      5.0868      4.2444      4.2175      4.1587      4.2908      4.2813      4.2707      4.4196      4.4135      4.4068      
2013-07-02     4.8594      6.6118      6.5337      6.0442      7.2798      6.7352      6.2432      6.9077      6.7038      7.3918      7.9444      7.0929      5.4132      5.5432      5.1532      4.2403      4.2306      4.1655      4.2864      4.2833      4.2717      4.4151      4.4142      4.4071      
2013-07-03     4.4288      6.1858      6.4778      5.4524      6.8965      6.7115      5.7542      6.5896      6.6963      6.7228      7.7029      7.1338      5.3264      5.5172      5.2164      4.2374      4.2433      4.1720      4.2837      4.2852      4.2727      4.4113      4.4144      4.4072      
2013-07-04     3.9862      5.1762      6.4141      4.9032      6.1899      6.6715      5.3134      6.2766      6.6759      6.0664      7.2732      7.1633      5.2244      5.4398      5.2736      4.2347      4.2419      4.1784      4.2813      4.2862      4.2736      4.4073      4.4144      4.4072      
2013-07-05     3.6740      4.6650      6.2840      4.4338      5.7172      6.6054      4.9062      5.8495      6.6285      5.5541      6.7823      7.1483      5.1244      5.3547      5.3259      4.2319      4.2388      4.1848      4.2790      4.2852      4.2743      4.4043      4.4128      4.4072      
2013-07-08     3.4340      4.3417      6.0321      4.0804      5.3517      6.4554      4.4354      5.5092      6.4258      5.0381      6.4768      7.0462      5.0242      5.2617      5.3369      4.2288      4.2366      4.1909      4.2774      4.2841      4.2750      4.4018      4.4107      4.4072      
2013-07-09     3.3266      4.0930      5.7155      3.8496      4.9469      6.2550      4.1414      5.1923      6.1962      4.7377      6.0648      6.9288      4.9266      5.1699      5.3177      4.2263      4.2333      4.1970      4.2756      4.2810      4.2756      4.4004      4.4078      4.4072      
2013-07-10     3.2968      3.8628      5.5035      3.7192      4.5858      6.1039      3.9798      4.8670      5.9912      4.5515      5.6372      6.8017      4.8378      5.0821      5.2956      4.2243      4.2308      4.2030      4.2739      4.2788      4.2762      4.4000      4.4056      4.4072      
2013-07-11     3.2981      3.6422      5.3367      3.6936      4.2984      5.9904      3.8682      4.5908      5.8358      4.4013      5.2339      6.6711      4.7711      4.9978      5.2701      4.2225      4.2286      4.2090      4.2724      4.2769      4.2767      4.4000      4.4037      4.4072      
2013-07-12     3.2821      3.4781      5.1533      3.6904      4.0621      5.8399      3.7948      4.3505      5.6561      4.2692      4.9117      6.5170      4.7215      4.9230      5.2402      4.2208      4.2264      4.2150      4.2715      4.2753      4.2772      4.4000      4.4022      4.4072      
2013-07-15     3.2909      3.3625      5.0776      3.7210      3.9007      5.6879      3.8456      4.1405      5.5559      4.2633      4.6507      6.3665      4.6984      4.8613      5.2082      4.2198      4.2243      4.2209      4.2707      4.2741      4.2777      4.4000      4.4009      4.4072      
2013-07-16     3.2437      3.2852      4.9485      3.7430      3.7963      5.5381      3.9248      4.0331      5.4704      4.2885      4.5131      6.2288      4.6879      4.8072      5.1752      4.2190      4.2226      4.2266      4.2703      4.2730      4.2782      4.4000      4.4002      4.4072      
2013-07-17     3.1871      3.2420      4.7139      3.7442      3.7317      5.3141      3.9532      3.9665      5.2781      4.3407      4.4461      6.0745      4.6795      4.7586      5.1379      4.2183      4.2213      4.2323      4.2702      4.2720      4.2786      4.4000      4.4000      4.4072      
2013-07-18     3.1158      3.2070      4.1916      3.7090      3.7013      4.9456      3.9712      3.9197      5.0982      4.3925      4.3969      5.8351      4.6719      4.7215      5.0807      4.2178      4.2201      4.2310      4.2701      4.2713      4.2787      4.4000      4.4000      4.4072      
2013-07-19     3.0638      3.1730      3.9190      3.6980      3.6942      4.7057      3.9970      3.8959      4.8727      4.5007      4.3850      5.5836      4.6642      4.6929      5.0238      4.2175      4.2191      4.2290      4.2700      4.2708      4.2780      4.4000      4.4000      4.4064      
2013-07-22     3.0245      3.1577      3.7497      3.7212      3.7211      4.5364      4.0288      3.9372      4.7232      4.6078      4.4356      5.4562      4.6588      4.6786      4.9702      4.2172      4.2185      4.2276      4.2700      4.2704      4.2772      4.4000      4.4000      4.4054      
2013-07-23     3.0490      3.1464      3.6197      3.7718      3.7574      4.3522      4.0508      3.9878      4.5901      4.7210      4.5048      5.2848      4.6551      4.6715      4.9207      4.2172      4.2181      4.2257      4.2700      4.2702      4.2756      4.4000      4.4000      4.4039      
2013-07-24     3.1014      3.1443      3.5035      3.8548      3.7995      4.1927      4.0786      4.0159      4.4415      4.8736      4.6072      5.1222      4.6549      4.6672      4.8746      4.2176      4.2180      4.2244      4.2700      4.2701      4.2744      4.4000      4.4000      4.4028      
2013-07-25     3.1717      3.1437      3.3930      3.9544      3.8317      4.0651      4.1310      4.0511      4.3210      5.0452      4.7189      4.9764      4.6554      4.6636      4.8307      4.2179      4.2178      4.2232      4.2700      4.2701      4.2735      4.4000      4.4000      4.4018      
2013-07-26     3.2737      3.1687      3.3234      4.0756      3.8868      3.9745      4.2436      4.1203      4.2354      5.2558      4.8783      4.8950      4.6583      4.6612      4.7921      4.2182      4.2178      4.2221      4.2700      4.2700      4.2726      4.4000      4.4000      4.4011      
2013-07-29     3.3936      3.2091      3.2858      4.3020      4.0116      3.9562      4.5238      4.2763      4.2084      5.4922      5.0500      4.8504      4.6622      4.6605      4.7609      4.2187      4.2180      4.2211      4.2700      4.2700      4.2720      4.4000      4.4000      4.4005      
2013-07-30     3.4947      3.2719      3.2785      4.5046      4.1382      3.9673      4.7698      4.4103      4.2217      5.6720      5.1965      4.8548      4.6652      4.6602      4.7337      4.2193      4.2183      4.2204      4.2700      4.2700      4.2715      4.4000      4.4000      4.4001      
2013-07-31     3.5885      3.3450      3.2935      4.6966      4.2757      4.0037      5.0342      4.5564      4.2615      5.6814      5.2775      4.8618      4.6659      4.6604      4.7095      4.2195      4.2186      4.2199      4.2700      4.2700      4.2710      4.4000      4.4000      4.4000      
2013-08-01     3.6284      3.4001      3.3035      4.7792      4.3668      4.0341      5.2546      4.6928      4.3063      5.5570      5.3011      4.8490      4.6666      4.6610      4.6912      4.2197      4.2188      4.2195      4.2700      4.2700      4.2706      4.4000      4.4000      4.4000      
2013-08-02     3.5692      3.4214      3.2972      4.7718      4.4237      4.0590      5.2406      4.7421      4.3190      5.3410      5.2984      4.8417      4.6651      4.6617      4.6773      4.2199      4.2190      4.2191      4.2700      4.2700      4.2704      4.4000      4.4000      4.4000      
2013-08-05     3.4486      3.4211      3.2894      4.6316      4.4668      4.0940      5.0026      4.7632      4.3502      5.0584      5.2753      4.8554      4.6619      4.6620      4.6703      4.2198      4.2193      4.2189      4.2700      4.2700      4.2702      4.4000      4.4000      4.4000      
2013-08-06     3.3404      3.4175      3.2819      4.4504      4.4775      4.1175      4.8444      4.8071      4.3975      4.8007      5.2364      4.8706      4.6593      4.6622      4.6669      4.2196      4.2195      4.2188      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-08-07     3.2207      3.4046      3.2744      4.2308      4.4637      4.1316      4.6260      4.8301      4.4230      4.6487      5.1651      4.8861      4.6567      4.6613      4.6642      4.2196      4.2196      4.2188      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-08-08     3.1437      3.3861      3.2649      4.0735      4.4264      4.1290      4.4380      4.8463      4.4487      4.5985      5.0778      4.8983      4.6540      4.6603      4.6620      4.2197      4.2197      4.2188      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-09     3.0757      3.3225      3.2456      3.9387      4.3553      4.1210      4.3880      4.8143      4.4673      4.5771      4.9591      4.9187      4.6522      4.6586      4.6599      4.2197      4.2198      4.2188      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-12     3.0486      3.2486      3.2288      3.7971      4.2144      4.1130      4.3596      4.6811      4.4787      4.5621      4.8103      4.9301      4.6512      4.6565      4.6585      4.2197      4.2198      4.2189      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-13     3.0737      3.2070      3.2394      3.7243      4.0874      4.1128      4.2818      4.5631      4.4867      4.5468      4.6738      4.9351      4.6504      4.6548      4.6575      4.2198      4.2197      4.2190      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-14     3.1406      3.1806      3.2628      3.7207      3.9758      4.1257      4.2416      4.4338      4.4951      4.5318      4.5903      4.9339      4.6501      4.6534      4.6569      4.2198      4.2197      4.2191      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-15     3.1644      3.1540      3.2770      3.7678      3.9207      4.1437      4.1814      4.3097      4.5013      4.5162      4.5574      4.9292      4.6501      4.6521      4.6565      4.2198      4.2198      4.2193      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-16     3.2234      3.1495      3.2855      3.7942      3.8665      4.1451      4.0860      4.2370      4.4896      4.5212      4.5492      4.9238      4.6501      4.6511      4.6564      4.2198      4.2198      4.2194      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-19     3.3111      3.1798      3.3005      3.8830      3.8401      4.1534      4.2836      4.3216      4.5424      4.6062      4.5842      4.9297      4.6516      4.6514      4.6567      4.2198      4.2198      4.2195      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-20     3.4368      3.2552      3.3364      4.0282      3.8763      4.1769      4.5450      4.4134      4.6103      4.7450      4.6459      4.9411      4.6543      4.6523      4.6573      4.2198      4.2198      4.2196      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-21     3.4532      3.2969      3.3507      4.1010      3.9109      4.1873      4.7930      4.5173      4.6737      4.8520      4.6919      4.9285      4.6559      4.6530      4.6571      4.2198      4.2198      4.2197      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-22     3.4680      3.3162      3.3511      4.1252      3.9465      4.1864      4.9784      4.5799      4.7131      4.9422      4.7292      4.9035      4.6582      4.6542      4.6572      4.2198      4.2198      4.2198      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-23     3.4792      3.3513      3.3369      4.2006      3.9974      4.1763      5.2480      4.6670      4.7407      5.0334      4.7773      4.8682      4.6606      4.6553      4.6570      4.2198      4.2198      4.2198      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-26     3.4060      3.3585      3.3036      4.1868      4.0349      4.1246      5.2560      4.7698      4.7255      5.0498      4.8280      4.8191      4.6615      4.6565      4.6565      4.2198      4.2198      4.2198      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-27     3.2364      3.3366      3.2718      4.1430      4.0856      4.0865      5.2390      4.8920      4.7276      5.0010      4.8730      4.7734      4.6610      4.6576      4.6562      4.2198      4.2198      4.2198      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-28     3.1526      3.3029      3.2418      4.1510      4.1260      4.0509      5.1620      4.9775      4.7057      4.9788      4.9154      4.7528      4.6611      4.6585      4.6559      4.2198      4.2198      4.2198      4.2701      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-08-29     3.0726      3.2703      3.2122      4.1916      4.1584      4.0395      5.0328      5.0056      4.6577      4.9658      4.9540      4.7557      4.6603      4.6593      4.6557      4.2198      4.2198      4.2198      4.2701      4.2701      4.2700      4.4000      4.4000      4.4000      
2013-08-30     3.0264      3.2528      3.2012      4.1089      4.1548      4.0106      4.8608      5.0544      4.6457      4.9236      4.9785      4.7638      4.6593      4.6600      4.6555      4.2198      4.2198      4.2198      4.2701      4.2701      4.2700      4.4000      4.4000      4.4000      
2013-09-02     3.0228      3.2144      3.1971      4.0527      4.1198      3.9799      4.6516      4.9538      4.6377      4.8422      4.9460      4.7651      4.6582      4.6598      4.6556      4.2198      4.2198      4.2198      4.2701      4.2701      4.2700      4.4000      4.4000      4.4000      
2013-09-03     3.0217      3.1290      3.1921      3.9609      4.0520      3.9641      4.3278      4.7834      4.5984      4.7520      4.8765      4.7612      4.6571      4.6591      4.6557      4.2198      4.2198      4.2198      4.2701      4.2701      4.2700      4.4000      4.4000      4.4000      
2013-09-04     3.0031      3.0778      3.1874      3.8087      3.9799      3.9454      4.0742      4.6181      4.5677      4.6824      4.8306      4.7613      4.6567      4.6589      4.6560      4.2198      4.2198      4.2198      4.2701      4.2701      4.2700      4.4000      4.4000      4.4000      
2013-09-05     2.9897      3.0311      3.1737      3.6363      3.9140      3.9302      3.9352      4.4840      4.5320      4.6166      4.7912      4.7602      4.6565      4.6584      4.6563      4.2198      4.2198      4.2198      4.2701      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-06     2.9729      2.9996      3.1755      3.5830      3.8460      3.9217      3.8162      4.3385      4.5028      4.5524      4.7380      4.7577      4.6565      4.6579      4.6566      4.2198      4.2198      4.2198      4.2701      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-09     2.9531      2.9879      3.1732      3.5454      3.7991      3.9170      3.7290      4.1903      4.4801      4.5520      4.6971      4.7626      4.6565      4.6574      4.6569      4.2198      4.2198      4.2198      4.2701      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-10     2.9321      2.9769      3.1567      3.5204      3.7407      3.9131      3.7256      4.0267      4.4594      4.6198      4.6859      4.7795      4.6564      4.6568      4.6572      4.2198      4.2198      4.2198      4.2701      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-11     2.9339      2.9685      3.1357      3.5172      3.6630      3.8945      3.7296      3.9019      4.4397      4.7312      4.7068      4.8111      4.6562      4.6565      4.6575      4.2198      4.2198      4.2198      4.2701      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-12     2.9493      2.9695      3.1199      3.5248      3.5806      3.8695      3.7486      3.8419      4.4238      4.8912      4.7539      4.8540      4.6562      4.6563      4.6578      4.2198      4.2198      4.2198      4.2700      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-13     2.9551      2.9640      3.1084      3.5450      3.5640      3.8594      3.7758      3.7960      4.4252      5.0911      4.8217      4.9001      4.6561      4.6563      4.6581      4.2198      4.2198      4.2198      4.2700      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-16     2.9727      2.9629      3.0886      3.5280      3.5367      3.8282      3.7514      3.7402      4.3470      5.3055      4.9287      4.9374      4.6562      4.6564      4.6581      4.2199      4.2199      4.2198      4.2700      4.2701      4.2701      4.4000      4.4000      4.4000      
2013-09-17     3.0922      3.0122      3.0706      3.5196      3.5200      3.7860      3.7302      3.7279      4.2557      5.5003      5.0600      4.9683      4.6568      4.6566      4.6578      4.2199      4.2199      4.2198      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-09-18     3.2008      3.0674      3.0726      3.5730      3.5451      3.7625      3.7633      3.7465      4.1823      5.6553      5.1932      5.0119      4.6573      4.6568      4.6578      4.2200      4.2199      4.2199      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-09-22     3.3220      3.1357      3.0834      3.6724      3.5986      3.7563      3.8047      3.7767      4.1303      5.7701      5.3306      5.0609      4.6584      4.6573      4.6578      4.2200      4.2199      4.2199      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-09-23     3.4892      3.2222      3.1109      3.8048      3.6749      3.7604      3.9043      3.8401      4.0893      5.8742      5.4826      5.1103      4.6613      4.6587      4.6583      4.2200      4.2199      4.2199      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-09-24     3.6105      3.2916      3.1398      3.9990      3.7635      3.7813      4.1466      3.9490      4.0696      5.9620      5.6337      5.1654      4.6646      4.6604      4.6589      4.2200      4.2199      4.2199      4.2700      4.2700      4.2701      4.4000      4.4000      4.4000      
2013-09-25     3.5813      3.3367      3.1568      4.0656      3.7926      3.7666      4.4551      4.0926      4.0597      5.9660      5.7331      5.2095      4.6673      4.6621      4.6594      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-09-26     3.4923      3.3465      3.1575      4.1268      3.8499      3.7564      4.7828      4.2730      4.0875      5.8704      5.7628      5.2348      4.6702      4.6638      4.6601      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-09-27     3.4072      3.3646      3.1671      4.0578      3.8651      3.7228      5.1119      4.4583      4.1501      5.7468      5.7584      5.2562      4.6723      4.6654      4.6608      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-09-29     3.2742      3.3817      3.1729      3.9612      3.8830      3.7235      5.3975      4.6509      4.2235      5.6060      5.7401      5.2809      4.6726      4.6670      4.6616      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-09-30     3.1765      3.3935      3.1782      3.9138      3.9564      3.7466      5.3917      4.7691      4.2547      5.4442      5.7031      5.3159      4.6721      4.6683      4.6624      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-08     3.1175      3.3494      3.1808      4.0092      4.0374      3.7787      5.3112      4.8831      4.3055      5.3086      5.6373      5.3487      4.6715      4.6694      4.6630      4.2200      4.2200      4.2199      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-09     3.1415      3.3169      3.1921      4.0986      4.1127      3.8289      5.1602      4.9715      4.3590      5.2642      5.5673      5.3803      4.6705      4.6704      4.6636      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-10     3.1776      3.2924      3.2140      4.2654      4.1616      3.8801      5.0174      5.0647      4.4207      5.2182      5.4825      5.4066      4.6697      4.6710      4.6641      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-11     3.1676      3.2209      3.2215      4.3676      4.1644      3.9197      4.8312      5.1144      4.4772      5.1582      5.3821      5.4324      4.6686      4.6706      4.6647      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-12     3.1478      3.1622      3.2269      4.3762      4.1450      3.9543      4.8360      5.1138      4.5314      5.0592      5.2517      5.4427      4.6680      4.6701      4.6652      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-14     3.1600      3.1388      3.2378      4.2686      4.1389      3.9658      4.8100      5.0606      4.5766      4.9936      5.1511      5.4421      4.6675      4.6695      4.6658      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-15     3.1370      3.1393      3.2429      4.1372      4.1179      3.9839      4.6234      4.8918      4.5824      4.8936      5.0789      5.4209      4.6670      4.6687      4.6663      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-16     3.0824      3.1300      3.2473      3.9040      4.0847      3.9749      4.3070      4.6622      4.5603      4.8450      5.0316      5.3950      4.6664      4.6681      4.6667      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-17     3.0700      3.1188      3.2503      3.7220      4.0448      3.9639      4.0158      4.4235      4.5372      4.7910      4.9746      5.3573      4.6665      4.6676      4.6673      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-18     3.0648      3.1063      3.2499      3.5698      3.9730      3.9647      3.7708      4.3034      4.5363      4.7526      4.9059      5.3045      4.6669      4.6675      4.6679      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-21     3.0542      3.1071      3.2283      3.5084      3.8885      3.9630      3.5748      4.1924      4.5378      4.7192      4.8564      5.2468      4.6692      4.6684      4.6689      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-22     3.0412      3.0891      3.2030      3.4510      3.7941      3.9534      3.5182      4.0708      4.5211      4.7180      4.8058      5.1865      4.6724      4.6697      4.6700      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-23     3.1862      3.1343      3.2134      3.5866      3.7453      3.9535      3.6210      3.9640      4.5143      4.7094      4.7772      5.1298      4.6761      4.6713      4.6712      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-24     3.3962      3.2331      3.2270      3.8526      3.7873      3.9759      3.9192      3.9675      4.5409      4.8434      4.8172      5.0996      4.6800      4.6733      4.6719      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-25     3.6694      3.3671      3.2646      4.1338      3.8518      3.9984      4.3770      4.0739      4.5939      5.2052      4.9789      5.1153      4.6843      4.6756      4.6728      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-28     3.9442      3.4992      3.3190      4.4030      3.9557      4.0473      4.9222      4.2485      4.6545      5.5640      5.1416      5.1464      4.6883      4.6788      4.6741      4.2201      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-29     4.2230      3.6321      3.3857      4.6808      4.0659      4.0919      5.4926      4.5054      4.6986      5.8550      5.2865      5.1827      4.6914      4.6819      4.6753      4.2201      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-30     4.5130      3.8496      3.4898      5.0010      4.2938      4.1893      5.9882      4.8046      4.7334      6.0770      5.3932      5.2124      4.6938      4.6850      4.6765      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-10-31     4.6134      4.0048      3.5618      5.0636      4.4581      4.2515      6.1138      5.0165      4.7200      6.0638      5.4536      5.2141      4.6953      4.6877      4.6776      4.2199      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-01     4.5977      4.1335      3.6199      5.0074      4.5706      4.2718      5.9474      5.1622      4.7328      5.8118      5.5085      5.2072      4.6956      4.6900      4.6787      4.2199      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-04     4.5303      4.2372      3.6722      4.9132      4.6581      4.2733      5.5682      5.2452      4.7188      5.4374      5.5007      5.1786      4.6945      4.6914      4.6799      4.2199      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-05     4.4240      4.3235      3.7063      4.7702      4.7255      4.2598      5.1892      5.3409      4.7059      5.1281      5.4916      5.1487      4.6938      4.6926      4.6811      4.2199      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-06     4.1100      4.3115      3.7229      4.4248      4.7129      4.2291      4.8294      5.4088      4.6864      4.9171      5.4971      5.1371      4.6930      4.6934      4.6824      4.2200      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-07     3.9380      4.2757      3.7544      4.2044      4.6340      4.2107      4.6378      5.3758      4.6717      4.8451      5.4545      5.1358      4.6927      4.6940      4.6836      4.2201      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
2013-11-08     3.8326      4.2151      3.7911      4.0702      4.5388      4.1953      4.5479      5.2477      4.6608      4.8281      5.3200      5.1494      4.6931      4.6943      4.6850      4.2201      4.2200      4.2200      4.2700      4.2700      4.2700      4.4000      4.4000      4.4000      
