日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2020-06-09     1.8306      1.8553      1.4963      1.9696      1.9828      1.7973      1.6672      1.7022      1.5054      1.5876      1.5016      1.4043      1.6018      1.5225      1.4611      1.6816      1.6144      1.5543      1.7910      1.7256      1.6628      1.9088      1.8394      1.7711      
2020-06-10     1.8234      1.8298      1.5535      1.9714      1.9790      1.8221      1.7114      1.7072      1.5328      1.6548      1.5417      1.4288      1.6662      1.5626      1.4820      1.7346      1.6487      1.5727      1.8358      1.7577      1.6803      1.9542      1.8708      1.7890      
2020-06-11     1.7822      1.7953      1.6042      1.9754      1.9632      1.8474      1.7602      1.7073      1.5624      1.7242      1.5865      1.4568      1.7398      1.6100      1.5073      1.8014      1.6915      1.5957      1.8970      1.7988      1.7030      2.0116      1.9098      1.8110      
2020-06-12     1.7716      1.7385      1.6375      1.9812      1.9497      1.8654      1.7910      1.7007      1.5924      1.7876      1.6334      1.4868      1.8122      1.6603      1.5351      1.8686      1.7367      1.6212      1.9636      1.8427      1.7283      2.0688      1.9513      1.8354      
2020-06-15     1.6890      1.7233      1.6661      1.9638      1.9393      1.8800      1.8110      1.7073      1.6186      1.8414      1.6826      1.5176      1.8780      1.7134      1.5646      1.9272      1.7831      1.6481      2.0258      1.8890      1.7555      2.1188      1.9932      1.8608      
2020-06-16     1.6726      1.7516      1.6844      1.9526      1.9611      1.8985      1.8108      1.7390      1.6428      1.8832      1.7354      1.5501      1.9364      1.7691      1.5956      1.9820      1.8318      1.6766      2.0822      1.9366      1.7839      2.1634      2.0361      1.8874      
2020-06-17     1.7124      1.7679      1.7258      1.9680      1.9697      1.9246      1.8172      1.7643      1.6683      1.9236      1.7892      1.5847      1.9844      1.8253      1.6284      2.0288      1.8817      1.7068      2.1342      1.9850      1.8143      2.2060      2.0801      1.9158      
2020-06-18     1.7856      1.7839      1.7767      1.9838      1.9796      1.9518      1.8668      1.8135      1.7074      1.9562      1.8402      1.6207      2.0192      1.8795      1.6623      2.0612      1.9313      1.7379      2.1686      2.0328      1.8454      2.2354      2.1235      1.9450      
2020-06-19     1.9060      1.8388      1.8286      2.0100      1.9956      1.9794      1.9262      1.8586      1.7496      1.9860      1.8868      1.6577      2.0470      1.9296      1.6971      2.0868      1.9777      1.7698      2.1972      2.0804      1.8779      2.2576      2.1632      1.9748      
2020-06-22     2.0372      1.8631      1.8616      2.0690      2.0164      1.9977      2.0092      1.9101      1.7928      2.0142      1.9278      1.6948      2.0690      1.9735      1.7319      2.1092      2.0182      1.8021      2.2196      2.1227      1.9105      2.2778      2.1983      2.0047      
2020-06-23     2.0812      1.8769      1.8661      2.1208      2.0367      2.0098      2.1416      1.9762      1.8392      2.0402      1.9617      1.7317      2.0870      2.0117      1.7671      2.1272      2.0546      1.8345      2.2394      2.1608      1.9432      2.2968      2.2301      2.0348      
2020-06-24     1.9796      1.8460      1.8379      2.1440      2.0560      2.0175      2.2320      2.0246      1.8659      2.0612      1.9924      1.7671      2.1000      2.0422      1.8024      2.1402      2.0845      1.8666      2.2540      2.1941      1.9759      2.3124      2.2592      2.0650      
2020-06-28     1.7742      1.7799      1.7876      2.1604      2.0721      2.0177      2.2602      2.0635      1.8854      2.0768      2.0165      1.8015      2.1102      2.0647      1.8374      2.1506      2.1059      1.8987      2.2670      2.2178      2.0083      2.3252      2.2803      2.0951      
2020-06-29     1.5504      1.7282      1.7334      2.1672      2.0886      2.0192      2.2602      2.0932      1.8970      2.0864      2.0362      1.8348      2.1166      2.0818      1.8711      2.1574      2.1221      1.9294      2.2752      2.2362      2.0395      2.3352      2.2964      2.1239      
2020-06-30     1.4808      1.7590      1.7412      2.1828      2.1259      2.0326      2.2756      2.1424      1.9249      2.0916      2.0529      1.8678      2.1224      2.0957      1.9046      2.1626      2.1359      1.9595      2.2838      2.2517      2.0704      2.3452      2.3115      2.1524      
2020-07-01     1.4800      1.7806      1.7661      2.1718      2.1463      2.0537      2.1886      2.1651      1.9521      2.0898      2.0650      1.9002      2.1250      2.1060      1.9376      2.1678      2.1475      1.9897      2.2906      2.2650      2.1008      2.3524      2.3246      2.1804      
2020-07-02     1.5210      1.7503      1.7591      2.1384      2.1412      2.0555      2.0964      2.1642      1.9643      2.0778      2.0695      1.9294      2.1234      2.1117      1.9685      2.1720      2.1561      2.0189      2.2940      2.2740      2.1295      2.3572      2.3348      2.2075      
2020-07-03     1.5746      1.6744      1.7292      2.0980      2.1292      2.0544      1.9860      2.1231      1.9683      2.0598      2.0683      1.9543      2.1186      2.1144      1.9970      2.1758      2.1632      2.0473      2.2966      2.2818      2.1573      2.3626      2.3439      2.2337      
2020-07-06     1.6414      1.5959      1.7174      2.0206      2.0939      2.0448      1.8796      2.0699      1.9643      2.0400      2.0632      1.9750      2.1140      2.1153      2.0225      2.1806      2.1690      2.0734      2.2996      2.2874      2.1839      2.3694      2.3523      2.2578      
2020-07-07     1.6256      1.5532      1.7082      1.9934      2.0881      2.0523      1.7672      2.0214      1.9658      2.0230      2.0573      1.9926      2.1094      2.1159      2.0447      2.1862      2.1744      2.0963      2.3040      2.2939      2.2083      2.3762      2.3607      2.2795      
2020-07-08     1.6498      1.5649      1.7209      2.0018      2.0868      2.0618      1.7448      1.9667      1.9715      2.0084      2.0491      2.0054      2.1072      2.1161      2.0639      2.1924      2.1801      2.1174      2.3112      2.3009      2.2309      2.3848      2.3686      2.2994      
2020-07-09     1.7386      1.6298      1.7379      2.0390      2.0887      2.0724      1.7898      1.9431      1.9839      2.0034      2.0406      2.0165      2.1090      2.1162      2.0792      2.2006      2.1863      2.1354      2.3224      2.3082      2.2512      2.3952      2.3762      2.3177      
2020-07-10     1.9052      1.7399      1.7599      2.0836      2.0908      2.0815      1.8442      1.9151      1.9893      2.0082      2.0340      2.0253      2.1166      2.1176      2.0912      2.2116      2.1937      2.1498      2.3356      2.3161      2.2670      2.4066      2.3846      2.3325      
2020-07-13     2.0616      1.8515      1.7899      2.1650      2.0928      2.0907      1.9626      1.9211      2.0072      2.0202      2.0301      2.0332      2.1284      2.1212      2.1015      2.2264      2.2035      2.1628      2.3516      2.3256      2.2809      2.4208      2.3951      2.3458      
2020-07-14     2.0544      1.8400      1.7995      2.1762      2.0848      2.1054      2.0374      1.9023      2.0224      2.0360      2.0295      2.0412      2.1462      2.1278      2.1118      2.2456      2.2159      2.1759      2.3688      2.3364      2.2941      2.4384      2.4073      2.3594      
2020-07-15     2.0412      1.8455      1.8131      2.1788      2.0903      2.1183      2.0856      1.9152      2.0402      2.0564      2.0324      2.0487      2.1722      2.1397      2.1229      2.2706      2.2315      2.1895      2.3894      2.3503      2.3077      2.4608      2.4228      2.3737      
2020-07-16     2.0527      1.8957      1.8230      2.1902      2.1146      2.1279      2.1154      1.9526      2.0584      2.0828      2.0431      2.0563      2.2050      2.1570      2.1344      2.3016      2.2511      2.2036      2.4146      2.3685      2.3213      2.4916      2.4434      2.3891      
2020-07-17     2.0789      1.9921      1.8332      2.1950      2.1393      2.1343      2.2086      2.0264      2.0748      2.1154      2.0618      2.0651      2.2476      2.1821      2.1483      2.3416      2.2766      2.2199      2.4496      2.3926      2.3372      2.5324      2.4695      2.4067      
2020-07-20     2.0446      2.0531      1.8245      2.1914      2.1782      2.1361      2.2266      2.0946      2.0823      2.1468      2.0835      2.0734      2.2958      2.2121      2.1637      2.3868      2.3066      2.2378      2.4896      2.4206      2.3540      2.5756      2.4982      2.4253      
2020-07-21     2.0274      2.0409      1.7971      2.1820      2.1791      2.1336      2.2508      2.1441      2.0828      2.1760      2.1060      2.0817      2.3506      2.2484      2.1822      2.4414      2.3435      2.2590      2.5390      2.4539      2.3739      2.6250      2.5317      2.4462      
2020-07-22     1.8902      1.9657      1.7653      2.1536      2.1662      2.1265      2.2656      2.1756      2.0712      2.2010      2.1287      2.0889      2.4026      2.2874      2.2018      2.4988      2.3847      2.2824      2.5888      2.4891      2.3950      2.6734      2.5671      2.4679      
2020-07-23     1.8125      1.9326      1.7812      2.1452      2.1677      2.1282      2.2646      2.1900      2.0666      2.2198      2.1513      2.0960      2.4536      2.3293      2.2228      2.5542      2.4279      2.3071      2.6348      2.5247      2.4165      2.7152      2.6034      2.4898      
2020-07-24     1.7155      1.8972      1.8186      2.1292      2.1621      2.1265      2.2268      2.2177      2.0664      2.2292      2.1723      2.1032      2.4938      2.3707      2.2442      2.6012      2.4714      2.3326      2.6718      2.5607      2.4384      2.7470      2.6397      2.5122      
2020-07-27     1.7230      1.8838      1.8677      2.1330      2.1622      2.1275      2.2234      2.2250      2.0731      2.2380      2.1924      2.1113      2.5278      2.4118      2.2665      2.6412      2.5140      2.3588      2.7024      2.5960      2.4608      2.7736      2.6746      2.5349      
2020-07-28     1.7568      1.8921      1.8661      2.1528      2.1674      2.1261      2.2360      2.2434      2.0729      2.2468      2.2114      2.1205      2.5502      2.4504      2.2891      2.6676      2.5545      2.3852      2.7212      2.6301      2.4833      2.7896      2.7073      2.5573      
2020-07-29     1.7796      1.8349      1.8402      2.1860      2.1698      2.1301      2.2548      2.2602      2.0877      2.2570      2.2290      2.1307      2.5672      2.4849      2.3123      2.6834      2.5911      2.4113      2.7342      2.6615      2.5059      2.8010      2.7372      2.5800      
2020-07-30     1.6818      1.7472      1.8214      2.1812      2.1632      2.1389      2.2644      2.2645      2.1086      2.2668      2.2433      2.1432      2.5770      2.5153      2.3362      2.6936      2.6239      2.4375      2.7436      2.6892      2.5289      2.8084      2.7618      2.6026      
2020-07-31     1.6708      1.6932      1.8426      2.1990      2.1641      2.1517      2.2670      2.2469      2.1367      2.2768      2.2530      2.1574      2.5842      2.5390      2.3606      2.7002      2.6507      2.4637      2.7502      2.7110      2.5518      2.8148      2.7809      2.6252      
2020-08-03     1.5860      1.6545      1.8538      2.1672      2.1501      2.1642      2.1984      2.2109      2.1528      2.2816      2.2598      2.1717      2.5884      2.5581      2.3851      2.7052      2.6732      2.4899      2.7552      2.7288      2.5747      2.8196      2.7966      2.6474      
2020-08-04     1.6204      1.6886      1.8648      2.1558      2.1543      2.1667      2.1514      2.1937      2.1689      2.2854      2.2661      2.1861      2.5924      2.5713      2.4099      2.7124      2.6900      2.5168      2.7618      2.7415      2.5977      2.8256      2.8076      2.6697      
2020-08-05     1.6684      1.7240      1.8449      2.1334      2.1597      2.1630      2.1022      2.1785      2.1771      2.2864      2.2717      2.2002      2.5952      2.5812      2.4343      2.7212      2.7023      2.5435      2.7694      2.7518      2.6205      2.8318      2.8164      2.6918      
2020-08-06     1.7268      1.7043      1.8185      2.1116      2.1464      2.1571      2.0584      2.1614      2.1757      2.2860      2.2764      2.2139      2.5972      2.5871      2.4582      2.7300      2.7118      2.5699      2.7776      2.7606      2.6427      2.8378      2.8231      2.7133      
2020-08-07     1.7806      1.7257      1.8115      2.1054      2.1522      2.1572      2.0194      2.1432      2.1805      2.2842      2.2805      2.2264      2.5992      2.5917      2.4812      2.7392      2.7197      2.5956      2.7860      2.7681      2.6644      2.8426      2.8287      2.7342      
2020-08-10     1.8924      1.7392      1.8115      2.1372      2.1522      2.1572      2.0498      2.1241      2.1746      2.2868      2.2842      2.2383      2.6004      2.5944      2.5031      2.7472      2.7262      2.6201      2.7940      2.7746      2.6853      2.8476      2.8336      2.7541      
2020-08-11     1.9476      1.7840      1.8381      2.1584      2.1571      2.1623      2.0806      2.1160      2.1797      2.2894      2.2874      2.2494      2.6008      2.5966      2.5235      2.7520      2.7322      2.6434      2.7990      2.7804      2.7053      2.8512      2.8384      2.7729      
2020-08-12     2.0400      1.8542      1.8446      2.1952      2.1643      2.1671      2.1278      2.1150      2.1876      2.2932      2.2898      2.2594      2.6010      2.5981      2.5415      2.7560      2.7386      2.6649      2.8028      2.7861      2.7238      2.8544      2.8431      2.7902      
2020-08-13     2.1402      1.9335      1.8403      2.2278      2.1697      2.1665      2.1804      2.1194      2.1920      2.2960      2.2910      2.2672      2.6012      2.5992      2.5573      2.7600      2.7450      2.6845      2.8056      2.7916      2.7404      2.8576      2.8477      2.8048      
2020-08-14     2.1638      1.9722      1.8327      2.2312      2.1683      2.1662      2.2314      2.1254      2.1862      2.3000      2.2921      2.2726      2.6008      2.6000      2.5695      2.7646      2.7519      2.7013      2.8080      2.7970      2.7540      2.8616      2.8521      2.8165      
2020-08-17     2.1636      2.0280      1.8413      2.2334      2.1853      2.1677      2.2670      2.1584      2.1847      2.3020      2.2944      2.2771      2.6010      2.6007      2.5794      2.7694      2.7583      2.7158      2.8118      2.8029      2.7659      2.8666      2.8571      2.8269      
2020-08-18     2.1464      2.0470      1.8678      2.2216      2.1900      2.1722      2.2738      2.1772      2.1855      2.3030      2.2962      2.2812      2.6010      2.6009      2.5861      2.7756      2.7638      2.7269      2.8174      2.8082      2.7749      2.8728      2.8620      2.8348      
2020-08-19     2.1456      2.0928      1.9084      2.2132      2.2042      2.1820      2.2692      2.1985      2.1885      2.3044      2.2988      2.2853      2.6008      2.6009      2.5911      2.7818      2.7689      2.7356      2.8236      2.8132      2.7825      2.8790      2.8667      2.8416      
2020-08-20     2.1476      2.1439      1.9241      2.2156      2.2217      2.1841      2.2806      2.2305      2.1960      2.3076      2.3018      2.2891      2.6008      2.6010      2.5941      2.7880      2.7740      2.7429      2.8304      2.8180      2.7893      2.8850      2.8713      2.8472      
2020-08-21     2.1642      2.1640      1.9449      2.2272      2.2292      2.1907      2.3036      2.2675      2.2054      2.3142      2.3071      2.2938      2.6008      2.6008      2.5963      2.7928      2.7787      2.7492      2.8374      2.8227      2.7954      2.8906      2.8761      2.8524      
2020-08-24     2.2105      2.1871      1.9631      2.2306      2.2320      2.1921      2.3580      2.3125      2.2183      2.3260      2.3140      2.2991      2.6012      2.6011      2.5978      2.7990      2.7842      2.7552      2.8436      2.8277      2.8012      2.8952      2.8809      2.8573      
2020-08-25     2.1813      2.1639      1.9739      2.2408      2.2312      2.1942      2.4224      2.3481      2.2321      2.3388      2.3209      2.3042      2.6024      2.6017      2.5992      2.8052      2.7904      2.7613      2.8486      2.8330      2.8067      2.8990      2.8859      2.8622      
2020-08-26     2.0777      2.1117      1.9829      2.2444      2.2288      2.1966      2.4664      2.3678      2.2414      2.3514      2.3279      2.3089      2.6048      2.6028      2.6005      2.8102      2.7960      2.7673      2.8524      2.8380      2.8121      2.9018      2.8904      2.8668      
2020-08-27     1.9387      2.0432      1.9883      2.2310      2.2233      2.1965      2.4778      2.3792      2.2493      2.3616      2.3346      2.3128      2.6088      2.6048      2.6020      2.8152      2.8016      2.7733      2.8576      2.8440      2.8178      2.9060      2.8955      2.8716      
2020-08-28     1.7561      1.9602      1.9662      2.2220      2.2246      2.1965      2.4610      2.3823      2.2539      2.3670      2.3406      2.3164      2.6146      2.6077      2.6039      2.8216      2.8072      2.7796      2.8644      2.8509      2.8240      2.9104      2.9005      2.8763      
2020-08-31     1.6374      1.9240      1.9760      2.2216      2.2261      2.2057      2.4212      2.3896      2.2740      2.3690      2.3475      2.3210      2.6210      2.6111      2.6059      2.8284      2.8137      2.7860      2.8724      2.8580      2.8305      2.9168      2.9060      2.8816      
2020-09-01     1.6644      1.9229      1.9849      2.2156      2.2282      2.2091      2.3590      2.3907      2.2840      2.3698      2.3543      2.3253      2.6278      2.6151      2.6080      2.8340      2.8196      2.7917      2.8814      2.8650      2.8366      2.9242      2.9116      2.8868      
2020-09-02     1.7572      1.9175      2.0051      2.2114      2.2279      2.2161      2.3106      2.3885      2.2935      2.3718      2.3616      2.3302      2.6346      2.6197      2.6103      2.8404      2.8253      2.7971      2.8906      2.8715      2.8424      2.9318      2.9168      2.8918      
2020-09-03     1.8102      1.8745      2.0092      2.2144      2.2227      2.2222      2.2684      2.3731      2.3018      2.3764      2.3690      2.3354      2.6412      2.6250      2.6130      2.8480      2.8316      2.8028      2.8992      2.8784      2.8482      2.9386      2.9223      2.8968      
2020-09-04     1.9516      1.8539      2.0089      2.2096      2.2158      2.2225      2.2448      2.3529      2.3102      2.3830      2.3750      2.3411      2.6474      2.6310      2.6159      2.8560      2.8388      2.8088      2.9066      2.8855      2.8541      2.9448      2.9276      2.9019      
2020-09-07     2.0160      1.8267      2.0069      2.2040      2.2128      2.2224      2.2308      2.3260      2.3193      2.3954      2.3822      2.3481      2.6554      2.6382      2.6197      2.8646      2.8465      2.8154      2.9140      2.8932      2.8605      2.9512      2.9340      2.9075      
2020-09-08     2.0054      1.8349      1.9994      2.2040      2.2098      2.2205      2.2314      2.2952      2.3217      2.4146      2.3922      2.3566      2.6650      2.6464      2.6241      2.8750      2.8545      2.8225      2.9226      2.9020      2.8675      2.9592      2.9417      2.9138      
2020-09-09     1.9080      1.8326      1.9721      2.2024      2.2069      2.2179      2.2266      2.2686      2.3182      2.4390      2.4054      2.3667      2.6744      2.6545      2.6287      2.8866      2.8635      2.8298      2.9322      2.9114      2.8747      2.9678      2.9498      2.9201      
2020-09-10     1.8276      1.8189      1.9310      2.1886      2.2015      2.2124      2.2228      2.2456      2.3124      2.4686      2.4225      2.3786      2.6826      2.6619      2.6334      2.8994      2.8737      2.8377      2.9428      2.9210      2.8825      2.9760      2.9573      2.9264      
2020-09-11     1.7100      1.8308      1.8955      2.1788      2.1942      2.2094      2.2120      2.2284      2.3054      2.5016      2.4423      2.3915      2.6898      2.6686      2.6382      2.9118      2.8839      2.8456      2.9538      2.9302      2.8906      2.9852      2.9650      2.9328      
2020-09-14     1.6138      1.8149      1.8694      2.1710      2.1875      2.2068      2.1904      2.2106      2.3001      2.5324      2.4639      2.4057      2.6940      2.6747      2.6429      2.9230      2.8938      2.8538      2.9636      2.9388      2.8984      2.9926      2.9719      2.9390      
2020-09-15     1.5498      1.7776      1.8502      2.1554      2.1797      2.2040      2.1726      2.2020      2.2964      2.5580      2.4863      2.4203      2.6956      2.6803      2.6477      2.9324      2.9037      2.8617      2.9704      2.9465      2.9058      2.9968      2.9780      2.9448      
2020-09-16     1.5092      1.7086      1.8130      2.1538      2.1781      2.2030      2.1620      2.1943      2.2914      2.5770      2.5080      2.4348      2.6946      2.6845      2.6521      2.9370      2.9118      2.8686      2.9734      2.9528      2.9122      2.9992      2.9835      2.9502      
2020-09-17     1.5950      1.7113      1.7929      2.1680      2.1783      2.2005      2.1674      2.1951      2.2841      2.5900      2.5293      2.4492      2.6928      2.6877      2.6564      2.9370      2.9182      2.8749      2.9728      2.9578      2.9181      3.0008      2.9884      2.9554      
2020-09-18     1.7224      1.7162      1.7850      2.1822      2.1805      2.1982      2.2164      2.2142      2.2836      2.5990      2.5503      2.4627      2.6892      2.6895      2.6603      2.9336      2.9227      2.8808      2.9698      2.9618      2.9237      3.0010      2.9931      2.9604      
2020-09-21     1.8418      1.7278      1.7773      2.2024      2.1867      2.1998      2.3120      2.2512      2.2886      2.6048      2.5686      2.4754      2.6844      2.6892      2.6637      2.9274      2.9252      2.8859      2.9650      2.9643      2.9288      3.0008      2.9967      2.9654      
2020-09-22     1.9528      1.7513      1.7931      2.2422      2.1988      2.2043      2.3812      2.2769      2.2861      2.6104      2.5842      2.4882      2.6792      2.6874      2.6669      2.9204      2.9264      2.8905      2.9608      2.9656      2.9338      3.0006      2.9987      2.9702      
2020-09-23     2.0488      1.7790      1.8058      2.2350      2.1944      2.2007      2.5016      2.3318      2.3002      2.6164      2.5967      2.5011      2.6756      2.6851      2.6698      2.9166      2.9268      2.8952      2.9590      2.9662      2.9388      3.0010      3.0001      2.9750      
2020-09-24     1.9798      1.7874      1.8032      2.2248      2.1964      2.1990      2.6128      2.3901      2.3179      2.6242      2.6071      2.5148      2.6720      2.6824      2.6722      2.9146      2.9258      2.8998      2.9598      2.9663      2.9437      3.0026      3.0017      2.9795      
2020-09-25     1.7822      1.7523      1.7916      2.1870      2.1846      2.1894      2.6792      2.4478      2.3381      2.6334      2.6162      2.5293      2.6698      2.6795      2.6741      2.9138      2.9237      2.9038      2.9624      2.9661      2.9482      3.0044      3.0027      2.9839      
2020-09-27     1.4784      1.6601      1.7375      2.1252      2.1638      2.1757      2.6894      2.5007      2.3557      2.6410      2.6229      2.5434      2.6694      2.6769      2.6758      2.9144      2.9209      2.9074      2.9666      2.9658      2.9523      3.0060      3.0034      2.9877      
2020-09-28     1.1416      1.5472      1.6624      2.1424      2.1923      2.1860      2.7430      2.5621      2.3821      2.6494      2.6299      2.5581      2.6700      2.6746      2.6775      2.9150      2.9177      2.9107      2.9708      2.9658      2.9562      3.0076      3.0041      2.9911      
2020-09-29     0.9474      1.4981      1.6034      2.1692      2.2021      2.1901      2.7716      2.6366      2.4155      2.6580      2.6372      2.5726      2.6728      2.6742      2.6794      2.9160      2.9163      2.9141      2.9754      2.9672      2.9600      3.0104      3.0057      2.9946      
2020-09-30     1.1348      1.5573      1.6343      2.2058      2.2153      2.1968      2.8228      2.7178      2.4565      2.6656      2.6449      2.5871      2.6774      2.6747      2.6812      2.9164      2.9155      2.9169      2.9794      2.9696      2.9637      3.0130      3.0078      2.9981      
2020-10-09     1.3198      1.5510      1.6336      2.2318      2.2094      2.1950      2.7698      2.7245      2.4694      2.6682      2.6508      2.6006      2.6854      2.6776      2.6836      2.9170      2.9154      2.9191      2.9836      2.9730      2.9674      3.0160      3.0102      3.0017      
2020-10-10     1.5084      1.4934      1.6106      2.2470      2.1861      2.1864      2.6406      2.6650      2.4581      2.6666      2.6538      2.6112      2.6942      2.6818      2.6855      2.9178      2.9161      2.9207      2.9880      2.9773      2.9708      3.0198      3.0129      3.0048      
2020-10-12     1.6940      1.4178      1.5846      2.1780      2.1602      2.1795      2.4792      2.6111      2.4440      2.6604      2.6549      2.6196      2.7040      2.6870      2.6872      2.9192      2.9171      2.9218      2.9924      2.9816      2.9736      3.0240      3.0158      3.0073      
2020-10-13     1.8514      1.3994      1.5892      2.1398      2.1545      2.1745      2.2960      2.5338      2.4328      2.6536      2.6558      2.6263      2.7140      2.6934      2.6893      2.9206      2.9183      2.9226      2.9970      2.9862      2.9762      3.0286      3.0195      3.0098      
2020-10-14     1.7716      1.4532      1.6203      2.1008      2.1533      2.1749      2.1068      2.4648      2.4275      2.6450      2.6553      2.6312      2.7272      2.7023      2.6924      2.9238      2.9201      2.9230      3.0010      2.9902      2.9783      3.0334      3.0232      3.0125      
2020-10-15     1.7766      1.5482      1.6503      2.1042      2.1680      2.1763      2.0454      2.4076      2.4277      2.6380      2.6531      2.6347      2.7404      2.7129      2.6962      2.9290      2.9230      2.9234      3.0052      2.9944      2.9803      3.0400      3.0280      3.0154      
2020-10-16     1.8544      1.6814      1.6708      2.1382      2.1926      2.1782      2.0712      2.3559      2.4283      2.6346      2.6506      2.6368      2.7546      2.7244      2.7007      2.9346      2.9262      2.9236      3.0100      2.9990      2.9824      3.0476      3.0337      3.0186      
2020-10-19     1.9858      1.8399      1.6936      2.1696      2.1738      2.1831      2.1222      2.3007      2.4314      2.6344      2.6474      2.6387      2.7708      2.7374      2.7060      2.9404      2.9298      2.9238      3.0158      3.0041      2.9850      3.0562      3.0401      3.0221      
2020-10-20     2.0782      1.9648      1.7315      2.2034      2.1716      2.1869      2.1956      2.2458      2.4412      2.6342      2.6439      2.6406      2.7898      2.7519      2.7131      2.9470      2.9338      2.9251      3.0218      3.0094      2.9883      3.0646      3.0466      3.0262      
2020-10-21     2.0834      1.9275      1.7424      2.2176      2.1592      2.1873      2.2572      2.1820      2.4499      2.6358      2.6404      2.6427      2.8094      2.7683      2.7215      2.9546      2.9392      2.9274      3.0306      3.0158      2.9927      3.0736      3.0535      3.0307      
2020-10-22     2.0530      1.9148      1.7329      2.2174      2.1608      2.1851      2.3068      2.1761      2.4503      2.6390      2.6385      2.6447      2.8300      2.7852      2.7314      2.9630      2.9460      2.9307      3.0408      3.0230      2.9980      3.0824      3.0612      3.0357      
2020-10-23     2.0818      1.9681      1.7308      2.2186      2.1784      2.1823      2.3942      2.2327      2.4489      2.6432      2.6389      2.6464      2.8518      2.8032      2.7425      2.9734      2.9540      2.9351      3.0520      3.0310      3.0042      3.0924      3.0700      3.0415      
2020-10-26     2.0804      2.0331      1.7255      2.2180      2.1938      2.1770      2.4856      2.3039      2.4575      2.6480      2.6412      2.6481      2.8738      2.8223      2.7547      2.9844      2.9624      2.9398      3.0640      3.0399      3.0108      3.1038      3.0800      3.0479      
2020-10-27     2.1240      2.1011      1.7503      2.2318      2.2176      2.1861      2.5858      2.3907      2.4623      2.6546      2.6444      2.6501      2.8946      2.8422      2.7678      2.9954      2.9712      2.9448      3.0768      3.0493      3.0178      3.1168      3.0907      3.0551      
2020-10-28     2.2022      2.1428      1.7980      2.2674      2.2425      2.1979      2.6824      2.4698      2.4673      2.6628      2.6493      2.6523      2.9140      2.8617      2.7820      3.0062      2.9804      2.9503      3.0882      3.0594      3.0248      3.1302      3.1019      3.0626      
2020-10-29     2.2450      2.1490      1.8486      2.3000      2.2587      2.2134      2.7690      2.5379      2.4728      2.6710      2.6550      2.6541      2.9306      2.8803      2.7966      3.0160      2.9895      2.9563      3.0996      3.0702      3.0323      3.1434      3.1129      3.0705      
2020-10-30     2.2600      2.1709      1.9262      2.3426      2.2806      2.2366      2.8500      2.6221      2.4890      2.6782      2.6607      2.6557      2.9460      2.8989      2.8117      3.0250      2.9992      2.9627      3.1112      3.0816      3.0403      3.1562      3.1243      3.0790      
2020-11-02     2.2884      2.1844      2.0122      2.3900      2.3040      2.2389      2.7964      2.6410      2.4709      2.6840      2.6660      2.6567      2.9598      2.9168      2.8271      3.0336      3.0090      2.9694      3.1224      3.0932      3.0487      3.1674      3.1356      3.0879      
2020-11-03     2.1860      2.1550      2.0599      2.3600      2.2959      2.2338      2.6700      2.6279      2.4369      2.6790      2.6668      2.6554      2.9710      2.9328      2.8424      3.0408      3.0181      2.9760      3.1328      3.1048      3.0571      3.1766      3.1467      3.0967      
2020-11-04     2.0000      2.1011      2.0143      2.3014      2.2844      2.2218      2.5226      2.6025      2.3923      2.6704      2.6666      2.6535      2.9792      2.9466      2.8575      3.0458      3.0260      2.9826      3.1416      3.1149      3.0654      3.1840      3.1571      3.1053      
2020-11-05     1.8504      2.0477      1.9813      2.2450      2.2725      2.2167      2.3700      2.5695      2.3728      2.6590      2.6650      2.6518      2.9864      2.9585      2.8719      3.0492      3.0326      2.9893      3.1478      3.1237      3.0734      3.1898      3.1666      3.1139      
2020-11-06     1.7612      2.0106      1.9894      2.2044      2.2735      2.2260      2.2044      2.5272      2.3800      2.6492      2.6637      2.6513      2.9922      2.9691      2.8862      3.0508      3.0379      2.9960      3.1512      3.1312      3.0811      3.1936      3.1749      3.1225      
2020-11-09     1.7354      2.0119      2.0225      2.1660      2.2780      2.2359      2.1988      2.4976      2.4008      2.6410      2.6625      2.6519      2.9960      2.9779      2.9001      3.0520      3.0428      3.0026      3.1528      3.1376      3.0888      3.1962      3.1818      3.1309      
2020-11-10     1.8284      2.0072      2.0542      2.1838      2.2719      2.2448      2.2608      2.4654      2.4281      2.6396      2.6593      2.6519      2.9986      2.9848      2.9135      3.0530      3.0469      3.0091      3.1534      3.1431      3.0962      3.1980      3.1873      3.1390      
2020-11-11     2.0014      2.0007      2.0718      2.2266      2.2640      2.2533      2.3544      2.4385      2.4542      2.6402      2.6553      2.6523      3.0004      2.9898      2.9258      3.0538      3.0498      3.0151      3.1540      3.1478      3.1036      3.1994      3.1917      3.1468      
