日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2007-06-11     1.9726      1.9400      1.8924      2.5463      2.5488      2.5728      2.6666      2.7346      2.8249      2.9970      3.0130      3.0178      3.0509      3.0490      3.0235      3.1041      3.1011      3.0683      3.2184      3.2144      3.1710      3.4066      3.4018      3.3458      
2007-06-12     1.9355      1.9470      1.8895      2.4364      2.5454      2.5337      2.6617      2.7402      2.8037      2.9878      3.0109      3.0105      3.0506      3.0495      3.0275      3.1052      3.1027      3.0742      3.2187      3.2158      3.1784      3.4083      3.4037      3.3553      
2007-06-13     1.8976      1.9501      1.8847      2.3333      2.5399      2.4971      2.7201      2.7828      2.8032      2.9826      3.0097      3.0044      3.0501      3.0502      3.0318      3.1066      3.1042      3.0802      3.2188      3.2169      3.1857      3.4102      3.4056      3.3649      
2007-06-14     1.8680      1.9539      1.8811      2.4885      2.6201      2.5169      2.9252      2.8621      2.8309      2.9955      3.0098      3.0055      3.0512      3.0510      3.0364      3.1089      3.1057      3.0863      3.2191      3.2179      3.1931      3.4121      3.4074      3.3746      
2007-06-15     1.8644      1.9347      1.8840      2.8756      2.7661      2.6018      3.2388      2.9794      2.8832      3.0108      3.0112      3.0123      3.0529      3.0520      3.0411      3.1118      3.1075      3.0927      3.2199      3.2189      3.2006      3.4144      3.4095      3.3846      
2007-06-18     1.9946      1.9836      1.9189      3.2789      2.9126      2.6915      3.5676      3.1171      2.9550      3.0431      3.0201      3.0203      3.0547      3.0528      3.0449      3.1141      3.1091      3.0977      3.2210      3.2197      3.2066      3.4164      3.4115      3.3925      
2007-06-19     2.1430      2.0392      1.9587      3.6306      3.0335      2.7692      3.8113      3.2365      3.0216      3.0711      3.0294      3.0270      3.0569      3.0537      3.0478      3.1160      3.1106      3.1011      3.2219      3.2203      3.2108      3.4183      3.4133      3.3985      
2007-06-20     2.3119      2.1048      2.0023      3.7773      3.0553      2.7991      3.8776      3.2988      3.0599      3.0954      3.0390      3.0328      3.0591      3.0546      3.0500      3.1180      3.1123      3.1037      3.2233      3.2211      3.2138      3.4198      3.4150      3.4030      
2007-06-21     2.4108      2.1394      2.0293      3.5863      3.0374      2.7961      3.6449      3.2850      3.0398      3.1072      3.0514      3.0366      3.0613      3.0562      3.0517      3.1199      3.1144      3.1059      3.2248      3.2219      3.2161      3.4213      3.4167      3.4062      
2007-06-22     2.4499      2.1571      2.0441      3.1717      3.0236      2.7886      3.3151      3.2770      3.0167      3.1119      3.0614      3.0393      3.0640      3.0585      3.0534      3.1217      3.1168      3.1081      3.2266      3.2232      3.2179      3.4230      3.4187      3.4090      
2007-06-25     2.3224      2.1585      2.0493      2.7137      2.9963      2.7726      2.9409      3.2543      2.9944      3.0977      3.0704      3.0417      3.0676      3.0612      3.0551      3.1237      3.1189      3.1100      3.2287      3.2248      3.2196      3.4251      3.4208      3.4113      
2007-06-26     2.1600      2.1515      2.0492      2.2993      2.9649      2.7552      2.5861      3.1987      2.9695      3.0720      3.0715      3.0412      3.0710      3.0640      3.0567      3.1262      3.1211      3.1119      3.2314      3.2267      3.2212      3.4279      3.4231      3.4134      
2007-06-27     1.9702      2.1411      2.0456      2.0690      2.9231      2.7315      2.3410      3.1093      2.9461      3.0463      3.0708      3.0403      3.0740      3.0665      3.0583      3.1289      3.1235      3.1138      3.2344      3.2288      3.2228      3.4308      3.4253      3.4154      
2007-06-28     1.8389      2.1249      2.0394      1.9624      2.7743      2.6972      2.3302      2.9876      2.9248      3.0276      3.0674      3.0386      3.0772      3.0693      3.0601      3.1317      3.1258      3.1158      3.2380      3.2314      3.2246      3.4339      3.4276      3.4175      
2007-06-29     1.7738      2.1118      2.0233      2.0899      2.6308      2.6985      2.4450      2.8801      2.9297      3.0230      3.0675      3.0393      3.0804      3.0722      3.0621      3.1346      3.1282      3.1178      3.2420      3.2343      3.2266      3.4371      3.4301      3.4198      
2007-07-02     1.7510      2.0367      2.0102      2.4018      2.5578      2.7352      2.6385      2.7897      2.9534      3.0268      3.0623      3.0412      3.0858      3.0767      3.0648      3.1374      3.1306      3.1198      3.2463      3.2375      3.2286      3.4405      3.4328      3.4222      
2007-07-03     1.8665      2.0133      2.0262      2.8055      2.5524      2.7929      2.9358      2.7610      2.9987      3.0399      3.0560      3.0427      3.0912      3.0811      3.0674      3.1403      3.1333      3.1219      3.2510      3.2412      3.2308      3.4441      3.4360      3.4246      
2007-07-04     1.9898      1.9800      2.0424      2.9216      2.4953      2.7753      3.2179      2.7795      3.0392      3.0473      3.0468      3.0429      3.0970      3.0855      3.0701      3.1431      3.1360      3.1242      3.2563      3.2454      3.2332      3.4480      3.4394      3.4272      
2007-07-05     2.1195      1.9792      2.0593      3.0460      2.5042      2.7708      3.3091      2.8197      3.0524      3.0526      3.0401      3.0457      3.1024      3.0898      3.0730      3.1458      3.1388      3.1266      3.2612      3.2496      3.2358      3.4518      3.4429      3.4298      
2007-07-06     2.2256      1.9997      2.0784      2.9515      2.5207      2.7722      3.3925      2.9188      3.0979      3.0612      3.0421      3.0517      3.1077      3.0941      3.0763      3.1481      3.1413      3.1291      3.2658      3.2539      3.2386      3.4554      3.4463      3.4325      
2007-07-09     2.3172      2.0341      2.0963      2.7884      2.5951      2.7957      3.5259      3.0822      3.1682      3.0737      3.0503      3.0603      3.1118      3.0988      3.0800      3.1506      3.1440      3.1315      3.2706      3.2584      3.2416      3.4591      3.4498      3.4353      
2007-07-10     2.3742      2.1204      2.1359      2.7486      2.7770      2.8710      3.5728      3.2543      3.2265      3.1053      3.0726      3.0721      3.1156      3.1034      3.0837      3.1535      3.1469      3.1340      3.2752      3.2631      3.2449      3.4626      3.4533      3.4382      
2007-07-11     2.4219      2.2059      2.1735      3.0438      2.9827      2.9529      3.6232      3.4205      3.2649      3.1514      3.0994      3.0851      3.1206      3.1088      3.0877      3.1568      3.1500      3.1367      3.2794      3.2679      3.2484      3.4660      3.4570      3.4411      
2007-07-12     2.4674      2.2935      2.2092      3.2129      3.1294      2.9519      3.7703      3.5397      3.2636      3.1940      3.1233      3.0953      3.1255      3.1140      3.0916      3.1605      3.1531      3.1395      3.2839      3.2725      3.2520      3.4692      3.4605      3.4441      
2007-07-13     2.5124      2.3690      2.2404      3.3774      3.1644      2.8976      3.7592      3.5758      3.2280      3.2237      3.1425      3.1050      3.1304      3.1190      3.0956      3.1640      3.1561      3.1421      3.2879      3.2769      3.2556      3.4721      3.4638      3.4469      
2007-07-16     2.5515      2.4343      2.2355      3.4010      3.0947      2.8263      3.6096      3.5677      3.1787      3.2459      3.1598      3.1110      3.1335      3.1227      3.0997      3.1677      3.1591      3.1448      3.2917      3.2812      3.2593      3.4751      3.4671      3.4500      
2007-07-17     2.4980      2.4361      2.2247      3.2056      2.9771      2.7647      3.4338      3.5033      3.1321      3.2361      3.1707      3.1133      3.1369      3.1262      3.1037      3.1709      3.1622      3.1477      3.2952      3.2852      3.2632      3.4779      3.4702      3.4531      
2007-07-18     2.4205      2.4212      2.2006      2.8698      2.9568      2.7260      3.2231      3.4232      3.1013      3.1932      3.1723      3.1095      3.1388      3.1297      3.1076      3.1741      3.1654      3.1507      3.2983      3.2889      3.2671      3.4804      3.4732      3.4563      
2007-07-19     2.3030      2.3852      2.1822      2.6558      2.9344      2.7193      3.0742      3.4222      3.1210      3.1494      3.1717      3.1059      3.1404      3.1330      3.1114      3.1769      3.1687      3.1537      3.3008      3.2923      3.2710      3.4825      3.4759      3.4594      
2007-07-20     2.1727      2.3426      2.1711      2.4413      2.9093      2.7150      2.9969      3.3781      3.1484      3.1031      3.1634      3.1028      3.1413      3.1358      3.1150      3.1802      3.1721      3.1567      3.3033      3.2956      3.2748      3.4844      3.4782      3.4623      
2007-07-23     2.0545      2.3030      2.1685      2.2960      2.8485      2.7218      2.9449      3.2772      3.1797      3.0555      3.1507      3.1005      3.1468      3.1402      3.1195      3.1895      3.1786      3.1613      3.3143      3.3030      3.2807      3.4967      3.4859      3.4679      
2007-07-24     1.9483      2.2232      2.1718      2.1663      2.6859      2.7315      2.9203      3.1770      3.2157      3.0232      3.1297      3.1011      3.1551      3.1460      3.1247      3.2028      3.1868      3.1669      3.3294      3.3123      3.2877      3.5133      3.4956      3.4745      
2007-07-25     1.8788      2.1497      2.1778      2.1508      2.5103      2.7465      2.9207      3.0719      3.2462      3.0132      3.1032      3.1013      3.1644      3.1516      3.1302      3.2173      3.1957      3.1728      3.3461      3.3222      3.2950      3.5320      3.5062      3.4816      
2007-07-26     1.8504      2.0767      2.1851      2.1395      2.3977      2.7636      2.8375      2.9559      3.2478      3.0080      3.0787      3.1010      3.1740      3.1572      3.1356      3.2325      3.2047      3.1789      3.3645      3.3326      3.3026      3.5520      3.5172      3.4889      
2007-07-27     1.8442      2.0085      2.1887      2.1412      2.2913      2.7279      2.7351      2.8660      3.2209      3.0003      3.0517      3.0971      3.1843      3.1628      3.1409      3.2471      3.2137      3.1849      3.3826      3.3429      3.3099      3.5723      3.5283      3.4960      
2007-07-30     1.8418      1.9482      2.1912      2.1307      2.2133      2.6540      2.6182      2.7815      3.1746      2.9923      3.0239      3.0918      3.1896      3.1682      3.1454      3.2555      3.2225      3.1908      3.3918      3.3531      3.3171      3.5819      3.5393      3.5032      
2007-07-31     1.8780      1.9132      2.1747      2.2381      2.2022      2.5896      2.5823      2.7513      3.1273      2.9842      3.0037      3.0872      3.1917      3.1734      3.1498      3.2602      3.2315      3.1968      3.3970      3.3632      3.3242      3.5873      3.5503      3.5103      
2007-08-01     1.9146      1.8967      2.1590      2.3512      2.2510      2.6039      2.5782      2.7495      3.0863      2.9793      2.9963      3.0843      3.1930      3.1787      3.1542      3.2628      3.2401      3.2028      3.4004      3.3733      3.3311      3.5910      3.5615      3.5173      
2007-08-02     1.9488      1.8996      2.1424      2.3650      2.2523      2.5933      2.6679      2.7527      3.0875      2.9742      2.9911      3.0814      3.1935      3.1837      3.1584      3.2640      3.2482      3.2085      3.4023      3.3834      3.3379      3.5936      3.5728      3.5243      
2007-08-03     1.9741      1.9091      2.1259      2.3464      2.2438      2.5766      2.7649      2.7500      3.0640      2.9706      2.9854      3.0744      3.1936      3.1889      3.1624      3.2653      3.2562      3.2142      3.4043      3.3934      3.3445      3.5962      3.5843      3.5313      
2007-08-06     2.0001      1.9210      2.1120      2.3273      2.2290      2.5388      2.8351      2.7266      3.0019      2.9573      2.9748      3.0627      3.1937      3.1917      3.1659      3.2663      3.2609      3.2197      3.4059      3.3989      3.3509      3.5983      3.5901      3.5380      
2007-08-07     1.9817      1.9299      2.0765      2.1997      2.2189      2.4524      2.7977      2.6900      2.9335      2.9378      2.9610      3.0453      3.1939      3.1928      3.1694      3.2669      3.2636      3.2252      3.4073      3.4022      3.3572      3.5999      3.5936      3.5446      
2007-08-08     1.9725      1.9435      2.0466      2.0861      2.2187      2.3645      2.7551      2.6666      2.8693      2.9160      2.9477      3.0254      3.1939      3.1934      3.1725      3.2674      3.2651      3.2304      3.4096      3.4050      3.3636      3.6013      3.5961      3.5512      
2007-08-09     1.9633      1.9561      2.0164      2.0798      2.2224      2.3100      2.7074      2.6876      2.8217      2.8945      2.9344      3.0065      3.1945      3.1940      3.1756      3.2686      3.2663      3.2355      3.4112      3.4068      3.3697      3.6019      3.5978      3.5575      
2007-08-10     1.9431      1.9586      1.9835      2.1249      2.2356      2.2635      2.6049      2.6849      2.7755      2.8750      2.9228      2.9873      3.1950      3.1943      3.1786      3.2697      3.2675      3.2406      3.4125      3.4084      3.3757      3.6020      3.5991      3.5637      
2007-08-13     1.9207      1.9604      1.9543      2.1601      2.2437      2.2285      2.5283      2.6817      2.7316      2.8609      2.9091      2.9665      3.1957      3.1947      3.1815      3.2709      3.2686      3.2455      3.4138      3.4099      3.3815      3.6022      3.6003      3.5698      
2007-08-14     1.9298      1.9557      1.9345      2.1756      2.1876      2.1949      2.4773      2.6375      2.6944      2.8499      2.8939      2.9488      3.1965      3.1952      3.1843      3.2718      3.2694      3.2504      3.4150      3.4111      3.3872      3.6027      3.6013      3.5758      
2007-08-15     1.9169      1.9447      1.9207      2.1633      2.1247      2.1878      2.4289      2.5920      2.6707      2.8403      2.8781      2.9372      3.1973      3.1956      3.1871      3.2729      3.2702      3.2551      3.4147      3.4122      3.3927      3.6028      3.6021      3.5818      
2007-08-16     1.8893      1.9263      1.9130      2.1270      2.1034      2.1778      2.3639      2.5356      2.6442      2.8295      2.8620      2.9266      3.1981      3.1963      3.1900      3.2738      3.2712      3.2597      3.4151      3.4132      3.3983      3.6034      3.6027      3.5877      
2007-08-17     1.8681      1.9056      1.9074      2.0699      2.0974      2.1706      2.3609      2.4829      2.6164      2.8201      2.8476      2.9165      3.1988      3.1969      3.1929      3.2748      3.2722      3.2642      3.4162      3.4143      3.4039      3.6042      3.6031      3.5937      
2007-08-20     1.8448      1.8827      1.9019      2.0282      2.0942      2.1616      2.3528      2.4406      2.5836      2.8138      2.8374      2.9061      3.1995      3.1976      3.1946      3.2754      3.2731      3.2670      3.4172      3.4155      3.4072      3.6051      3.6037      3.5969      
2007-08-21     1.7906      1.8602      1.8950      1.9954      2.0855      2.1522      2.3371      2.4072      2.5486      2.8024      2.8262      2.8936      3.2002      3.1984      3.1956      3.2758      3.2738      3.2687      3.4178      3.4164      3.4093      3.6057      3.6042      3.5989      
2007-08-22     1.8397      1.8783      1.9109      2.0179      2.0906      2.1546      2.4243      2.4266      2.5466      2.8015      2.8209      2.8843      3.2101      3.2037      3.1986      3.2876      3.2803      3.2727      3.4289      3.4218      3.4134      3.6196      3.6112      3.6037      
2007-08-23     1.9107      1.9000      1.9280      2.0985      2.1127      2.1676      2.4855      2.4247      2.5562      2.7996      2.8146      2.8745      3.2209      3.2095      3.2017      3.3027      3.2882      3.2772      3.4445      3.4298      3.4183      3.6377      3.6205      3.6091      
2007-08-24     1.9252      1.8967      1.9276      2.1937      2.1318      2.1837      2.5207      2.4408      2.5628      2.7919      2.8060      2.8644      3.2326      3.2157      3.2050      3.3189      3.2969      3.2822      3.4626      3.4394      3.4239      3.6581      3.6311      3.6151      
2007-08-27     1.9276      1.8862      1.9233      2.2722      2.1502      2.1970      2.5593      2.4561      2.5689      2.7701      2.7920      2.8505      3.2446      3.2220      3.2084      3.3363      3.3059      3.2872      3.4822      3.4497      3.4298      3.6805      3.6428      3.6215      
2007-08-28     1.9610      1.8758      1.9158      2.3676      2.1815      2.1846      2.6028      2.4699      2.5537      2.7666      2.7845      2.8392      3.2570      3.2286      3.2119      3.3549      3.3154      3.2924      3.5037      3.4607      3.4359      3.7048      3.6552      3.6283      
2007-08-29     1.9168      1.8783      1.9115      2.4166      2.2172      2.1710      2.5432      2.4838      2.5379      2.7684      2.7850      2.8316      3.2613      3.2357      3.2157      3.3636      3.3256      3.2979      3.5162      3.4726      3.4424      3.7174      3.6685      3.6353      
2007-08-30     1.8606      1.8856      1.9060      2.4780      2.2882      2.1958      2.5782      2.5318      2.5337      2.7806      2.7901      2.8260      3.2654      3.2431      3.2197      3.3701      3.3364      3.3038      3.5254      3.4850      3.4491      3.7277      3.6827      3.6427      
2007-08-31     1.8645      1.8949      1.9003      2.4872      2.3405      2.2189      2.6183      2.5695      2.5262      2.8033      2.7976      2.8226      3.2694      3.2510      3.2240      3.3760      3.3475      3.3098      3.5328      3.4977      3.4560      3.7369      3.6975      3.6503      
2007-09-03     1.8785      1.9030      1.8929      2.5130      2.3926      2.2434      2.6683      2.6138      2.5272      2.8453      2.8077      2.8225      3.2739      3.2592      3.2284      3.3815      3.3589      3.3160      3.5395      3.5109      3.4632      3.7446      3.7125      3.6581      
2007-09-04     1.8782      1.9196      1.8899      2.4717      2.4197      2.2526      2.7199      2.6613      2.5343      2.8876      2.8271      2.8266      3.2785      3.2678      3.2331      3.3864      3.3707      3.3223      3.5452      3.5244      3.4704      3.7511      3.7279      3.6661      
2007-09-05     1.8525      1.8847      1.8815      2.4568      2.4367      2.2636      2.8067      2.6749      2.5508      2.9408      2.8546      2.8378      3.2829      3.2721      3.2379      3.3913      3.3775      3.3289      3.5503      3.5333      3.4775      3.7568      3.7371      3.6742      
2007-09-06     1.8401      1.8503      1.8752      2.4068      2.4424      2.2776      2.8977      2.7380      2.5813      3.0282      2.9044      2.8595      3.2881      3.2767      3.2431      3.3961      3.3831      3.3356      3.5547      3.5401      3.4850      3.7615      3.7446      3.6826      
2007-09-07     1.8765      1.8705      1.8836      2.4689      2.4781      2.3049      3.0523      2.8353      2.6380      3.1461      2.9747      2.8903      3.2978      3.2836      3.2497      3.4020      3.3890      3.3429      3.5601      3.5464      3.4929      3.7669      3.7519      3.6915      
2007-09-10     1.9641      1.9213      1.9038      2.6916      2.6023      2.3763      3.2833      2.9758      2.7160      3.3351      3.0902      2.9411      3.3106      3.2923      3.2572      3.4101      3.3958      3.3508      3.5665      3.5530      3.5014      3.7731      3.7588      3.7008      
2007-09-11     2.1506      2.0144      1.9451      3.0149      2.7433      2.4624      3.5486      3.1342      2.8021      3.5698      3.2287      3.0066      3.3245      3.3015      3.2651      3.4197      3.4031      3.3592      3.5738      3.5595      3.5101      3.7794      3.7653      3.7102      
2007-09-12     2.3655      2.1090      1.9936      3.3195      2.8881      2.5527      3.7846      3.2956      2.8897      3.8092      3.3750      3.0800      3.3388      3.3109      3.2733      3.4299      3.4106      3.3681      3.5814      3.5659      3.5192      3.7857      3.7712      3.7199      
2007-09-13     2.6054      2.2227      2.0542      3.6359      3.0214      2.6548      3.9714      3.4346      2.9832      4.0392      3.5337      3.1619      3.3532      3.3207      3.2819      3.4415      3.4188      3.3776      3.5894      3.5721      3.5285      3.7920      3.7767      3.7297      
2007-09-14     3.0006      2.4385      2.1667      4.2248      3.3468      2.8436      4.4417      3.7470      3.1583      4.2734      3.7098      3.2537      3.3660      3.3319      3.2915      3.4538      3.4279      3.3877      3.5975      3.5788      3.5382      3.7984      3.7827      3.7401      
2007-09-17     3.2072      2.5857      2.2444      4.6920      3.6918      3.0422      4.8575      4.0704      3.3421      4.5696      3.9523      3.3800      3.3898      3.3502      3.3047      3.4769      3.4435      3.4012      3.6170      3.5918      3.5513      3.8185      3.7958      3.7542      
2007-09-18     3.2722      2.7114      2.3155      5.1125      4.0637      3.2417      5.2445      4.3966      3.5289      4.9166      4.2432      3.5352      3.4202      3.3723      3.3200      3.5049      3.4623      3.4165      3.6422      3.6080      3.5662      3.8459      3.8126      3.7703      
2007-09-19     3.3476      2.8565      2.3706      5.6295      4.4745      3.4556      5.6731      4.7288      3.7019      5.3319      4.5706      3.7126      3.4529      3.3958      3.3340      3.5368      3.4834      3.4304      3.6712      3.6263      3.5798      3.8775      3.8316      3.7843      
2007-09-20     3.4989      3.0522      2.4512      6.1832      4.9096      3.6760      6.4026      5.1870      3.9625      5.8586      4.9489      3.9266      3.5032      3.4282      3.3525      3.5703      3.5059      3.4445      3.7030      3.6462      3.5931      3.9121      3.8520      3.7983      
2007-09-21     3.5352      3.2679      2.5692      6.4252      5.3250      3.9015      6.6453      5.5435      4.1894      6.3842      5.3288      4.1518      3.5738      3.4699      3.3768      3.6037      3.5288      3.4589      3.7351      3.6663      3.6064      3.9477      3.8730      3.8125      
2007-09-24     3.6387      3.4230      2.6721      6.6272      5.6596      4.1310      6.8362      5.8468      4.4113      6.7386      5.6541      4.3721      3.6427      3.5163      3.4043      3.6270      3.5519      3.4739      3.7571      3.6870      3.6200      3.9720      3.8953      3.8271      
2007-09-25     3.7547      3.5135      2.7640      6.8424      5.9775      4.3604      7.1453      6.1949      4.6646      6.9985      5.9576      4.5931      3.7092      3.5647      3.4331      3.6463      3.5756      3.4893      3.7747      3.7085      3.6340      3.9914      3.9187      3.8420      
2007-09-26     3.8831      3.6154      2.8622      6.5209      6.0752      4.4817      7.0677      6.3704      4.8330      7.1309      6.2314      4.8032      3.7749      3.6139      3.4624      3.6614      3.5991      3.5049      3.7884      3.7298      3.6478      4.0077      3.9426      3.8569      
2007-09-27     3.6605      3.5797      2.9012      5.8241      6.0037      4.5125      6.5606      6.4816      4.9581      7.0452      6.4519      4.9928      3.8230      3.6631      3.4919      3.6735      3.6219      3.5204      3.7993      3.7511      3.6616      4.0220      3.9670      3.8719      
2007-09-28     3.2431      3.3892      2.9138      4.8396      5.6324      4.4896      5.5924      6.1188      4.9329      6.2804      6.3323      5.0210      3.8452      3.7095      3.5207      3.6834      3.6436      3.5357      3.8088      3.7719      3.6754      4.0342      3.9909      3.8868      
2007-09-29     2.8818      3.2603      2.9230      3.8389      5.2330      4.4624      4.6014      5.7188      4.8946      5.4959      6.1172      5.0348      3.8547      3.7487      3.5495      3.6926      3.6598      3.5516      3.8152      3.7862      3.6890      4.0430      4.0075      3.9017      
2007-09-30     2.5357      3.1452      2.9283      2.8305      4.8365      4.4501      3.4918      5.3185      4.8575      4.6907      5.8446      5.0439      3.8575      3.7833      3.5778      3.6997      3.6730      3.5677      3.8194      3.7971      3.7025      4.0490      4.0202      3.9164      
2007-10-08     2.1542      3.0187      2.9376      2.2628      4.3918      4.4332      2.7236      4.8957      4.8123      3.9212      5.5261      5.0483      3.8561      3.8155      3.6057      3.7066      3.6840      3.5837      3.8231      3.8057      3.7160      4.0534      4.0305      3.9311      
2007-10-09     2.0206      2.8405      2.9464      2.0100      3.9171      4.4133      2.0901      4.3254      4.7562      3.2507      5.1479      5.0484      3.8534      3.8382      3.6332      3.7139      3.6937      3.5998      3.8265      3.8129      3.7295      4.0580      4.0400      3.9460      
2007-10-10     1.9771      2.6101      2.9390      2.0171      3.4284      4.3767      2.0713      3.8319      4.6877      3.2244      4.7524      5.0406      3.8536      3.8494      3.6596      3.7253      3.7044      3.6166      3.8320      3.8204      3.7433      4.0671      4.0506      3.9618      
2007-10-11     1.9604      2.4211      2.9221      2.0467      2.9428      4.3012      2.1059      3.3537      4.6002      3.2653      4.3806      5.0173      3.8546      3.8547      3.6855      3.7366      3.7146      3.6333      3.8386      3.8269      3.7570      4.0769      4.0600      3.9776      
2007-10-12     1.9443      2.2400      2.8767      2.0955      2.4630      4.2202      2.1612      2.8265      4.5107      3.3170      4.0039      4.9807      3.8578      3.8576      3.7111      3.7500      3.7249      3.6502      3.8486      3.8340      3.7712      4.0893      4.0692      3.9939      
2007-10-15     1.9244      2.0393      2.8273      2.1503      2.2066      4.1409      2.2204      2.4720      4.4212      3.3948      3.6580      4.9447      3.8623      3.8592      3.7365      3.7659      3.7362      3.6677      3.8611      3.8421      3.7859      4.1034      4.0784      4.0105      
2007-10-16     1.9069      1.9638      2.7717      2.2042      2.1071      4.0554      2.2947      2.1924      4.3370      3.4931      3.3719      4.9119      3.8665      3.8600      3.7615      3.7849      3.7494      3.6856      3.8760      3.8512      3.8012      4.1165      4.0872      4.0271      
2007-10-17     1.9068      1.9419      2.6655      2.2619      2.1395      3.8860      2.8941      2.4827      4.3008      3.5920      3.4082      4.8703      3.8701      3.8618      3.7857      3.8011      3.7632      3.7034      3.8895      3.8607      3.8163      4.1254      4.0962      4.0436      
2007-10-18     1.9025      1.9315      2.5959      2.3172      2.1819      3.7075      3.6905      2.8982      4.3085      3.8167      3.5410      4.8291      3.8724      3.8635      3.8061      3.8183      3.7775      3.7186      3.9040      3.8713      3.8288      4.1343      4.1056      4.0566      
2007-10-19     1.9061      1.9252      2.5352      2.3688      2.2322      3.5343      4.5648      3.3630      4.3408      4.2211      3.7691      4.8068      3.8747      3.8662      3.8248      3.8361      3.7930      3.7330      3.9177      3.8831      3.8401      4.1417      4.1155      4.0679      
2007-10-22     1.9167      1.9206      2.4696      2.5305      2.3404      3.3661      5.7863      4.0033      4.4495      4.9503      4.1726      4.8493      3.8775      3.8699      3.8427      3.8534      3.8097      3.7468      3.9302      3.8956      3.8507      4.1483      4.1258      4.0782      
2007-10-23     1.9770      1.9420      2.3912      3.2070      2.7056      3.3113      7.0767      4.6857      4.5055      5.6935      4.5933      4.8706      3.8835      3.8750      3.8566      3.8690      3.8270      3.7603      3.9426      3.9093      3.8611      4.1557      4.1361      4.0880      
2007-10-24     2.3102      2.1085      2.3593      4.3336      3.2978      3.3631      7.6642      5.2791      4.5555      6.4271      5.0095      4.8810      3.8932      3.8817      3.8655      3.8894      3.8452      3.7748      3.9529      3.9212      3.8708      4.1618      4.1436      4.0971      
2007-10-25     2.9475      2.4250      2.4231      5.6077      3.9624      3.4526      7.9766      5.8335      4.5936      7.0797      5.4482      4.9144      3.9081      3.8903      3.8725      3.9044      3.8614      3.7880      3.9611      3.9326      3.8797      4.1681      4.1512      4.1056      
2007-10-26     4.2672      3.0866      2.6633      7.1262      4.7475      3.6052      9.3562      6.9605      4.8935      7.7599      5.9905      4.9972      3.9330      3.9038      3.8807      3.9163      3.8762      3.8005      3.9687      3.9432      3.8886      4.1738      4.1578      4.1135      
2007-10-29     4.4571      3.1869      2.6131      7.0911      4.8108      3.5087      8.2608      7.0235      4.7478      7.1187      6.0345      4.8462      3.9576      3.9176      3.8884      3.9251      3.8893      3.8128      3.9759      3.9530      3.8976      4.1787      4.1635      4.1209      
2007-10-30     4.5830      3.2800      2.6219      6.5179      4.8625      3.4848      7.0918      7.0842      4.6383      6.4751      6.0843      4.7281      3.9828      3.9332      3.8966      3.9354      3.9022      3.8258      3.9834      3.9630      3.9071      4.1835      4.1696      4.1284      
2007-10-31     4.4489      3.3796      2.6608      5.5013      4.9174      3.5285      6.1484      6.9063      4.6945      5.7217      6.0744      4.7413      4.0085      3.9509      3.9064      3.9439      3.9166      3.8399      3.9937      3.9733      3.9170      4.1898      4.1758      4.1360      
2007-11-01     4.0153      3.4814      2.7064      4.3517      4.9797      3.5808      5.2393      6.6079      4.7531      4.9431      6.0114      4.7762      4.0336      3.9709      3.9172      3.9577      3.9310      3.8543      4.0074      3.9842      3.9278      4.1976      4.1829      4.1442      
2007-11-02     2.7716      3.5194      2.7223      2.9490      5.0376      3.6349      3.1610      6.2586      4.8108      4.0423      5.9011      4.8351      4.0509      3.9919      3.9291      3.9742      3.9452      3.8691      4.0224      3.9956      3.9393      4.2064      4.1901      4.1528      
2007-11-05     2.6509      3.5540      2.7373      2.9719      5.0315      3.6860      3.2587      5.7597      4.8815      4.1534      5.6360      4.9043      4.0731      4.0154      3.9426      3.9940      3.9596      3.8846      4.0373      4.0066      3.9511      4.2151      4.1969      4.1614      
2007-11-06     2.5416      3.5623      2.7521      3.0149      4.7664      3.7360      3.4033      5.2476      4.9666      4.2357      5.3554      4.9744      4.0950      4.0389      3.9570      4.0133      3.9743      3.9006      4.0515      4.0175      3.9634      4.2232      4.2034      4.1697      
2007-11-07     2.3361      3.3925      2.7505      3.0341      4.2677      3.7827      3.4977      4.8231      5.0511      4.6489      5.1853      5.0974      4.1185      4.0635      3.9726      4.0323      3.9881      3.9167      4.0708      4.0323      3.9767      4.2343      4.2121      4.1779      
2007-11-08     2.1420      3.0787      2.7518      2.9653      3.6585      3.8105      3.7106      4.4749      5.1542      5.0247      4.9839      5.2161      4.1430      4.0883      3.9893      4.0514      4.0045      3.9329      4.0918      4.0496      3.9911      4.2458      4.2217      4.1865      
2007-11-09     2.0581      2.4149      2.7507      2.9121      2.9305      3.8390      4.0005      3.5807      5.2706      5.2574      4.6498      5.3202      4.1682      4.1095      4.0067      4.0759      4.0250      3.9506      4.1138      4.0681      4.0057      4.2609      4.2336      4.1957      
