日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2016-06-07     2.0014      2.0022      2.0037      2.3388      2.3362      2.3324      2.7586      2.7671      2.7754      2.8384      2.8417      2.8395      2.9462      2.9444      2.9301      2.9829      2.9824      2.9707      2.9925      2.9925      2.9874      3.0500      3.0500      3.0489      
2016-06-08     2.0002      2.0021      2.0038      2.3396      2.3372      2.3332      2.7566      2.7644      2.7735      2.8376      2.8413      2.8395      2.9462      2.9452      2.9327      2.9829      2.9824      2.9729      2.9927      2.9925      2.9882      3.0500      3.0500      3.0493      
2016-06-12     1.9994      2.0020      2.0038      2.3398      2.3383      2.3341      2.7522      2.7610      2.7712      2.8384      2.8410      2.8399      2.9462      2.9457      2.9352      2.9828      2.9825      2.9749      2.9929      2.9925      2.9889      3.0500      3.0500      3.0496      
2016-06-13     1.9996      2.0019      2.0037      2.3406      2.3392      2.3350      2.7482      2.7570      2.7688      2.8402      2.8408      2.8404      2.9463      2.9462      2.9374      2.9828      2.9826      2.9768      2.9929      2.9926      2.9896      3.0500      3.0500      3.0498      
2016-06-14     2.0000      2.0017      2.0034      2.3414      2.3399      2.3357      2.7430      2.7525      2.7661      2.8412      2.8406      2.8409      2.9473      2.9467      2.9396      2.9828      2.9828      2.9784      2.9934      2.9928      2.9903      3.0500      3.0500      3.0500      
2016-06-15     2.0000      2.0007      2.0029      2.3416      2.3402      2.3362      2.7372      2.7479      2.7631      2.8424      2.8404      2.8413      2.9485      2.9474      2.9414      2.9828      2.9829      2.9798      2.9935      2.9930      2.9909      3.0500      3.0500      3.0500      
2016-06-16     2.0004      2.0003      2.0024      2.3420      2.3408      2.3368      2.7320      2.7443      2.7603      2.8455      2.8416      2.8420      2.9498      2.9480      2.9429      2.9831      2.9830      2.9808      2.9938      2.9932      2.9915      3.0500      3.0500      3.0500      
2016-06-17     2.0014      2.0004      2.0022      2.3426      2.3412      2.3375      2.7314      2.7418      2.7580      2.8489      2.8437      2.8431      2.9519      2.9491      2.9444      2.9836      2.9832      2.9817      2.9941      2.9935      2.9921      3.0500      3.0500      3.0500      
2016-06-20     2.0034      2.0015      2.0023      2.3444      2.3425      2.3385      2.7328      2.7405      2.7561      2.8536      2.8469      2.8446      2.9538      2.9501      2.9458      2.9838      2.9833      2.9824      2.9944      2.9936      2.9926      3.0502      3.0501      3.0501      
2016-06-21     2.0072      2.0036      2.0030      2.3470      2.3442      2.3397      2.7368      2.7399      2.7547      2.8594      2.8503      2.8462      2.9551      2.9512      2.9472      2.9840      2.9834      2.9828      2.9944      2.9939      2.9930      3.0504      3.0502      3.0501      
2016-06-22     2.0126      2.0063      2.0043      2.3498      2.3457      2.3410      2.7436      2.7404      2.7538      2.8659      2.8542      2.8479      2.9566      2.9525      2.9485      2.9841      2.9834      2.9829      2.9945      2.9940      2.9932      3.0506      3.0503      3.0502      
2016-06-23     2.0186      2.0095      2.0058      2.3528      2.3474      2.3423      2.7536      2.7428      2.7536      2.8715      2.8585      2.8499      2.9582      2.9540      2.9496      2.9841      2.9836      2.9830      2.9945      2.9941      2.9933      3.0508      3.0504      3.0502      
2016-06-24     2.0246      2.0130      2.0075      2.3578      2.3502      2.3443      2.7628      2.7471      2.7541      2.8767      2.8628      2.8519      2.9594      2.9557      2.9507      2.9837      2.9836      2.9831      2.9953      2.9947      2.9936      3.0510      3.0505      3.0503      
2016-06-27     2.0302      2.0168      2.0094      2.3626      2.3535      2.3464      2.7724      2.7526      2.7548      2.8809      2.8673      2.8540      2.9603      2.9571      2.9516      2.9837      2.9838      2.9832      2.9968      2.9956      2.9941      3.0510      3.0506      3.0503      
2016-06-28     2.0344      2.0208      2.0113      2.3680      2.3575      2.3487      2.7814      2.7591      2.7558      2.8844      2.8719      2.8562      2.9616      2.9584      2.9526      2.9837      2.9839      2.9833      2.9981      2.9963      2.9945      3.0510      3.0507      3.0504      
2016-06-29     2.0366      2.0246      2.0127      2.3742      2.3620      2.3511      2.7896      2.7666      2.7573      2.8870      2.8765      2.8584      2.9625      2.9596      2.9535      2.9843      2.9842      2.9835      2.9995      2.9970      2.9950      3.0510      3.0508      3.0504      
2016-06-30     2.0376      2.0281      2.0142      2.3796      2.3662      2.3535      2.7944      2.7740      2.7592      2.8881      2.8798      2.8607      2.9636      2.9609      2.9544      2.9853      2.9847      2.9838      3.0008      2.9977      2.9954      3.0508      3.0508      3.0504      
2016-07-01     2.0360      2.0303      2.0154      2.3784      2.3681      2.3547      2.7978      2.7803      2.7611      2.8865      2.8816      2.8626      2.9643      2.9618      2.9555      2.9868      2.9853      2.9842      3.0013      2.9983      2.9959      3.0506      3.0508      3.0504      
2016-07-04     2.0312      2.0307      2.0161      2.3744      2.3685      2.3555      2.7982      2.7853      2.7629      2.8826      2.8818      2.8643      2.9654      2.9628      2.9565      2.9879      2.9858      2.9846      3.0012      2.9990      2.9963      3.0504      3.0507      3.0504      
2016-07-05     2.0246      2.0295      2.0166      2.3670      2.3675      2.3559      2.7962      2.7888      2.7644      2.8766      2.8805      2.8654      2.9647      2.9632      2.9572      2.9890      2.9864      2.9849      3.0012      2.9997      2.9968      3.0502      3.0506      3.0504      
2016-07-06     2.0168      2.0267      2.0165      2.3572      2.3657      2.3557      2.7910      2.7903      2.7654      2.8698      2.8784      2.8663      2.9625      2.9625      2.9575      2.9895      2.9869      2.9852      3.0010      3.0002      2.9971      3.0500      3.0505      3.0504      
2016-07-07     2.0088      2.0232      2.0164      2.3462      2.3629      2.3552      2.7830      2.7887      2.7658      2.8631      2.8756      2.8671      2.9585      2.9610      2.9575      2.9892      2.9873      2.9854      3.0007      3.0008      2.9975      3.0500      3.0504      3.0504      
2016-07-08     2.0026      2.0193      2.0162      2.3386      2.3585      2.3544      2.7734      2.7856      2.7664      2.8576      2.8721      2.8674      2.9524      2.9584      2.9570      2.9878      2.9873      2.9855      3.0005      3.0009      2.9978      3.0500      3.0503      3.0504      
2016-07-11     1.9990      2.0151      2.0160      2.3322      2.3533      2.3534      2.7628      2.7805      2.7666      2.8528      2.8677      2.8675      2.9452      2.9553      2.9562      2.9853      2.9866      2.9852      3.0000      3.0006      2.9981      3.0500      3.0502      3.0504      
2016-07-12     1.9964      2.0105      2.0157      2.3272      2.3471      2.3523      2.7520      2.7741      2.7666      2.8482      2.8624      2.8671      2.9379      2.9513      2.9548      2.9823      2.9857      2.9848      2.9992      3.0002      2.9982      3.0500      3.0501      3.0504      
2016-07-13     1.9952      2.0060      2.0153      2.3224      2.3398      2.3509      2.7408      2.7659      2.7663      2.8416      2.8557      2.8661      2.9287      2.9456      2.9526      2.9788      2.9842      2.9842      2.9984      2.9997      2.9983      3.0498      3.0499      3.0504      
2016-07-14     1.9944      2.0016      2.0149      2.3184      2.3323      2.3493      2.7294      2.7562      2.7651      2.8329      2.8480      2.8639      2.9172      2.9378      2.9494      2.9746      2.9819      2.9833      2.9972      2.9990      2.9983      3.0492      3.0496      3.0502      
2016-07-15     1.9944      1.9985      2.0144      2.3146      2.3266      2.3474      2.7174      2.7454      2.7629      2.8236      2.8406      2.8611      2.9054      2.9289      2.9454      2.9708      2.9793      2.9823      2.9944      2.9974      2.9979      3.0486      3.0493      3.0501      
2016-07-18     1.9944      1.9967      2.0137      2.3114      2.3218      2.3452      2.7068      2.7348      2.7601      2.8144      2.8336      2.8577      2.8932      2.9192      2.9410      2.9671      2.9762      2.9810      2.9916      2.9958      2.9974      3.0482      3.0491      3.0499      
2016-07-19     1.9962      1.9963      2.0129      2.3092      2.3182      2.3429      2.6972      2.7246      2.7567      2.8060      2.8271      2.8538      2.8814      2.9097      2.9364      2.9635      2.9729      2.9796      2.9892      2.9942      2.9969      3.0478      3.0489      3.0498      
2016-07-20     1.9986      1.9969      2.0118      2.3082      2.3153      2.3405      2.6894      2.7151      2.7527      2.8002      2.8209      2.8497      2.8723      2.9005      2.9315      2.9604      2.9696      2.9783      2.9870      2.9927      2.9965      3.0470      3.0484      3.0495      
2016-07-21     2.0016      1.9980      2.0106      2.3084      2.3134      2.3382      2.6842      2.7068      2.7478      2.7954      2.8142      2.8449      2.8662      2.8917      2.9264      2.9582      2.9664      2.9768      2.9846      2.9909      2.9958      3.0468      3.0480      3.0492      
2016-07-22     2.0070      2.0007      2.0100      2.3110      2.3128      2.3357      2.6812      2.6993      2.7425      2.7916      2.8076      2.8398      2.8620      2.8837      2.9210      2.9562      2.9635      2.9754      2.9836      2.9890      2.9950      3.0462      3.0474      3.0489      
2016-07-25     2.0142      2.0043      2.0097      2.3160      2.3137      2.3335      2.6796      2.6932      2.7369      2.7878      2.8011      2.8344      2.8588      2.8760      2.9156      2.9540      2.9606      2.9736      2.9818      2.9867      2.9937      3.0448      3.0465      3.0484      
2016-07-26     2.0210      2.0086      2.0096      2.3240      2.3166      2.3319      2.6810      2.6891      2.7316      2.7846      2.7953      2.8289      2.8560      2.8687      2.9100      2.9517      2.9576      2.9716      2.9796      2.9844      2.9923      3.0434      3.0456      3.0479      
2016-07-27     2.0276      2.0131      2.0096      2.3344      2.3213      2.3306      2.6844      2.6869      2.7264      2.7812      2.7907      2.8232      2.8535      2.8629      2.9043      2.9494      2.9549      2.9695      2.9767      2.9819      2.9908      3.0426      3.0448      3.0474      
2016-07-28     2.0316      2.0166      2.0091      2.3440      2.3262      2.3293      2.6880      2.6861      2.7212      2.7790      2.7872      2.8176      2.8513      2.8588      2.8983      2.9461      2.9522      2.9670      2.9734      2.9790      2.9890      3.0412      3.0440      3.0468      
2016-07-29     2.0304      2.0187      2.0086      2.3494      2.3302      2.3284      2.6908      2.6860      2.7157      2.7768      2.7842      2.8124      2.8493      2.8557      2.8923      2.9425      2.9494      2.9643      2.9704      2.9770      2.9872      3.0400      3.0431      3.0462      
2016-08-01     2.0264      2.0203      2.0085      2.3516      2.3338      2.3278      2.6914      2.6855      2.7102      2.7741      2.7810      2.8073      2.8473      2.8531      2.8861      2.9397      2.9469      2.9615      2.9681      2.9750      2.9854      3.0394      3.0421      3.0456      
2016-08-02     2.0206      2.0208      2.0086      2.3496      2.3368      2.3275      2.6882      2.6846      2.7046      2.7705      2.7776      2.8023      2.8449      2.8505      2.8801      2.9362      2.9440      2.9584      2.9652      2.9724      2.9833      3.0383      3.0409      3.0449      
2016-08-03     2.0138      2.0207      2.0088      2.3440      2.3392      2.3273      2.6822      2.6833      2.6992      2.7661      2.7737      2.7973      2.8418      2.8477      2.8741      2.9318      2.9406      2.9551      2.9618      2.9693      2.9810      3.0368      3.0397      3.0441      
2016-08-04     2.0086      2.0201      2.0091      2.3370      2.3405      2.3270      2.6746      2.6813      2.6941      2.7589      2.7690      2.7916      2.8369      2.8441      2.8679      2.9275      2.9368      2.9516      2.9584      2.9659      2.9784      3.0350      3.0381      3.0431      
2016-08-05     2.0056      2.0180      2.0094      2.3308      2.3401      2.3265      2.6660      2.6784      2.6889      2.7501      2.7635      2.7855      2.8314      2.8404      2.8620      2.9224      2.9325      2.9480      2.9541      2.9622      2.9756      3.0330      3.0365      3.0420      
2016-08-08     2.0042      2.0153      2.0098      2.3254      2.3385      2.3261      2.6572      2.6743      2.6838      2.7410      2.7576      2.7793      2.8256      2.8365      2.8562      2.9170      2.9284      2.9445      2.9492      2.9586      2.9727      3.0307      3.0350      3.0408      
2016-08-09     2.0046      2.0126      2.0106      2.3212      2.3354      2.3260      2.6492      2.6687      2.6789      2.7316      2.7511      2.7732      2.8199      2.8324      2.8506      2.9125      2.9244      2.9410      2.9447      2.9549      2.9697      3.0285      3.0334      3.0395      
2016-08-10     2.0072      2.0105      2.0118      2.3198      2.3319      2.3266      2.6432      2.6627      2.6748      2.7224      2.7443      2.7675      2.8149      2.8284      2.8456      2.9089      2.9204      2.9376      2.9409      2.9514      2.9666      3.0270      3.0319      3.0384      
2016-08-11     2.0110      2.0098      2.0132      2.3214      2.3292      2.3277      2.6390      2.6568      2.6715      2.7156      2.7373      2.7622      2.8115      2.8242      2.8415      2.9057      2.9166      2.9344      2.9379      2.9482      2.9636      3.0264      3.0307      3.0374      
2016-08-12     2.0148      2.0102      2.0145      2.3252      2.3280      2.3291      2.6364      2.6512      2.6686      2.7108      2.7305      2.7573      2.8087      2.8201      2.8379      2.9036      2.9130      2.9312      2.9352      2.9447      2.9608      3.0260      3.0295      3.0363      
2016-08-15     2.0185      2.0113      2.0158      2.3302      2.3278      2.3308      2.6366      2.6469      2.6662      2.7077      2.7244      2.7527      2.8063      2.8159      2.8345      2.9022      2.9096      2.9282      2.9336      2.9414      2.9582      3.0264      3.0285      3.0353      
2016-08-16     2.0209      2.0127      2.0168      2.3354      2.3283      2.3326      2.6370      2.6431      2.6639      2.7053      2.7185      2.7480      2.8041      2.8120      2.8312      2.9007      2.9066      2.9253      2.9321      2.9384      2.9554      3.0266      3.0275      3.0342      
2016-08-17     2.0219      2.0145      2.0176      2.3394      2.3296      2.3344      2.6368      2.6400      2.6617      2.7031      2.7128      2.7432      2.8016      2.8082      2.8279      2.8992      2.9041      2.9223      2.9305      2.9357      2.9525      3.0266      3.0268      3.0332      
2016-08-18     2.0223      2.0166      2.0184      2.3424      2.3319      2.3362      2.6364      2.6377      2.6595      2.7013      2.7085      2.7387      2.7994      2.8054      2.8248      2.8980      2.9019      2.9193      2.9292      2.9336      2.9497      3.0264      3.0264      3.0322      
2016-08-19     2.0227      2.0187      2.0184      2.3446      2.3349      2.3375      2.6354      2.6359      2.6572      2.6995      2.7052      2.7343      2.7971      2.8029      2.8216      2.8972      2.9004      2.9164      2.9283      2.9317      2.9470      3.0266      3.0263      3.0314      
2016-08-22     2.0227      2.0206      2.0179      2.3457      2.3380      2.3382      2.6341      2.6353      2.6548      2.6980      2.7028      2.7302      2.7954      2.8008      2.8186      2.8965      2.8994      2.9139      2.9272      2.9304      2.9445      3.0263      3.0264      3.0307      
2016-08-23     2.0249      2.0229      2.0177      2.3475      2.3415      2.3384      2.6331      2.6350      2.6519      2.6968      2.7010      2.7260      2.7941      2.7991      2.8157      2.8959      2.8983      2.9113      2.9265      2.9293      2.9421      3.0263      3.0265      3.0299      
2016-08-24     2.0291      2.0255      2.0180      2.3509      2.3452      2.3385      2.6343      2.6355      2.6491      2.6967      2.6999      2.7221      2.7937      2.7976      2.8130      2.8957      2.8975      2.9089      2.9265      2.9285      2.9400      3.0265      3.0266      3.0292      
2016-08-25     2.0333      2.0278      2.0188      2.3543      2.3484      2.3388      2.6369      2.6366      2.6467      2.6974      2.6994      2.7183      2.7939      2.7966      2.8104      2.8959      2.8970      2.9068      2.9265      2.9279      2.9380      3.0267      3.0266      3.0286      
2016-08-26     2.0375      2.0301      2.0201      2.3573      2.3510      2.3395      2.6381      2.6367      2.6440      2.6976      2.6986      2.7145      2.7945      2.7958      2.8079      2.8957      2.8965      2.9047      2.9267      2.9275      2.9361      3.0267      3.0267      3.0281      
2016-08-29     2.0426      2.0326      2.0220      2.3608      2.3533      2.3405      2.6356      2.6348      2.6409      2.6973      2.6976      2.7110      2.7946      2.7950      2.8055      2.8952      2.8959      2.9027      2.9268      2.9270      2.9342      3.0268      3.0266      3.0275      
2016-08-30     2.0486      2.0367      2.0247      2.3636      2.3556      2.3419      2.6296      2.6313      2.6372      2.6973      2.6970      2.7077      2.7950      2.7945      2.8033      2.8945      2.8952      2.9009      2.9269      2.9267      2.9326      3.0266      3.0265      3.0270      
2016-08-31     2.0530      2.0410      2.0278      2.3650      2.3580      2.3438      2.6180      2.6261      2.6331      2.6970      2.6968      2.7048      2.7950      2.7943      2.8013      2.8936      2.8947      2.8994      2.9268      2.9267      2.9312      3.0266      3.0266      3.0267      
2016-09-01     2.0574      2.0453      2.0310      2.3658      2.3601      2.3460      2.6029      2.6199      2.6288      2.6962      2.6968      2.7026      2.7942      2.7940      2.7997      2.8923      2.8941      2.8980      2.9265      2.9265      2.9301      3.0264      3.0266      3.0265      
2016-09-02     2.0618      2.0496      2.0342      2.3672      2.3623      2.3486      2.5865      2.6123      2.6241      2.6948      2.6962      2.7007      2.7926      2.7935      2.7982      2.8905      2.8931      2.8968      2.9259      2.9263      2.9290      3.0263      3.0265      3.0264      
2016-09-05     2.0660      2.0543      2.0374      2.3682      2.3645      2.3512      2.5711      2.6033      2.6193      2.6928      2.6950      2.6989      2.7908      2.7927      2.7968      2.8885      2.8919      2.8956      2.9247      2.9258      2.9281      3.0260      3.0264      3.0264      
2016-09-06     2.0688      2.0587      2.0408      2.3686      2.3661      2.3538      2.5579      2.5937      2.6144      2.6900      2.6936      2.6973      2.7887      2.7919      2.7955      2.8863      2.8904      2.8944      2.9234      2.9252      2.9272      3.0263      3.0265      3.0265      
2016-09-07     2.0719      2.0624      2.0439      2.3684      2.3667      2.3559      2.5471      2.5825      2.6090      2.6862      2.6916      2.6957      2.7861      2.7906      2.7941      2.8838      2.8887      2.8931      2.9223      2.9246      2.9265      3.0262      3.0264      3.0265      
2016-09-08     2.0749      2.0661      2.0469      2.3688      2.3673      2.3578      2.5368      2.5698      2.6032      2.6819      2.6891      2.6942      2.7841      2.7892      2.7929      2.8813      2.8868      2.8919      2.9214      2.9240      2.9259      3.0261      3.0263      3.0264      
2016-09-09     2.0787      2.0702      2.0501      2.3703      2.3688      2.3599      2.5292      2.5578      2.5973      2.6793      2.6871      2.6928      2.7831      2.7879      2.7918      2.8799      2.8852      2.8908      2.9208      2.9234      2.9254      3.0259      3.0261      3.0264      
2016-09-12     2.0837      2.0748      2.0537      2.3721      2.3702      2.3617      2.5236      2.5473      2.5911      2.6774      2.6851      2.6914      2.7829      2.7869      2.7909      2.8789      2.8837      2.8898      2.9208      2.9228      2.9249      3.0261      3.0261      3.0263      
2016-09-13     2.0899      2.0793      2.0580      2.3756      2.3721      2.3638      2.5197      2.5388      2.5851      2.6769      2.6834      2.6902      2.7830      2.7859      2.7902      2.8786      2.8824      2.8888      2.9210      2.9222      2.9245      3.0261      3.0262      3.0263      
2016-09-14     2.0994      2.0856      2.0633      2.3804      2.3744      2.3662      2.5177      2.5324      2.5793      2.6787      2.6824      2.6896      2.7845      2.7853      2.7898      2.8786      2.8812      2.8879      2.9210      2.9217      2.9242      3.0261      3.0262      3.0264      
2016-09-18     2.1112      2.0930      2.0692      2.3852      2.3770      2.3685      2.5181      2.5275      2.5737      2.6817      2.6818      2.6893      2.7867      2.7854      2.7897      2.8795      2.8804      2.8873      2.9210      2.9212      2.9239      3.0265      3.0263      3.0264      
2016-09-19     2.1250      2.1018      2.0757      2.3893      2.3798      2.3710      2.5209      2.5251      2.5687      2.6853      2.6823      2.6893      2.7893      2.7862      2.7899      2.8802      2.8800      2.8866      2.9213      2.9211      2.9237      3.0269      3.0264      3.0265      
2016-09-20     2.1378      2.1107      2.0825      2.3937      2.3829      2.3737      2.5243      2.5240      2.5636      2.6898      2.6836      2.6893      2.7921      2.7875      2.7901      2.8809      2.8799      2.8859      2.9221      2.9214      2.9236      3.0271      3.0266      3.0265      
2016-09-21     2.1496      2.1197      2.0892      2.3976      2.3866      2.3764      2.5290      2.5244      2.5590      2.6953      2.6861      2.6899      2.7953      2.7891      2.7905      2.8819      2.8803      2.8853      2.9227      2.9218      2.9235      3.0273      3.0267      3.0266      
2016-09-22     2.1576      2.1285      2.0955      2.4008      2.3906      2.3787      2.5372      2.5275      2.5550      2.7016      2.6902      2.6909      2.7982      2.7913      2.7909      2.8836      2.8811      2.8849      2.9235      2.9222      2.9234      3.0275      3.0268      3.0266      
2016-09-23     2.1630      2.1371      2.1016      2.4032      2.3942      2.3808      2.5482      2.5332      2.5515      2.7097      2.6957      2.6924      2.8006      2.7936      2.7914      2.8850      2.8823      2.8845      2.9249      2.9229      2.9234      3.0275      3.0270      3.0266      
2016-09-26     2.1650      2.1450      2.1076      2.4116      2.4005      2.3846      2.5582      2.5396      2.5487      2.7173      2.7013      2.6942      2.8022      2.7957      2.7918      2.8866      2.8834      2.8843      2.9260      2.9237      2.9235      3.0273      3.0271      3.0266      
2016-09-27     2.1664      2.1521      2.1135      2.4234      2.4086      2.3894      2.5694      2.5469      2.5471      2.7245      2.7072      2.6961      2.8029      2.7975      2.7922      2.8875      2.8842      2.8839      2.9267      2.9244      2.9236      3.0271      3.0271      3.0266      
2016-09-28     2.1686      2.1591      2.1192      2.4376      2.4176      2.3949      2.5804      2.5547      2.5467      2.7311      2.7132      2.6983      2.8030      2.7991      2.7925      2.8880      2.8850      2.8837      2.9276      2.9251      2.9237      3.0269      3.0271      3.0267      
2016-09-29     2.1726      2.1651      2.1254      2.4534      2.4271      2.4008      2.5888      2.5630      2.5477      2.7361      2.7189      2.7007      2.8027      2.8004      2.7929      2.8879      2.8858      2.8835      2.9283      2.9259      2.9238      3.0267      3.0271      3.0266      
2016-09-30     2.2046      2.1838      2.1384      2.4676      2.4354      2.4062      2.5938      2.5710      2.5492      2.7384      2.7240      2.7029      2.8022      2.8014      2.7934      2.8876      2.8863      2.8834      2.9284      2.9266      2.9239      3.0265      3.0270      3.0267      
2016-10-08     2.2104      2.1877      2.1448      2.4682      2.4399      2.4099      2.5952      2.5767      2.5509      2.7390      2.7281      2.7052      2.8017      2.8019      2.7941      2.8870      2.8868      2.8834      2.9284      2.9272      2.9241      3.0267      3.0270      3.0267      
2016-10-09     2.2122      2.1893      2.1500      2.4614      2.4424      2.4127      2.5922      2.5808      2.5524      2.7379      2.7312      2.7074      2.8015      2.8022      2.7948      2.8870      2.8873      2.8836      2.9284      2.9276      2.9245      3.0269      3.0270      3.0268      
2016-10-10     2.2090      2.1888      2.1543      2.4482      2.4429      2.4148      2.5854      2.5829      2.5536      2.7350      2.7330      2.7096      2.8015      2.8023      2.7957      2.8870      2.8875      2.8839      2.9284      2.9280      2.9249      3.0271      3.0270      3.0269      
2016-10-11     2.2020      2.1873      2.1579      2.4296      2.4415      2.4161      2.5754      2.5821      2.5548      2.7300      2.7331      2.7116      2.8015      2.8021      2.7967      2.8870      2.8875      2.8843      2.9284      2.9284      2.9253      3.0273      3.0270      3.0269      
2016-10-12     2.1666      2.1856      2.1613      2.4108      2.4392      2.4167      2.5640      2.5789      2.5560      2.7248      2.7316      2.7136      2.8015      2.8019      2.7977      2.8870      2.8873      2.8848      2.9284      2.9284      2.9257      3.0275      3.0270      3.0270      
2016-10-13     2.1582      2.1843      2.1646      2.3980      2.4331      2.4168      2.5550      2.5751      2.5573      2.7201      2.7295      2.7154      2.8017      2.8017      2.7987      2.8871      2.8871      2.8852      2.9284      2.9284      2.9260      3.0275      3.0271      3.0271      
2016-10-14     2.1538      2.1830      2.1675      2.3878      2.4246      2.4166      2.5484      2.5703      2.5586      2.7163      2.7271      2.7171      2.8019      2.8017      2.7996      2.8871      2.8871      2.8856      2.9284      2.9284      2.9264      3.0275      3.0272      3.0272      
2016-10-17     2.1532      2.1811      2.1701      2.3808      2.4145      2.4161      2.5446      2.5650      2.5599      2.7133      2.7241      2.7187      2.8024      2.8020      2.8005      2.8871      2.8871      2.8860      2.9284      2.9284      2.9268      3.0275      3.0273      3.0272      
2016-10-18     2.1572      2.1796      2.1723      2.3782      2.4039      2.4155      2.5430      2.5592      2.5611      2.7121      2.7211      2.7200      2.8029      2.8022      2.8013      2.8871      2.8871      2.8864      2.9284      2.9284      2.9271      3.0275      3.0274      3.0273      
2016-10-19     2.1664      2.1665      2.1751      2.3796      2.3952      2.4153      2.5440      2.5540      2.5625      2.7118      2.7183      2.7212      2.8034      2.8025      2.8019      2.8875      2.8872      2.8868      2.9289      2.9287      2.9276      3.0276      3.0276      3.0273      
2016-10-20     2.1778      2.1680      2.1778      2.3834      2.3907      2.4153      2.5460      2.5505      2.5636      2.7136      2.7168      2.7225      2.8040      2.8028      2.8024      2.8877      2.8874      2.8871      2.9304      2.9294      2.9283      3.0277      3.0276      3.0273      
2016-10-21     2.1916      2.1727      2.1810      2.3888      2.3883      2.4154      2.5486      2.5485      2.5647      2.7162      2.7162      2.7237      2.8054      2.8037      2.8029      2.8883      2.8877      2.8875      2.9325      2.9305      2.9290      3.0278      3.0277      3.0273      
2016-10-24     2.2060      2.1796      2.1842      2.3946      2.3877      2.4153      2.5514      2.5480      2.5655      2.7191      2.7162      2.7246      2.8072      2.8048      2.8035      2.8891      2.8881      2.8878      2.9350      2.9317      2.9299      3.0281      3.0278      3.0274      
2016-10-25     2.2190      2.1881      2.1877      2.3992      2.3887      2.4151      2.5546      2.5488      2.5655      2.7220      2.7170      2.7251      2.8092      2.8061      2.8041      2.8903      2.8887      2.8881      2.9379      2.9332      2.9308      3.0286      3.0281      3.0275      
2016-10-26     2.2294      2.1979      2.1918      2.4030      2.3913      2.4153      2.5578      2.5509      2.5649      2.7262      2.7190      2.7253      2.8117      2.8075      2.8047      2.8914      2.8894      2.8884      2.9405      2.9347      2.9316      3.0290      3.0283      3.0277      
2016-10-27     2.2386      2.2082      2.1963      2.4058      2.3946      2.4139      2.5612      2.5536      2.5644      2.7293      2.7214      2.7255      2.8147      2.8094      2.8055      2.8926      2.8902      2.8886      2.9423      2.9364      2.9324      3.0296      3.0287      3.0279      
2016-10-28     2.2450      2.2183      2.2007      2.4086      2.3987      2.4117      2.5650      2.5568      2.5636      2.7330      2.7246      2.7258      2.8172      2.8113      2.8065      2.8942      2.8913      2.8892      2.9443      2.9384      2.9334      3.0304      3.0291      3.0282      
2016-10-31     2.2494      2.2277      2.2044      2.4114      2.4030      2.4088      2.5684      2.5599      2.5625      2.7371      2.7281      2.7261      2.8193      2.8133      2.8076      2.8960      2.8926      2.8898      2.9463      2.9407      2.9345      3.0310      3.0296      3.0284      
2016-11-01     2.2522      2.2356      2.2076      2.4138      2.4065      2.4052      2.5710      2.5628      2.5610      2.7416      2.7318      2.7264      2.8216      2.8154      2.8088      2.8978      2.8941      2.8906      2.9481      2.9430      2.9357      3.0314      3.0300      3.0287      
2016-11-02     2.2524      2.2409      2.2037      2.4148      2.4089      2.4021      2.5724      2.5651      2.5596      2.7448      2.7355      2.7269      2.8242      2.8180      2.8102      2.8996      2.8955      2.8914      2.9497      2.9451      2.9369      3.0324      3.0307      3.0291      
2016-11-03     2.2506      2.2446      2.2063      2.4142      2.4100      2.4004      2.5728      2.5670      2.5588      2.7473      2.7383      2.7276      2.8277      2.8212      2.8120      2.9013      2.8970      2.8922      2.9519      2.9471      2.9383      3.0338      3.0317      3.0297      
2016-11-04     2.2462      2.2456      2.2092      2.4122      2.4104      2.3994      2.5722      2.5686      2.5586      2.7485      2.7408      2.7285      2.8324      2.8248      2.8142      2.9030      2.8986      2.8932      2.9540      2.9491      2.9398      3.0356      3.0330      3.0303      
2016-11-07     2.2368      2.2431      2.2114      2.4084      2.4099      2.3988      2.5710      2.5697      2.5589      2.7493      2.7432      2.7297      2.8393      2.8293      2.8170      2.9052      2.9006      2.8944      2.9558      2.9510      2.9414      3.0374      3.0342      3.0310      
2016-11-08     2.2238      2.2380      2.2131      2.4036      2.4087      2.3987      2.5694      2.5702      2.5595      2.7489      2.7453      2.7311      2.8472      2.8344      2.8202      2.9076      2.9027      2.8957      2.9576      2.9528      2.9430      3.0392      3.0353      3.0317      
2016-11-09     2.2104      2.2314      2.2147      2.3986      2.4067      2.3990      2.5672      2.5698      2.5604      2.7478      2.7463      2.7327      2.8543      2.8393      2.8234      2.9100      2.9048      2.8971      2.9599      2.9548      2.9448      3.0405      3.0364      3.0324      
