	date	value
990	2016-04-15	1.4333344639003216
995	2016-04-22	1.4240768426741781
1000	2016-04-29	1.4208964299227227
1005	2016-05-09	1.4205622328994039
1010	2016-05-16	1.424256232246656
1015	2016-05-23	1.4206382485351183
1020	2016-05-30	1.4180948194463838
1025	2016-06-06	1.4239929442551704
1030	2016-06-15	1.4241349207045844
1035	2016-06-22	1.4310680130902946
1040	2016-06-29	1.435583870075416
1045	2016-07-06	1.4426533553053367
1050	2016-07-13	1.4496455416937526
1055	2016-07-20	1.4504311257890317
1060	2016-07-27	1.4512467091849355
1065	2016-08-03	1.4527832170961354
1070	2016-08-10	1.4574958836927583
1075	2016-08-17	1.465700047735766
1080	2016-08-24	1.4630623124282742
1085	2016-08-31	1.4638317903302445
1090	2016-09-07	1.465823643273001
1095	2016-09-14	1.4624403550363023
1100	2016-09-23	1.4648099809711819
1105	2016-09-30	1.4656185768231873
1110	2016-10-14	1.4694562395393347
1115	2016-10-21	1.472908071098699
1120	2016-10-28	1.4724843395558804
1125	2016-11-04	1.473047702920216
1130	2016-11-11	1.4755994251509061
1135	2016-11-18	1.4739012776654978
1140	2016-11-25	1.4790882792003754
1145	2016-12-02	1.4751130400754124
1150	2016-12-09	1.4728659636743187
1155	2016-12-16	1.4601413200927524
1160	2016-12-23	1.4602975217332599
1165	2016-12-30	1.462961947336434
1170	2017-01-06	1.4644538428413096
1175	2017-01-13	1.4666524598876294
1180	2017-01-20	1.4672870607169082
1185	2017-02-03	1.4677217872692487
1190	2017-02-10	1.470620236022443
1195	2017-02-17	1.4727685145371823
1200	2017-02-24	1.4766962424781769
1205	2017-03-03	1.4739483544007128
1210	2017-03-10	1.4722889820380805
1215	2017-03-17	1.4748191042946728
1220	2017-03-24	1.4774714618641935
1225	2017-03-31	1.4787281879310965
1230	2017-04-11	1.4829386583208854
1235	2017-04-18	1.4789283469309689
1240	2017-04-25	1.4736522481945058
1245	2017-05-03	1.4734437751211773
1250	2017-05-10	1.4652368603841386
1255	2017-05-17	1.4674270462072347
1260	2017-05-24	1.467916611863451
1265	2017-06-02	1.4721488525092432
1270	2017-06-09	1.4768904076143412
1275	2017-06-16	1.4811094019352513
1280	2017-06-23	1.4921310193176078
1285	2017-06-30	1.4999751544411737
1290	2017-07-07	1.5015765032942547
1295	2017-07-14	1.5065944544149095
1300	2017-07-21	1.50860364766708
1305	2017-07-28	1.5109532945358266
1310	2017-08-04	1.5113583413685865
1315	2017-08-11	1.509059546430162
1320	2017-08-18	1.5130249960791284
1325	2017-08-25	1.5158488244294153
1330	2017-09-01	1.5165235349339352
1335	2017-09-08	1.5172002861366987
1340	2017-09-15	1.5208343987034554
1345	2017-09-22	1.5218904212608246
1350	2017-09-29	1.5226935962484567
1355	2017-10-13	1.5276682591948667
1360	2017-10-20	1.5277663951413316
1365	2017-10-27	1.5314675222651426
1370	2017-11-03	1.5283924618605005
1375	2017-11-10	1.5322322805495214
1380	2017-11-17	1.5305492351755077
1385	2017-11-24	1.5238381350943717
1390	2017-12-01	1.5198255567720624
1395	2017-12-08	1.523442049963999
1400	2017-12-15	1.5225913501338466
1405	2017-12-22	1.5243765359763441
1410	2017-12-29	1.524169261109129
1415	2018-01-05	1.5309010693911125
1420	2018-01-12	1.5349372905508427
1425	2018-01-19	1.5369521629364753
1430	2018-01-26	1.5422337347217827
1435	2018-02-02	1.5397276411324856
1440	2018-02-09	1.5268902481403313
1445	2018-02-23	1.5378653247527474
1450	2018-03-02	1.5395018274483214
1455	2018-03-09	1.5455944133635615
1460	2018-03-16	1.5444964871388147
1465	2018-03-23	1.541313136283273
1470	2018-03-30	1.544168256986458
1475	2018-04-10	1.55048346898242
1480	2018-04-17	1.5473796860487083
1485	2018-04-24	1.5541126162540981
1490	2018-05-03	1.5514021096383046
1495	2018-05-10	1.5552365360185239
1500	2018-05-17	1.5533182094394997
1505	2018-05-24	1.5520060483207936
1510	2018-05-31	1.5511895925135986
1515	2018-06-07	1.5524526234246927
1520	2018-06-14	1.550386617121749
1525	2018-06-22	1.5454503110827305
1530	2018-06-29	1.5438562735566286
1535	2018-07-05	1.5416459096439388
1540	2018-07-12	1.5500859693041598
1545	2018-07-19	1.5510229563731899
1550	2018-07-26	1.5612471743671859
1555	2018-08-02	1.5614418734623787
1560	2018-08-09	1.5668405624042026
1565	2018-08-16	1.5603014821264927
1570	2018-08-23	1.5630343060029726
1575	2018-08-30	1.5660923979504213
1580	2018-09-06	1.56429704643811
1585	2018-09-13	1.5632938143335606
1590	2018-09-20	1.5671939513254494
1595	2018-09-28	1.5751165664074223
1600	2018-10-12	1.5672259307594838
1605	2018-10-19	1.5672204798361797
1610	2018-10-26	1.5705477154488803
1615	2018-11-02	1.5773811640167734
1620	2018-11-09	1.5756490716877987
1625	2018-11-16	1.5837854050083353
1630	2018-11-23	1.5805529735216968
1635	2018-11-30	1.5834909119535687
1640	2018-12-07	1.5855963321315554
1645	2018-12-14	1.585826639737883
1650	2018-12-21	1.580034483812273
1655	2018-12-28	1.5808801731030853
1660	2019-01-07	1.587934228376154
1665	2019-01-14	1.591839056092533
1670	2019-01-21	1.5987437375689435
1675	2019-01-28	1.5994925444543444
1680	2019-02-11	1.6082163265417804
1685	2019-02-18	1.6176292129513123
1690	2019-02-25	1.630601714268753
1695	2019-03-04	1.6324445465264426
1700	2019-03-11	1.6314915498110383
1705	2019-03-18	1.6363856409258541
1710	2019-03-25	1.634524314283793
1715	2019-04-01	1.645435321725977
1720	2019-04-09	1.6485366955348504
1725	2019-04-16	1.648728528541987
1730	2019-04-23	1.6471618187902057
1735	2019-04-30	1.6431333256403386
1740	2019-05-10	1.641239140041457
1745	2019-05-17	1.6422528433781158
1750	2019-05-24	1.6411199430112102
1755	2019-05-31	1.643702274026896
1760	2019-06-10	1.6447258809810887
1765	2019-06-17	1.6458229242956102
1770	2019-06-24	1.6560222735841958
1775	2019-06-30	1.6565571430800148
1780	2019-07-05	1.6620725569428703
1785	2019-07-12	1.660163790638315
1790	2019-07-19	1.6611351216811943
1795	2019-07-26	1.6657801577751303
1800	2019-08-02	1.6640241742879465
1805	2019-08-09	1.662147743621322
1810	2019-08-16	1.6677966705972362
1815	2019-08-23	1.673009046909846
1820	2019-08-30	1.6730220852148834
1825	2019-09-06	1.679823695742497
1830	2019-09-16	1.6818564726047782
1835	2019-09-23	1.6792008122515278
1840	2019-09-30	1.6770152330567496
1845	2019-10-14	1.685061763899035
1850	2019-10-21	1.6821502917331905
1855	2019-10-28	1.6839337589761423
1860	2019-11-04	1.6851141903099223
1865	2019-11-11	1.6847259415052356
1870	2019-11-18	1.687459468440714
1875	2019-11-25	1.6888572355642948
1880	2019-12-02	1.6888935709263462
1885	2019-12-09	1.692782616612636
1890	2019-12-16	1.6982206838269276
1895	2019-12-23	1.6990730338444617
1900	2019-12-30	1.7061718922358782
1905	2020-01-07	1.7134855747946902
1910	2020-01-14	1.7163027794125216
1915	2020-01-21	1.7151960012137342
1920	2020-02-05	1.7082408641150995
1925	2020-02-12	1.7178216798237909
1930	2020-02-19	1.7230220039818733
1935	2020-02-26	1.7263909693779789
1940	2020-03-04	1.7313642745995497
1945	2020-03-11	1.730599303213486
1950	2020-03-18	1.7131318939205895
1955	2020-03-25	1.718802771196119
1960	2020-04-01	1.7195218307955522
1965	2020-04-09	1.7318263723329104
1970	2020-04-16	1.7339114426932627
1975	2020-04-23	1.7366689100205326
1980	2020-04-30	1.741699719474048
1985	2020-05-12	1.7420551232336774
1990	2020-05-19	1.7410371879188062
1995	2020-05-26	1.7386234722192997
2000	2020-06-02	1.738969559300363
2005	2020-06-09	1.7355593816860246
2010	2020-06-16	1.7377269285519443
2015	2020-06-23	1.7396723404948546
2020	2020-07-02	1.7509343708483252
2025	2020-07-09	1.7640241776640044
2030	2020-07-16	1.7518019975909098
2035	2020-07-23	1.7653424951817678
2040	2020-07-30	1.7649844122171805
2045	2020-08-06	1.7696353402338538
2050	2020-08-13	1.7670533248544826
2055	2020-08-20	1.7710811278568945
2060	2020-08-27	1.7721978013437678
2065	2020-09-03	1.7742669531542665
2070	2020-09-10	1.7662643260003796
2075	2020-09-17	1.7690429133806773
2080	2020-09-24	1.7675358650754447
2085	2020-10-09	1.7724642049840833
2090	2020-10-16	1.778297418051525
2095	2020-10-23	1.7783553187210916
2100	2020-10-30	1.780150191004933
2105	2020-11-06	1.788629178123387
2110	2020-11-13	1.7850699453429657
2115	2020-11-20	1.7820237675663488
2120	2020-11-27	1.785016918490433
2125	2020-12-04	1.791284329978272
2130	2020-12-11	1.786294585546706
2135	2020-12-18	1.7916109184854032
2140	2020-12-25	1.796521211312823
2145	2021-01-04	1.8074928803329882
2150	2021-01-11	1.8175256376239872
2155	2021-01-18	1.8225829590871943
2160	2021-01-25	1.826714662391386
2165	2021-02-01	1.8187319362154921
2170	2021-02-08	1.8238806165450685
2175	2021-02-22	1.8273557586502887
2180	2021-03-01	1.8237948570958977
2185	2021-03-08	1.8163985139645233
2190	2021-03-15	1.816857688545336
