	date	value
1165	2016-12-30	1.4538057037385466
1170	2017-01-06	1.4567858016676696
1175	2017-01-13	1.457183355357362
1180	2017-01-20	1.4594394725463684
1185	2017-02-03	1.46030415182145
1190	2017-02-10	1.4650769951214748
1195	2017-02-17	1.4673623228331647
1200	2017-02-24	1.473188563281391
1205	2017-03-03	1.4687097078524751
1210	2017-03-10	1.4673988501215727
1215	2017-03-17	1.4704464440319591
1220	2017-03-24	1.4747372443917541
1225	2017-03-31	1.4742456077510413
1230	2017-04-11	1.4806454506545492
1235	2017-04-18	1.4746419097462873
1240	2017-04-25	1.4691151218417464
1245	2017-05-03	1.4676990915345913
1250	2017-05-10	1.4573305829339822
1255	2017-05-17	1.4626926112891612
1260	2017-05-24	1.463668179321229
1265	2017-06-02	1.4701038034941771
1270	2017-06-09	1.478574390580479
1275	2017-06-16	1.479983771131492
1280	2017-06-23	1.4939816735803542
1285	2017-06-30	1.502633946565862
1290	2017-07-07	1.5038286955648048
1295	2017-07-14	1.510855286853216
1300	2017-07-21	1.5138714816956056
1305	2017-07-28	1.515554233710155
1310	2017-08-04	1.515343614464562
1315	2017-08-11	1.5107264450103177
1320	2017-08-18	1.5176776221247283
1325	2017-08-25	1.5233493302814851
1330	2017-09-01	1.5257179952136046
1335	2017-09-08	1.5260625583760161
1340	2017-09-15	1.5293062683743868
1345	2017-09-22	1.5304139731794582
1350	2017-09-29	1.5310129168894229
1355	2017-10-13	1.5389893343963412
1360	2017-10-20	1.539186865023441
1365	2017-10-27	1.5466365915312088
1370	2017-11-03	1.5424812630156517
1375	2017-11-10	1.5512568273018887
1380	2017-11-17	1.5499069095741458
1385	2017-11-24	1.5435259202739333
1390	2017-12-01	1.5354254718595546
1395	2017-12-08	1.5386300263695092
1400	2017-12-15	1.536911163066675
1405	2017-12-22	1.5415438503642749
1410	2017-12-29	1.5400993772574156
1415	2018-01-05	1.5506293624033507
1420	2018-01-12	1.5577674533660695
1425	2018-01-19	1.561844205127022
1430	2018-01-26	1.5704735349511407
1435	2018-02-02	1.5633508714963922
1440	2018-02-09	1.5341908169308598
1445	2018-02-23	1.5533613736233172
1450	2018-03-02	1.5525568140539956
1455	2018-03-09	1.561784013680728
1460	2018-03-16	1.5585440096704675
1465	2018-03-23	1.5490469060121266
1470	2018-03-30	1.5507152519125476
1475	2018-04-10	1.5573120213804024
1480	2018-04-17	1.5470289682827152
1485	2018-04-24	1.5564958596305332
1490	2018-05-03	1.5520573319791922
1495	2018-05-10	1.5597239479446556
1500	2018-05-17	1.5568928479774744
1505	2018-05-24	1.5542692911832092
1510	2018-05-31	1.5526368558445554
1515	2018-06-07	1.5551640832121003
1520	2018-06-14	1.5510317612959295
1525	2018-06-22	1.5401532392444133
1530	2018-06-29	1.534954583664629
1535	2018-07-05	1.5255616946199082
1540	2018-07-12	1.5393354330040856
1545	2018-07-19	1.5382287405859048
1550	2018-07-26	1.5515876122524588
1555	2018-08-02	1.5440712818494213
1560	2018-08-09	1.5498360809762624
1565	2018-08-16	1.538849684397519
1570	2018-08-23	1.5432790987496348
1575	2018-08-30	1.547366096649605
1580	2018-09-06	1.5418522292374008
1585	2018-09-13	1.5398714279907963
1590	2018-09-20	1.546592374436466
1595	2018-09-28	1.55929625907923
1600	2018-10-12	1.539812746481756
1605	2018-10-19	1.5378480888340507
1610	2018-10-26	1.542454788266869
1615	2018-11-02	1.5539366055462758
1620	2018-11-09	1.54665728123076
1625	2018-11-16	1.5577909543716815
1630	2018-11-23	1.5495035315233334
1635	2018-11-30	1.5533351843323604
1640	2018-12-07	1.5555235350609016
1645	2018-12-14	1.5550047668141032
1650	2018-12-21	1.5436150129364075
1655	2018-12-28	1.5433346899970064
1660	2019-01-07	1.5513229420908523
1665	2019-01-14	1.555115097147546
1670	2019-01-21	1.566667777297574
1675	2019-01-28	1.5671724006352414
1680	2019-02-11	1.5803896911594584
1685	2019-02-18	1.5949917870158234
1690	2019-02-25	1.6194843792406708
1695	2019-03-04	1.624113910762667
1700	2019-03-11	1.6202337379300946
1705	2019-03-18	1.629961315314317
1710	2019-03-25	1.6232827404139092
1715	2019-04-01	1.6429836607449473
1720	2019-04-09	1.6501795969541337
1725	2019-04-16	1.650562691314824
1730	2019-04-23	1.6464315099911593
1735	2019-04-30	1.6383865284166639
1740	2019-05-10	1.6285753538151049
1745	2019-05-17	1.625641909282241
1750	2019-05-24	1.6224061860885408
1755	2019-05-31	1.6265390410268499
1760	2019-06-10	1.626595578392442
1765	2019-06-17	1.6297512416031887
1770	2019-06-24	1.6469828285060348
1775	2019-06-30	1.6470568318116292
1780	2019-07-05	1.6549934721977242
1785	2019-07-12	1.6501891653545164
1790	2019-07-19	1.65112650705432
1795	2019-07-26	1.6573894711744002
1800	2019-08-02	1.6509070639626324
1805	2019-08-09	1.6442006623625058
1810	2019-08-16	1.6524477641964816
1815	2019-08-23	1.6618125905695609
1820	2019-08-30	1.6608459054790787
1825	2019-09-06	1.6733711441922456
1830	2019-09-16	1.6754252738194826
1835	2019-09-23	1.6701465686237889
1840	2019-09-30	1.6648090231728847
1845	2019-10-14	1.6778165933828042
