date	value	value_50%	value_100%
2020-03-04	1.6404174573055028	1.6620105656666269	1.6836036740277507
2020-03-11	1.6432637571157493	1.6527340868830653	1.662204416650381
2020-03-18	1.6404174573055028	1.603187036254862	1.5659566152042212
2020-03-25	1.6432637571157493	1.6146746770726295	1.5860855970295094
2020-04-01	1.6461100569259963	1.6101861599853744	1.5742622630447527
2020-04-09	1.6546489563567361	1.6288683515416669	1.6030877467265976
2020-04-16	1.6565464895635673	1.6310385369451605	1.605530584326754
2020-04-23	1.6584440227703987	1.6352607059327857	1.6120773890951727
2020-04-30	1.6603415559772294	1.6464205337048547	1.63249951143248
2020-05-12	1.6584440227703987	1.651823144861846	1.6452022669532929
2020-05-19	1.6574952561669827	1.6508113372881035	1.6441274184092243
2020-05-26	1.6584440227703987	1.6410746594211578	1.623705296071917
2020-06-02	1.6537001897533208	1.6530666280015383	1.6524330662497557
2020-06-09	1.6470588235294117	1.6577095954660934	1.668360367402775
2020-06-16	1.650853889943074	1.6557474452646774	1.660641000586281
2020-06-23	1.648007590132827	1.6684927534404608	1.6889779167480945
2020-07-02	1.650853889943074	1.6978619654913727	1.7448700410396716
2020-07-09	1.6442125237191652	1.7572244951994302	1.8702364666796951
2020-07-16	1.6432637571157493	1.71937469661533	1.795485636114911
2020-07-23	1.6499051233396584	1.7475634664968762	1.8452218096540942
2020-07-30	1.6518026565464894	1.7417211445718572	1.8316396325972248
2020-08-06	1.652751423149905	1.7545562861303559	1.856361149110807
2020-08-13	1.6546489563567361	1.7404083163648054	1.8261676763728747
2020-08-20	1.6574952561669827	1.7468637117262507	1.8362321672855189
2020-08-27	1.6565464895635673	1.753326987208987	1.8501074848544068
2020-09-03	1.655597722960152	1.763112521827936	1.8706273206957202
2020-09-10	1.655597722960152	1.7349221759221318	1.8142466288841117
2020-09-17	1.6565464895635673	1.742138791000271	1.8277310924369747
2020-09-24	1.6574952561669827	1.734258669709444	1.8110220832519053
2020-10-09	1.6584440227703987	1.7490480813480682	1.8396521399257377
2020-10-16	1.6603415559772294	1.7642141627843935	1.8680867695915575
2020-10-23	1.6631878557874764	1.7568919540809573	1.850596052374438
2020-10-30	1.666034155597723	1.7555791258739055	1.8451240961500879
2020-11-06	1.6679316888045541	1.7799302766868186	1.8919288645690833
2020-11-13	1.6650853889943071	1.7751360108934795	1.8851866327926519
2020-11-20	1.6584440227703987	1.7821729592061881	1.9059018956419775
2020-11-27	1.6603415559772294	1.787518833489885	1.9146961110025404
2020-12-04	1.6641366223908918	1.7991388603453384	1.934141098299785
2020-12-11	1.6650853889943071	1.7785071267816952	1.8919288645690833
2020-12-18	1.6669829222011383	1.7923540759139363	1.9177252296267342
2020-12-25	1.6707779886148006	1.799430424833099	1.9280828610513974
2021-01-04	1.6745730550284628	1.8283457418976592	1.9821184287668556
2021-01-11	1.6793168880455407	1.8514817780075268	2.023646667969513
2021-01-18	1.6821631878557874	1.8618457135292226	2.0415282392026577
2021-01-25	1.683111954459203	1.8742411443196934	2.0653703341801837
2021-02-01	1.6812144212523716	1.8504762745308172	2.019738127809263
2021-02-08	1.6821631878557874	1.8667802454815385	2.0513973031072896
2021-02-22	1.6850094876660342	1.8713790842668652	2.057748680867696
2021-03-01	1.6869070208728651	1.8526874365650237	2.018467852257182
2021-03-08	1.689753320683112	1.8171748819557831	1.9445964432284542
2021-03-15	1.691650853889943	1.8133845436148952	1.9351182333398473
