date	value	value_30%	value_50%	value_70%	value_100%
2019-04-19	1.47302158273381	1.854010421959991	2.1180335137447335	2.3800202172038993	2.7463717345611047
2019-04-26	1.47302158273381	1.8484438522700277	2.107441479723519	2.363367790711652	2.718947052347112
2019-05-08	1.4775179856115077	1.8364968079848323	2.080492452642936	2.3182366988694367	2.6413772395155637
2019-05-15	1.4820143884892056	1.8759442855394144	2.1509299368550816	2.4255747296578427	2.813331998798919
2019-05-22	1.4847122302158242	1.857718620398892	2.113856137442656	2.3658440847435407	2.713542187969172
2019-05-29	1.4847122302158242	1.8610565872335387	2.1201933777668667	2.3757847030884998	2.729856871184065
2019-06-05	1.487410071942443	1.850216477307308	2.0970667356698804	2.3378155014614155	2.6654989490541485
2019-06-13	1.487410071942443	1.871513111624333	2.137299222655348	2.400611270971684	2.7677910119107194
2019-06-20	1.487410071942443	1.8857744687182711	2.1644172030501343	2.4432119149105747	2.8378540686617955
2019-06-27	1.4901079136690614	1.8948614724291215	2.1792003074543627	2.4648288093008586	2.8715844259833845
2019-07-03	1.4919064748201407	1.9094317719299334	2.2049637127253456	2.5037887002055603	2.9333400060054045
2019-07-10	1.4937050359712198	1.9123908286472346	2.208887174148729	2.508819404629976	2.9402462215994394
2019-07-17	1.4946043165467593	1.9101476316052117	2.2036836454495736	2.499943247500518	2.9246321689520562
2019-07-24	1.4964028776978386	1.9027798240352551	2.1877461863968604	2.4734233024192096	2.8787909118206385
2019-07-31	1.499100719424457	1.9077247587434052	2.194547290144321	2.48233288352078	2.891202081873686
2019-08-07	1.5017985611510758	1.8908103552293334	2.1594421470262306	2.424885111548112	2.793213892503253
2019-08-14	1.5044964028776946	1.9066508001130686	2.187047919588058	2.4666050881580093	2.859873886497848
2019-08-21	1.5062949640287737	1.9164151701604983	2.203894528022473	2.49190358728905	2.9000100090081076
2019-08-28	1.5071942446043132	1.9426634952477766	2.2534628973356168	2.5699886461662986	3.0296266639975977
2019-09-04	1.5071942446043132	1.946637440541132	2.2610665771914906	2.5820032794816496	3.0495445901311182
2019-09-11	1.509892086330932	1.9271856525341131	2.220744835268271	2.5157439116405502	2.93554198778901
2019-09-19	1.509892086330932	1.9401948441852566	2.2459003319514848	2.5559144354743997	3.003202882594335
2019-09-26	1.509892086330932	1.9230577956076884	2.2128747439037033	2.5033545429173287	2.915123611250125
2019-10-10	1.5125899280575508	1.938501060829462	2.2399294650929042	2.5445304438079206	2.9816835151636467
2019-10-17	1.5134892086330904	1.936451011922054	2.2351080931621228	2.5362804156358325	2.9671704534080674
2019-10-24	1.5134892086330904	1.9290681033057298	2.220913544080059	2.5137431248189244	2.929536582924632
2019-10-31	1.5116906474820113	1.9537298856309078	2.270108369888602	2.5930729798301724	3.063557201481333
2019-11-07	1.5143884892086301	1.9623136231730638	2.28403252752826	2.6134924845379794	3.095686117505755
2019-11-14	1.516187050359709	1.9598699181306687	2.2774951507929986	2.601796984549403	3.0743669302372134
2019-11-21	1.5197841726618673	1.9602853366907222	2.274701066349712	2.594864853621305	3.0595535982384146
2019-11-28	1.5215827338129464	1.9491845259842941	2.2514420075071486	2.5564976977379077	2.993394054649184
2019-12-05	1.5233812949640255	1.9425209712490799	2.236821365028188	2.5320174246731244	2.9508557701931735
2019-12-12	1.5251798561151046	1.9359573438571054	2.222477868489319	2.508112582817906	2.9096186567911118
2019-12-19	1.526978417266184	1.9442656817045372	2.236628696615279	2.529289110482812	2.943248924031628
2019-12-26	1.5296762589928024	1.9388532014252569	2.2235963701934702	2.5068362640286983	2.903613251926734
2020-01-03	1.5332733812949608	1.9645198272206892	2.269083585946535	2.5761348969936098	3.015013512160945
2020-01-10	1.5350719424460397	1.9831646575126691	2.303260123146184	2.6293415821719837	3.1026924231808626
2020-01-17	1.536870503597119	1.9854296735219512	2.305831917037502	2.6321980377712744	3.1058953057751975
2020-02-03	1.5404676258992773	1.9035539672372424	2.144874343347355	2.3742958134263645	2.672605344810329
2020-02-10	1.5440647482014354	1.9575677442739714	2.244498574913741	2.528918151221707	2.9247322590331297
2020-02-17	1.5476618705035936	1.9788760732602277	2.2817385567240875	2.585314441752005	3.015013512160945
2020-02-24	1.5503597122302124	1.988475472537148	2.2974194586457424	2.608204324667458	3.050445400860774
2020-03-02	1.553057553956831	1.9863009195939065	2.2902545457273025	2.5945025392350667	3.024021619457512
2020-03-09	1.5584532374100688	2.007036533463265	2.3241237825259384	2.6435553991270666	3.0985887298568713
2020-03-16	1.55575539568345	1.9626917872679956	2.2413057581604137	2.513640696668231	2.8836953257932136
2020-03-23	1.5566546762589895	1.9435938083091409	2.204064812030354	2.454540991739112	2.786007406665999
2020-03-30	1.5593525179856083	1.9816821439755117	2.2738553715003578	2.5622003241545204	2.9598638774897403
2020-04-07	1.565647482014385	2.0347293674917117	2.3695108797855133	2.709480065549887	3.199079171254129
2020-04-14	1.5692446043165436	2.039619783447661	2.375430085270656	2.7165556615702156	3.2080872785506953
2020-04-21	1.5710431654676225	2.0337914841172386	2.362302074130157	2.694291954984375	3.168952056851166
2020-04-28	1.5737410071942413	2.0733269072161584	2.4364330662918903	2.811291116458878	3.364427985186668
2020-05-08	1.5728417266187018	2.0729587401856713	2.436651407286992	2.8123044617738335	3.367030327294565
2020-05-15	1.5719424460431624	2.065138489620732	2.4222715926932414	2.789731387508015	3.329296366730057
2020-05-22	1.5728417266187018	2.0592327136765265	2.4097350314445145	2.768770017968264	3.2924632168952055
2020-05-29	1.570143884892083	2.073639340510911	2.4407251018323257	2.820741994570326	3.38374537083375
2020-06-05	1.5611510791366874	2.078746009452283	2.459965441708046	2.858179026026388	3.4558102292062856
2020-06-12	1.5638489208633062	2.0825108800577183	2.464554644829521	2.8636646020866214	3.46271644480032
2020-06-19	1.5638489208633062	2.1057616703547524	2.5104810502699126	2.938481078844813	3.5922330097087376
2020-06-30	1.5629496402877667	2.1279654105025245	2.5555055019099386	3.012845652519398	3.7227504754278846
2020-07-07	1.562949640287767	2.1953616644667537	2.6905919924179793	3.2361261832163954	4.1177059353418075
2020-07-14	1.5557553956834502	2.23660092026367	2.7826328022036764	3.396313478727326	4.414973476128516
2020-07-21	1.562050359712227	2.2229652683806527	2.746679715243797	3.3290866766362575	4.281653488139325
2020-07-28	1.566546762589925	2.23910342321879	2.7745697383940096	3.372456239536056	4.35572014813332
2020-08-04	1.5656474820143853	2.2576225216635635	2.8135631213339893	3.4390557616102333	4.478230407366629
2020-08-11	1.5674460431654647	2.2491911517850216	2.7938590405462116	3.4036942664226117	4.410069062155941
2020-08-18	1.5701438848920835	2.2736154826670356	2.8412641457323318	3.482282804807829	4.55249724752277
2020-08-25	1.5701438848920835	2.2905385838215597	2.8765157548535325	3.542777151803254	4.6654989490541485
2020-09-01	1.5701438848920835	2.3217326119069295	2.941619636471498	3.654713854931253	4.8751876689020115
2020-09-08	1.5683453237410043	2.2710653831198155	2.83706400492348	3.4748563843391684	4.535782203983585
2020-09-15	1.5701438848920835	2.273090249413434	2.839080440817993	3.4766676736231483	4.536783104794315
2020-09-22	1.571043165467623	2.2463696403297106	2.782495794162557	3.379071918347755	4.354318886998298
2020-09-29	1.571043165467623	2.245834432440035	2.7813594893421065	3.3770864620997783	4.350515463917525
2020-10-14	1.5719424460431626	2.292742723962829	2.876807543878736	3.5380302932543257	4.644179761785606
2020-10-21	1.5755395683453204	2.2892546960430504	2.86510730520252	3.5146168115690855	4.5956360724652185
2020-10-28	1.5782374100719392	2.2888116403103216	2.8607439144076423	3.504426242181265	4.572415173656291
2020-11-04	1.5800359712230183	2.2935624585860377	2.868461673601284	3.5160555441278722	4.591832649384446
2020-11-11	1.580935251798558	2.3104443002280055	2.9024936962350028	3.573538755163077	4.69762786507857
2020-11-18	1.574640287769781	2.2938592052579456	2.8754731395216697	3.5326552381343266	4.628865979381443
2020-11-25	1.5719424460431626	2.2892417476869005	2.8689637336530653	3.5236272887335076	4.614653187869082
2020-12-02	1.5764388489208603	2.3018261837182483	2.889829927586719	3.5555641081298965	4.669002101891702
2020-12-09	1.5782374100719392	2.3274628567414997	2.9410917454996675	3.6419264109243947	4.827845060554499
2020-12-16	1.5791366906474789	2.345171967162416	2.9773558927060066	3.704111450165623	4.944850365328796
2020-12-23	1.582733812949637	2.359185141466047	3.0024645835498456	3.7444325482638137	5.016815133620257
2020-12-30	1.585431654676256	2.380697119272428	3.044706811105594	3.815676155675759	5.149634671204083
2021-01-07	1.5899280575539536	2.4790350361420987	3.248281657187863	4.168036171024683	5.8213392052847555
2021-01-14	1.5935251798561116	2.427214862746257	3.1308461545975583	3.9544291222090715	5.39285356821139
2021-01-21	1.5944244604316515	2.41910699004663	3.111704396558175	3.9187353543510364	5.319187268541687
2021-01-28	1.5935251798561116	2.4188409323273583	3.1120634160260403	3.9198318716012803	5.321389250325293
2021-02-04	1.5944244604316515	2.4492750108777304	3.176395077936153	4.032818411936875	5.540486437794014
2021-02-18	1.5962230215827304	2.4950439170174734	3.271970698414596	4.199171722839402	5.85927334601141
2021-02-25	1.5980215827338096	2.43361668593545	3.13473617947483	3.949762756849221	5.356420778700831
2021-03-04	1.6007194244604284	2.3881865859660234	3.0339344892702673	3.769736963832508	5.005104594134721
2021-03-11	1.6025179856115075	2.364057478092235	2.979142608157347	3.6701976890889205	4.806525873285957
2021-03-18	1.6043165467625868	2.376096655906793	3.002213583592638	3.7083657603803286	4.875688119307376
