,中欧医疗健康混合A,汇添富中证主要消费ETF,国泰纳斯达克100ETF,组合1,组合2
2018-05-25,1.597,1.6375829350074909,1.367096018735363,1.5023394768714269,1.5338929845809512
2018-05-29,1.531,1.6754655061710781,1.3635831381733023,1.5195243221721904,1.5233495481147934
2018-05-30,1.522,1.6811728615252908,1.3770491803278688,1.52911102092658,1.5267406806177197
2018-05-31,1.566,1.743525718770065,1.3741217798594847,1.558823749314775,1.5612158328765164
2018-06-01,1.492,1.711921238496112,1.3946135831381734,1.5532674108171427,1.5328449405447615
2018-06-04,1.495,1.747449525576086,1.4092505854800936,1.5783500555280898,1.5505667036853932
2018-06-05,1.551,1.7630734108582435,1.4127634660421544,1.587918438450199,1.5756122923001326
2018-06-06,1.584,1.7566526360847543,1.4192037470725996,1.587928191578677,1.5866187943857846
2018-06-07,1.563,1.7406720410929588,1.405152224824356,1.5729121329586575,1.5696080886391046
2018-06-08,1.564,1.7216237425982734,1.4074941451990632,1.5645589438986685,1.5643726292657787
2018-06-11,1.513,1.7099236641221374,1.4121779859484778,1.5610508250353075,1.5450338833568718
2018-06-12,1.551,1.7714204180637798,1.4215456674473068,1.5964830427555432,1.5813220285036955
2018-06-13,1.529,1.7488763644146395,1.42096018735363,1.5849182758841347,1.566278850589423
2018-06-14,1.515,1.7246201041592355,1.4326697892271663,1.5786449466932009,1.5574299644621337
2018-06-15,1.49,1.7122066062638226,1.4355971896955504,1.5739018979796864,1.5459345986531243
2018-06-19,1.463,1.6428622387101377,1.4279859484777517,1.5354240935939447,1.5112827290626298
2018-06-20,1.518,1.684454590853963,1.4461358313817332,1.565295211117848,1.549530140745232
2018-06-21,1.518,1.6666904473139759,1.436182669789227,1.5514365585516015,1.540291039034401
2018-06-22,1.53,1.6736819576228865,1.4350117096018735,1.55434683361238,1.5462312224082533
2018-06-25,1.541,1.6783191838481843,1.4057377049180326,1.5420284443831085,1.5416856295887387
2018-06-26,1.536,1.6648355568238569,1.417447306791569,1.5411414318077128,1.5394276212051419
2018-06-27,1.483,1.598416208889206,1.405152224824356,1.501784216856781,1.4955228112378538
2018-06-28,1.468,1.5626025540415212,1.4250585480093678,1.4938305510254444,1.4852203673502964
2018-06-29,1.532,1.608689448526789,1.4314988290398125,1.5200941387833007,1.524062759188867
2018-06-30,1.532,1.6086181065848613,1.4314988290398125,1.520058467812337,1.5240389785415578
2018-07-02,1.548,1.5807234072911465,1.4426229508196722,1.5116731790554092,1.523782119370273
2018-07-03,1.528,1.5490475850752659,1.4332552693208431,1.4911514271980546,1.5034342847987028
2018-07-05,1.464,1.5258614539487765,1.4443793911007026,1.4851204225247394,1.4780802816831595
2018-07-06,1.464,1.5481201398302062,1.4701405152224825,1.5091303275263444,1.4940868850175628
2018-07-09,1.517,1.5945637440251126,1.484777517564403,1.5396706307947579,1.5321137538631717
2018-07-10,1.529,1.5939216665477636,1.4830210772833723,1.538471371915568,1.5353142479437119
2018-07-11,1.534,1.5736605550403082,1.4742388758782201,1.5239497154592643,1.5272998103061761
2018-07-12,1.582,1.6130413069843763,1.509367681498829,1.5612044942416028,1.568136329494402
2018-07-13,1.61,1.643432974245559,1.5111241217798594,1.5772785480127092,1.5881856986751393
2018-07-16,1.627,1.6437183420132695,1.506440281030445,1.5750793115218573,1.592386207681238
2018-07-17,1.608,1.622957836912321,1.518735362997658,1.5708465999549897,1.5832310666366598
2018-07-18,1.609,1.6087607904687165,1.5169789227166277,1.562869856592672,1.5782465710617812
2018-07-19,1.556,1.598630234714989,1.51288056206089,1.5557553983879395,1.5558369322586263
2018-07-20,1.552,1.6054790611400442,1.525175644028103,1.5653273525840736,1.5608849017227158
2018-07-23,1.445,1.5917100663480062,1.5298594847775175,1.560784775562762,1.5221898503751745
2018-07-24,1.439,1.630234714988942,1.5421545667447307,1.5861946408668364,1.5371297605778909
2018-07-25,1.476,1.623314546621959,1.5655737704918034,1.5944441585568812,1.554962772371254
2018-07-26,1.46,1.6033388028822144,1.5380562060889928,1.5706975044856035,1.5337983363237357
2018-07-27,1.44,1.6121138617393167,1.5210772833723654,1.566595572555841,1.5243970483705607
2018-07-30,1.387,1.584219162445602,1.5046838407494145,1.5444515015975082,1.491967667731672
2018-07-31,1.397,1.5848612399229507,1.5140515222482436,1.549456381085597,1.498637587390398
2018-08-01,1.37,1.5538274951844189,1.5245901639344264,1.5392088295594226,1.4828058863729483
2018-08-02,1.379,1.514446743240351,1.5368852459016393,1.5256659945709952,1.4767773297139968
2018-08-03,1.333,1.4830562887921812,1.550936768149883,1.516996528471032,1.4556643523140211
2018-08-06,1.27,1.4501676535635302,1.5644028103044498,1.50728523193399,1.4281901546226599
2018-08-07,1.307,1.4885496183206108,1.5679156908665106,1.5282326545935607,1.4544884363957071
2018-08-08,1.281,1.4570878219305132,1.5655737704918034,1.5113307962111584,1.434553864140772
2018-08-09,1.337,1.499179567667832,1.5649882903981265,1.532083929032979,1.4670559526886529
2018-08-10,1.372,1.5042448455446957,1.5562060889929743,1.530225467268835,1.4774836448458901
2018-08-13,1.397,1.4881215666690448,1.5591334894613582,1.5236275280652016,1.4814183520434676
2018-08-14,1.392,1.488692302204466,1.569672131147541,1.5291822166760034,1.4834548111173356
2018-08-15,1.341,1.446243846757509,1.553864168618267,1.500054007687888,1.4470360051252587
2018-08-16,1.343,1.4142826567739173,1.5597189695550353,1.4870008131644763,1.4390005421096508
2018-08-17,1.283,1.3897410287508025,1.5591334894613582,1.4744372591060804,1.4106248394040535
2018-08-20,1.262,1.4023685524719984,1.5544496487119437,1.478409100591971,1.4062727337279806
2018-08-21,1.33,1.453092673182564,1.5521077283372364,1.5026002007599002,1.4450668005066
2018-08-22,1.33,1.4406791752871515,1.5562060889929743,1.4984426321400628,1.4422950880933754
2018-08-23,1.346,1.4490261824926873,1.5562060889929743,1.502616135742831,1.4504107571618872
2018-08-24,1.356,1.4332596133266748,1.57903981264637,1.5061497129865224,1.4560998086576815
2018-08-27,1.398,1.4841264179210958,1.5901639344262297,1.5371451761736628,1.4907634507824417
2018-08-28,1.389,1.474281229935079,1.5819672131147542,1.5281242215249167,1.4817494810166112
2018-08-29,1.375,1.468645216522794,1.601288056206089,1.5349666363644414,1.4816444242429607
2018-08-30,1.359,1.4560890347435258,1.598360655737705,1.5272248452406154,1.4711498968270766
2018-08-31,1.327,1.4233430833987302,1.6042154566744733,1.5137792700366017,1.4515195133577343
2018-09-04,1.323,1.4339016908040239,1.5960187353629978,1.5149602130835107,1.4509734753890071
2018-09-05,1.304,1.407861882000428,1.5766978922716628,1.4922798871360454,1.4295199247573636
2018-09-06,1.292,1.3759006920168368,1.5608899297423888,1.4683953108796128,1.409596873919742
2018-09-07,1.322,1.3893129770992367,1.5562060889929743,1.4727595330461054,1.4225063553640704
2018-09-10,1.298,1.376471427552258,1.5638173302107727,1.4701443788815154,1.4127629192543436
2018-09-11,1.308,1.3817507312549049,1.5784543325526934,1.4801025319037993,1.4227350212691994
2018-09-12,1.263,1.3577798387672113,1.575526932084309,1.4666533854257602,1.3987689236171734
2018-09-13,1.245,1.3640579296568454,1.5895784543325526,1.476818191994699,1.3995454613297993
2018-09-14,1.227,1.3801812085324965,1.5837236533957846,1.4819524309641405,1.3969682873094271
2018-09-17,1.208,1.3770421630876792,1.5638173302107727,1.470429746649226,1.3829531644328172
2018-09-18,1.239,1.4076478561746453,1.5772833723653397,1.4924656142699924,1.407977076179995
2018-09-19,1.256,1.4372547620746239,1.5766978922716628,1.5069763271731433,1.4233175514487622
2018-09-20,1.249,1.437825497610045,1.5930913348946136,1.5154584162523292,1.4266389441682197
2018-09-21,1.278,1.4879788827851896,1.5802107728337236,1.5340948278094566,1.4487298852063042
2018-09-25,1.285,1.476778197902547,1.5895784543325526,1.5331783261175498,1.4504522174116996
2018-09-26,1.311,1.5176571306270956,1.5919203747072599,1.5547887526671778,1.4735258351114515
2018-09-27,1.319,1.5162302917885426,1.607728337236534,1.5619793145125382,1.4809862096750255
2018-09-28,1.336,1.5313547834772063,1.610655737704918,1.571005260591062,1.4926701737273749
2018-10-08,1.27,1.4540201184276236,1.557377049180328,1.5056985838039758,1.4271323892026504
2018-10-09,1.255,1.463365912820147,1.5620608899297426,1.5127134013749448,1.426808934249963
2018-10-10,1.229,1.4320468003139044,1.4929742388758782,1.4625105195948913,1.3846736797299275
2018-10-11,1.168,1.3777555825069558,1.4777517564402811,1.4277536694736184,1.3411691129824121
2018-10-12,1.174,1.4142826567739173,1.5175644028103046,1.465923529792111,1.3686156865280739
2018-10-15,1.162,1.3889562673895985,1.4994145199063231,1.444185393647961,1.3501235957653073
2018-10-16,1.144,1.3820360990226155,1.5439110070257611,1.4629735530241883,1.356649035349459
2018-10-17,1.13,1.370407362488407,1.5433255269320845,1.4568664447102457,1.3479109631401638
2018-10-18,1.083,1.340871798530356,1.5122950819672132,1.4265834402487845,1.312055626832523
2018-10-19,1.135,1.390097738460441,1.5122950819672132,1.451196410213827,1.345797606809218
2018-10-22,1.195,1.4551615894984662,1.5163934426229508,1.4857775160607085,1.3888516773738058
2018-10-23,1.17,1.3784690019262325,1.51288056206089,1.4456747819935614,1.3537831879957074
2018-10-24,1.142,1.3407291146465008,1.4443793911007026,1.3925542528736017,1.309036168582401
2018-10-25,1.129,1.3163301705072412,1.4912177985948478,1.4037739845510444,1.312182656367363
2018-10-26,1.109,1.283726903046301,1.4596018735362997,1.3716643882913004,1.2841095921942
2018-10-29,1.086,1.187201255618178,1.4262295081967213,1.3067153819074497,1.2331435879382997
2018-10-30,1.102,1.179639009773846,1.4508196721311477,1.3152293409524969,1.2441528939683313
2018-10-31,1.135,1.2183776842405651,1.4859484777517564,1.352163080996161,1.2797753873307738
2018-11-01,1.142,1.2382107440964545,1.509367681498829,1.3737892127976417,1.2965261418650944
2018-11-02,1.203,1.3064136405792965,1.481264637002342,1.393839138790819,1.3302260925272127
2018-11-05,1.189,1.2807305414853392,1.4660421545667448,1.373386348026042,1.3119242320173612
2018-11-06,1.197,1.2705286437896839,1.4795081967213115,1.3750184202554978,1.3156789468369985
2018-11-07,1.193,1.2730969536990797,1.5240046838407495,1.3985508187699147,1.3300338791799429
2018-11-08,1.195,1.2744524505957053,1.5169789227166277,1.3957156866561666,1.3288104577707776
2018-11-09,1.183,1.266961546693301,1.4953161592505855,1.3811388529719433,1.315092568647962
2018-11-12,1.204,1.2725262181636585,1.4543325526932085,1.3634293854284336,1.3102862569522888
2018-11-13,1.222,1.3024898337732755,1.4578454332552695,1.3801676335142725,1.3274450890095149
2018-11-14,1.211,1.2806591995434116,1.440281030444965,1.3604701149941882,1.3106467433294589
2018-11-15,1.222,1.2896482842262968,1.4660421545667448,1.3778452193965207,1.3258968129310138
2018-11-16,1.199,1.2937861168581009,1.4596018735362997,1.3766939951972001,1.3174626634648001
2018-11-19,1.199,1.3061996147535135,1.408665105386417,1.3574323600699651,1.3046215733799769
2018-11-20,1.181,1.2792323607048584,1.3864168618266979,1.332824611265778,1.2822164075105187
2018-11-21,1.204,1.2936434329742454,1.3998829039812646,1.346763168477755,1.2991754456518367
2018-11-23,1.177,1.264036527074267,1.3864168618266979,1.3252266944504825,1.2758177963003217
2018-11-26,1.175,1.2574730684169224,1.4215456674473068,1.3395093679321146,1.284672911954743
2018-11-27,1.174,1.2544767068559606,1.4262295081967213,1.340353107526341,1.2849020716842272
2018-11-28,1.187,1.2760933152600413,1.4724824355971897,1.3742878754286156,1.311858583619077
2018-11-29,1.174,1.272454876221731,1.464871194379391,1.3686630353005609,1.3037753568670407
2018-11-30,1.187,1.298423343083399,1.4765807962529274,1.3875020696681633,1.3206680464454421
2018-12-03,1.226,1.3495755154455304,1.503512880562061,1.4265441980037958,1.3596961320025303
2018-12-04,1.243,1.3519297995291433,1.436182669789227,1.3940562346591852,1.3437041564394567
2018-12-06,1.207,1.3218948419775987,1.4379391100702577,1.379916976023928,1.322277984015952
2018-12-07,1.167,1.3228936291645859,1.3922716627634661,1.3575826459640261,1.2940550973093505
2018-12-10,1.15,1.3082685310694158,1.4074941451990632,1.3578813381342396,1.2885875587561597
2018-12-11,1.165,1.3186131126489264,1.418032786885246,1.3683229497670863,1.3005486331780576
2018-12-12,1.147,1.3290290361703647,1.4320843091334896,1.3805566726519272,1.3027044484346182
2018-12-13,1.163,1.3527145608903475,1.426814988290398,1.3897647745903727,1.3141765163935817
2018-12-14,1.129,1.3300991652992795,1.3905152224824355,1.3603071938908575,1.2832047959272384
2018-12-17,1.109,1.3187557965327816,1.3635831381733023,1.3411694673530419,1.263779644902028
2018-12-18,1.104,1.3105514732111008,1.3711943793911008,1.3408729263011008,1.2619152842007337
2018-12-19,1.072,1.286223871013769,1.3407494145199064,1.3134866427668377,1.2329910951778917
2018-12-20,1.061,1.285153741884854,1.3220140515222483,1.3035838967035511,1.2227225978023673
2018-12-21,1.043,1.2700292501961903,1.278688524590164,1.274358887393177,1.197239258262118
2018-12-24,1.065,1.2847256902332882,1.2511709601873537,1.267948325210321,1.2002988834735473
2018-12-26,1.066,1.2748805022472711,1.3237704918032789,1.299325497025275,1.2215503313501832
2018-12-27,1.06,1.2733109795248627,1.3302107728337236,1.3017608761792931,1.221173917452862
2018-12-28,1.064,1.2965684525932795,1.3237704918032789,1.3101694721982793,1.2281129814655194
2018-12-31,1.064,1.2964971106513519,1.333138173302108,1.31481764197673,1.23121176131782
2019-01-02,1.03,1.2840122708140116,1.3372365339578454,1.3106244023859284,1.2170829349239523
2019-01-03,1.018,1.2586145394877648,1.2939110070257611,1.276262773256763,1.1901751821711752
2019-01-04,1.041,1.278304915459799,1.3495316159250588,1.3139182656924289,1.2229455104616191
2019-01-07,1.045,1.2922165941356925,1.361241217798595,1.3267289059671437,1.2328192706447623
2019-01-08,1.046,1.2865092387814796,1.3717798594847774,1.3291445491331286,1.2347630327554189
2019-01-09,1.051,1.3024898337732755,1.3840749414519906,1.343282387612633,1.2458549250750885
2019-01-10,1.045,1.300634943283156,1.3805620608899298,1.340598502086543,1.2420656680576951
2019-01-11,1.046,1.3196118998359134,1.3711943793911008,1.345403139613507,1.2456020930756715
2019-01-14,1.033,1.3041306984376115,1.351873536299766,1.3280021173686887,1.2296680782457923
2019-01-15,1.048,1.3613469358635941,1.377634660421546,1.3694907981425701,1.2623271987617133
2019-01-16,1.062,1.3573517871156453,1.3788056206088992,1.3680787038622721,1.2660524692415147
2019-01-17,1.055,1.3544267674966113,1.3887587822014051,1.3715927748490082,1.2660618498993388
2019-01-18,1.077,1.38524648640936,1.4039812646370025,1.3946138755231812,1.288742583682121
2019-01-21,1.09,1.402653920239709,1.4057377049180326,1.404195812578871,1.2994638750525804
2019-01-22,1.073,1.3826781764999643,1.379391100702576,1.3810346386012702,1.27835642573418
2019-01-23,1.075,1.3837483056288793,1.3834894613583137,1.3836188834935965,1.2807459223290643
2019-01-24,1.076,1.3937361774987516,1.3893442622950822,1.391540219896917,1.2863601465979446
2019-01-25,1.086,1.395947777698509,1.4098360655737705,1.4028919216361397,1.2972612810907598
2019-01-28,1.086,1.4019405008204324,1.3817330210772834,1.3918367609488578,1.2898911739659051
2019-01-29,1.084,1.4105728757936793,1.3659250585480096,1.3882489671708445,1.286832644780563
2019-01-30,1.072,1.3902404223442963,1.4022248243559718,1.396232623350134,1.2881550822334227
2019-01-31,1.079,1.4025112363558536,1.4156908665105388,1.409101051433196,1.2990673676221307
2019-02-01,1.11,1.426339444959692,1.4104215456674472,1.4183804953135697,1.315586996875713
2019-02-11,1.129,1.4835556823856746,1.4262295081967213,1.454892595291198,1.346261730194132
2019-02-12,1.139,1.4858386245273596,1.4537470725995316,1.4697928485634457,1.3595285657089637
2019-02-13,1.154,1.504030819718913,1.4519906323185012,1.4780107260187072,1.3700071506791378
2019-02-14,1.157,1.5266462153099807,1.4555035128805622,1.4910748640952716,1.3797165760635142
2019-02-15,1.147,1.5076692587572236,1.4596018735362997,1.4836355661467615,1.3714237107645078
2019-02-18,1.195,1.5564671470357425,1.4601873536299768,1.5083272503328597,1.4038848335552396
2019-02-19,1.181,1.54312620389527,1.461943793911007,1.5025349989031385,1.3953566659354255
2019-02-20,1.169,1.538917029321538,1.4601873536299768,1.4995521914757575,1.3893681276505048
2019-02-21,1.166,1.537490190482985,1.4473067915690867,1.492398491026036,1.383598994017357
2019-02-22,1.181,1.5504030819718913,1.4566744730679158,1.5035387775199034,1.3960258516799355
2019-02-25,1.22,1.5992723121923378,1.4613583138173303,1.530315313004834,1.4268768753365562
2019-02-26,1.228,1.5798673039880147,1.459016393442623,1.519441848715319,1.4222945658102126
2019-02-27,1.217,1.5857886851680103,1.4555035128805622,1.5206460990242863,1.4194307326828575
2019-02-28,1.255,1.60012841549547,1.4525761124121779,1.5263522639538238,1.4359015093025491
2019-03-01,1.262,1.6514946136833846,1.464871194379391,1.558182904031388,1.4594552693542586
2019-03-04,1.282,1.6762502675322823,1.4660421545667448,1.5711462110495136,1.4747641406996757
2019-03-05,1.287,1.6818149390026398,1.4660421545667448,1.5739285467846922,1.4782856978564611
2019-03-06,1.279,1.6697581508168653,1.4584309133489461,1.5640945320829056,1.4690630213886036
2019-03-07,1.256,1.6328743668402657,1.4420374707259953,1.5374559187831305,1.4436372791887537
2019-03-08,1.248,1.6039095384176358,1.4426229508196722,1.523266244618654,1.4315108297457693
2019-03-11,1.306,1.6533495041735036,1.4724824355971897,1.5629159698853465,1.4772773132568977
2019-03-12,1.308,1.6594849111792822,1.4783372365339578,1.5689110738566199,1.4819407159044133
2019-03-13,1.314,1.6378683027752015,1.4894613583138174,1.5636648305445093,1.480443220363006
2019-03-14,1.307,1.6386530641364059,1.484192037470726,1.561422550803566,1.4766150338690438
2019-03-15,1.343,1.667974602268674,1.5011709601873537,1.584572781228014,1.5040485208186758
2019-03-18,1.399,1.7676392951416138,1.5029274004683841,1.6352833478049988,1.5565222318699992
2019-03-19,1.375,1.7473781836341586,1.5070257611241218,1.6272019723791402,1.54313464825276
2019-03-20,1.366,1.742883641292716,1.5140515222482436,1.62846758177048,1.5409783878469865
2019-03-21,1.361,1.7333951630163373,1.5310304449648713,1.6322128039906043,1.5418085359937361
2019-03-22,1.367,1.7445958478989798,1.4994145199063231,1.6220051839026515,1.537003455935101
2019-03-25,1.349,1.7002211600199757,1.5005854800936769,1.6004033200568264,1.5166022133712174
2019-03-26,1.335,1.7069273025611758,1.506440281030445,1.6066837917958103,1.5161225278638732
2019-03-27,1.374,1.7478062352857244,1.5,1.6239031176428622,1.5406020784285748
2019-03-28,1.368,1.7697082114575158,1.5052693208430914,1.6374887661503035,1.5476591774335355
2019-03-29,1.414,1.849468502532639,1.518735362997658,1.6841019327651485,1.5940679551767656
2019-04-01,1.434,1.8874224156381536,1.5357142857142858,1.7115683506762198,1.6190455671174797
2019-04-02,1.407,1.8667332524791327,1.5392271662763466,1.7029802093777398,1.6043201395851594
2019-04-03,1.404,1.867446671898409,1.5497658079625292,1.7086062399304691,1.6070708266203126
2019-04-04,1.398,1.9053292430619964,1.5456674473067917,1.725498345184394,1.6163322301229293
2019-04-08,1.376,1.9146750374545196,1.5608899297423888,1.7377824835984543,1.6171883223989694
2019-04-09,1.398,1.9587643575658131,1.5532786885245902,1.7560215230452016,1.6366810153634677
2019-04-10,1.414,1.9850895341371195,1.5608899297423888,1.772989731939754,1.653326487959836
2019-04-11,1.369,1.9123920953128346,1.556791569086651,1.734591832199743,1.6127278881331617
2019-04-12,1.367,1.9126774630805452,1.5679156908665106,1.740296576973528,1.6158643846490186
2019-04-15,1.354,1.89819504886923,1.5649882903981265,1.7315916696336782,1.6057277797557856
2019-04-16,1.37,1.932225155168724,1.5702576112412179,1.751241383204971,1.6241609221366473
2019-04-17,1.372,1.9502746664764214,1.575526932084309,1.7629007992803651,1.6326005328535769
2019-04-18,1.368,1.9533423699793109,1.5731850117096018,1.7632636908444563,1.6315091272296374
2019-04-19,1.373,1.957551544553043,1.5761124121779861,1.7668319783655146,1.6355546522436761
2019-04-22,1.37,1.9527716344438897,1.5802107728337236,1.7664912036388065,1.6343274690925376
2019-04-23,1.37,1.968823571377613,1.601288056206089,1.785055813791851,1.6467038758612338
2019-04-24,1.378,1.97196261682243,1.5995316159250588,1.7857471163737444,1.6498314109158296
2019-04-25,1.38,1.9451380466576302,1.6071428571428572,1.7761404519002437,1.6440936346001624
2019-04-26,1.381,1.9380038524648642,1.6094847775175645,1.7737443149912142,1.6428295433274762
2019-04-29,1.405,1.9584076478561747,1.6112412177985949,1.7848244328273848,1.6582162885515896
2019-04-30,1.399,1.9792394948990515,1.6001170960187354,1.7896782954588935,1.6594521969725955
2019-05-06,1.334,1.864093600627809,1.6042154566744733,1.7341545286511413,1.6007696857674274
2019-05-07,1.377,1.9087536562745238,1.579625292740047,1.7441894745072855,1.6217929830048567
2019-05-08,1.354,1.8827138474709282,1.5749414519906324,1.7288276497307802,1.6038850998205203
2019-05-09,1.32,1.8339873011343368,1.5690866510538644,1.7015369760941006,1.5743579840627335
2019-05-10,1.365,1.9232360704858389,1.5761124121779861,1.7496742413319124,1.6214494942212752
2019-05-13,1.375,1.9291574516658343,1.5204918032786885,1.7248246274722614,1.6082164183148409
2019-05-14,1.368,1.9134622244417494,1.5450819672131146,1.7292720958274321,1.6088480638849547
2019-05-15,1.405,2.005279303702647,1.5725995316159251,1.7889394176592859,1.6609596117728573
2019-05-16,1.418,2.019476350146251,1.588992974238876,1.8042346621925636,1.6754897747950421
2019-05-17,1.388,1.9725333523578512,1.5761124121779861,1.7743228822679187,1.6455485881786123
2019-05-20,1.363,1.9240208318470429,1.5521077283372364,1.7380642800921398,1.6130428533947596
2019-05-21,1.38,1.945352072483413,1.5673302107728337,1.7563411416281234,1.6308940944187489
2019-05-22,1.379,1.9341513876007705,1.5608899297423888,1.7475206586715797,1.6246804391143863
2019-05-23,1.348,1.8797888278518942,1.5374707259953162,1.7086297769236052,1.5884198512824035
2019-05-24,1.348,1.887993151173575,1.5362997658079627,1.7121464584907689,1.5907643056605125
2019-05-27,1.363,1.911464650067775,1.534543325526932,1.7230039877973535,1.6030026585315689
2019-05-28,1.384,1.9417136334451024,1.5310304449648713,1.7363720392049868,1.6189146928033242
2019-05-29,1.378,1.9457801241349788,1.5181498829039812,1.73196500351948,1.6139766690129864
2019-05-30,1.385,1.9478490404508813,1.5245901639344264,1.7362196021926537,1.6191464014617691
2019-05-31,1.399,1.936791039452094,1.5,1.718395519726047,1.611930346484031
2019-06-03,1.39,1.93843190411643,1.4660421545667448,1.7022370293415874,1.5981580195610583
2019-06-04,1.364,1.9059713205393454,1.5029274004683841,1.7044493605038649,1.5909662403359097
2019-06-05,1.339,1.899907255475494,1.515807962529274,1.707857609002384,1.5849050726682559
2019-06-06,1.33,1.872511949775273,1.528688524590164,1.7006002371827185,1.577066824788479
2019-06-10,1.35,1.9064707141328388,1.575526932084309,1.740998823108574,1.6106658820723825
2019-06-11,1.391,2.005636013412285,1.5778688524590163,1.7917524329356507,1.658168288623767
2019-06-12,1.39,1.9797388884925449,1.5690866510538644,1.7744127697732046,1.6462751798488031
2019-06-13,1.406,1.9728187201255618,1.5778688524590163,1.775343786292289,1.6522291908615259
2019-06-14,1.403,1.954555182992081,1.5708430913348945,1.7626991371634877,1.6427994247756585
2019-06-17,1.391,1.9346507811942644,1.5807962529274007,1.7577235170608325,1.6354823447072215
2019-06-18,1.405,1.953271028037383,1.6036299765807962,1.7784505023090897,1.653967001539393
2019-06-19,1.417,1.9653278162231576,1.6094847775175645,1.787406296870361,1.6639375312469071
2019-06-20,1.45,2.0227580794749236,1.6223653395784543,1.8225617095266888,1.6983744730177928
2019-06-21,1.45,2.0129128914889063,1.6124121779859486,1.8126625347374274,1.6917750231582849
2019-06-24,1.457,2.0312477705643146,1.6118266978922717,1.8215372342282932,1.7000248228188621
2019-06-25,1.455,2.017550117714204,1.5860655737704918,1.8018078457423479,1.6862052304948985
2019-06-26,1.502,2.012556181779268,1.5960187353629978,1.804287458571133,1.7035249723807553
2019-06-27,1.517,2.0468003139045448,1.6042154566744733,1.825507885289509,1.722671923526339
2019-06-28,1.508,2.0499393593493616,1.6059718969555035,1.8279556281524325,1.7213037521016215
2019-06-30,1.508,2.0498680174074337,1.6059718969555035,1.8279199571814686,1.7212799714543123
2019-07-01,1.54,2.1339088249982163,1.6252927400468384,1.8796007825225274,1.766400521681685
2019-07-02,1.559,2.1433259613326676,1.6276346604215457,1.8854803108771065,1.7766535405847375
2019-07-03,1.525,2.09081829207391,1.642857142857143,1.8668377174655264,1.7528918116436842
2019-07-04,1.494,2.0606406506385104,1.6446135831381734,1.852627116888342,1.733084744592228
2019-07-05,1.522,2.115573945922808,1.6405152224824358,1.8780445842026219,1.759363056135081
2019-07-08,1.489,2.0896768210030676,1.632903981264637,1.8612904011338522,1.7371936007559015
2019-07-09,1.495,2.0935292858671612,1.6411007025761124,1.867314994221637,1.7432099961477578
2019-07-10,1.497,2.095740886066919,1.6569086651053866,1.876324775586153,1.7498831837241018
2019-07-11,1.496,2.0894627951772846,1.6516393442622952,1.8705510697197898,1.7457007131465263
2019-07-12,1.498,2.104872654633659,1.6604215456674472,1.8826471001505531,1.7544314001003687
2019-07-15,1.484,2.112220874652208,1.6656908665105388,1.8889558705813734,1.753970580387582
2019-07-16,1.463,2.0845402011842764,1.65807962529274,1.871309913238508,1.7352066088256721
2019-07-17,1.455,2.0846115431262042,1.6528103044496487,1.8687109237879265,1.730807282525284
2019-07-18,1.435,2.0570735535421276,1.6545667447306793,1.8558201491364035,1.7155467660909356
2019-07-19,1.441,2.0771919811657273,1.6370023419203745,1.857097161543051,1.7183981076953672
2019-07-22,1.441,2.064493115502604,1.6545667447306793,1.8595299301166417,1.7200199534110943
2019-07-23,1.441,2.0503674110009276,1.6662763466042156,1.8583218788025717,1.719214585868381
2019-07-24,1.451,2.051936933723336,1.6785714285714286,1.8652541811473822,1.727169454098255
2019-07-25,1.449,2.0724834129985017,1.6592505854800939,1.8658669992392978,1.7269113328261985
2019-07-26,1.478,2.064778483270315,1.677985948477752,1.8713822158740334,1.7402548105826887
2019-07-29,1.465,2.0899621887707784,1.6727166276346606,1.8813394082027195,1.7425596054684795
2019-07-30,1.466,2.0859670400228296,1.6662763466042156,1.8761216933135225,1.739414462209015
2019-07-31,1.458,2.0607833345223656,1.6440281030444963,1.852405718783431,1.7209371458556206
2019-08-01,1.452,2.051936933723336,1.6358313817330212,1.8438841577281786,1.713256105152119
2019-08-02,1.464,2.0421630876792465,1.6147540983606559,1.8284585930199513,1.706972395346634
2019-08-05,1.438,2.0191909823785403,1.5608899297423888,1.7900404560604646,1.672693637373643
2019-08-06,1.441,2.0030677035028894,1.5936768149882905,1.79837225924559,1.6792481728303932
2019-08-07,1.466,1.9909395733751876,1.6071428571428572,1.7990412152590225,1.688027476839348
2019-08-08,1.495,2.019262324320468,1.6451990632318503,1.8322306937761592,1.7198204625174394
2019-08-09,1.493,1.9800242562602555,1.6311475409836067,1.805585898621931,1.7013905990812874
2019-08-12,1.508,2.0263251765713064,1.6147540983606559,1.820539637465981,1.716359758310654
2019-08-13,1.509,2.0153385175144467,1.6528103044496487,1.8340744109820477,1.7257162739880316
2019-08-14,1.541,2.0384533066990085,1.601873536299766,1.8201634214993874,1.7271089476662578
2019-08-15,1.541,2.036027680673468,1.6001170960187354,1.8180723883461019,1.7257149255640676
2019-08-16,1.552,2.0629235927801957,1.6264637002341922,1.844693646507194,1.7471290976714626
2019-08-19,1.563,2.070771206392238,1.652224824355972,1.8614980153741052,1.76199867691607
2019-08-20,1.566,2.081472497681387,1.6422716627634661,1.8618720802224265,1.7632480534816175
2019-08-21,1.55,2.067061425412,1.6569086651053866,1.8619850452586935,1.7579900301724622
2019-08-22,1.564,2.1029464222016125,1.652224824355972,1.8775856232787924,1.7730570821858613
