2014年8月10日	4,423.64	4,317.35	4,428.97	4,317.35	344.76K	2.60%
2014年8月3日	4,311.70	4,213.11	4,348.19	4,213.11	343.50K	2.41%
2014年7月27日	4,210.22	4,106.99	4,268.43	4,106.99	373.32K	2.94%
2014年7月20日	4,089.80	4,038.74	4,094.65	4,013.55	275.16K	1.17%
2014年7月13日	4,042.52	4,033.71	4,105.01	4,006.28	286.41K	0.32%
2014年7月6日	4,029.75	4,004.10	4,047.38	3,975.70	260.11K	0.63%
2014年6月29日	4,004.56	3,895.15	4,026.07	3,889.65	267.34K	2.96%
2014年6月22日	3,889.32	3,790.84	3,905.54	3,790.84	185.80K	2.64%
2014年6月15日	3,789.34	3,893.92	3,915.21	3,739.41	192.53K	-2.63%
2014年6月8日	3,891.56	3,809.59	3,894.54	3,784.05	164.01K	1.92%
2014年6月1日	3,818.33	3,833.12	3,845.48	3,760.29	119.90K	-0.28%
2014年5月25日	3,829.24	3,798.73	3,874.10	3,798.73	174.76K	1.13%
2014年5月18日	3,786.56	3,722.39	3,788.06	3,679.64	132.94K	1.61%
2014年5月11日	3,726.66	3,738.67	3,819.75	3,685.07	164.06K	0.29%
2014年5月4日	3,716.02	3,761.23	3,831.41	3,688.05	148.58K	-1.33%
2014年4月27日	3,766.17	3,785.96	3,785.96	3,678.01	91.56K	-0.91%
2014年4月20日	3,800.68	4,004.61	4,032.85	3,797.47	181.28K	-5.67%
2014年4月13日	4,029.26	4,019.50	4,051.49	3,992.50	198.59K	0.20%
2014年4月6日	4,021.19	3,927.51	4,052.84	3,918.98	180.72K	2.08%
2014年3月30日	3,939.23	3,865.00	3,939.61	3,815.74	197.52K	1.91%
2014年3月23日	3,865.29	3,954.05	4,009.88	3,855.48	257.07K	-2.20%
2014年3月16日	3,952.39	3,889.90	4,009.35	3,828.92	228.45K	1.63%
2014年3月9日	3,888.98	3,981.51	3,981.51	3,803.73	203.03K	-3.08%
2014年3月2日	4,012.45	3,975.54	4,075.75	3,969.30	241.25K	0.92%
2014年2月23日	3,975.93	4,102.56	4,141.26	3,874.72	266.87K	-3.54%
