2017年1月8日	5,059.51	5,013.82	5,066.95	4,995.07	654.51M	1.05%
2017年1月1日	5,007.08	4,900.85	5,020.70	4,884.52	565.44M	2.95%
2016年12月25日	4,863.62	4,948.92	4,992.08	4,853.93	425.54M	-1.55%
2016年12月18日	4,940.02	4,919.16	4,963.00	4,911.75	563.48M	0.51%
2016年12月11日	4,914.86	4,878.04	4,960.48	4,854.27	1.01B	0.39%
2016年12月4日	4,895.90	4,762.34	4,897.24	4,743.53	774.22M	3.30%
2016年11月27日	4,739.37	4,861.73	4,896.57	4,721.41	874.98M	-2.68%
2016年11月20日	4,870.02	4,822.03	4,884.63	4,819.57	505.26M	1.29%
2016年11月13日	4,808.04	4,752.61	4,840.81	4,677.41	869.63M	1.18%
2016年11月6日	4,751.95	4,737.98	4,855.79	4,685.74	1.03B	1.96%
2016年10月30日	4,660.46	4,821.31	4,823.91	4,647.59	827.09M	-3.02%
2016年10月23日	4,805.59	4,884.16	4,911.76	4,794.07	756.08M	-0.95%
2016年10月16日	4,851.86	4,808.47	4,860.68	4,790.45	723.72M	0.90%
2016年10月9日	4,808.48	4,887.73	4,904.72	4,760.07	696.77M	-1.15%
2016年10月2日	4,864.52	4,864.63	4,891.50	4,840.93	651.65M	-0.23%
2016年9月25日	4,875.70	4,830.17	4,889.23	4,811.28	751.68M	0.35%
2016年9月18日	4,858.91	4,833.84	4,895.50	4,787.44	697.91M	0.85%
2016年9月11日	4,818.05	4,656.59	4,826.02	4,656.51	1.07B	2.92%
2016年9月4日	4,681.53	4,806.66	4,839.59	4,681.53	660.28M	-2.44%
2016年8月28日	4,798.74	4,787.93	4,816.70	4,750.24	615.24M	0.31%
2016年8月21日	4,783.69	4,797.95	4,836.45	4,758.10	605.30M	-0.47%
2016年8月14日	4,806.14	4,814.77	4,837.67	4,772.43	624.66M	-0.02%
2016年8月7日	4,807.08	4,791.10	4,813.36	4,770.22	594.33M	0.33%
2016年7月31日	4,791.21	4,734.44	4,799.86	4,689.55	732.06M	1.29%
2016年7月24日	4,730.23	4,662.90	4,743.26	4,648.92	850.86M	1.38%
2016年7月17日	4,666.07	4,595.06	4,670.54	4,591.83	713.38M	1.66%
2016年7月10日	4,589.83	4,544.33	4,607.18	4,544.33	740.72M	1.36%
2016年7月3日	4,528.36	4,414.35	4,529.72	4,375.72	590.78M	2.05%
2016年6月26日	4,437.44	4,247.71	4,453.86	4,179.73	959.17M	3.54%
2016年6月19日	4,285.70	4,424.11	4,467.48	4,274.54	977.17M	-2.03%
2016年6月12日	4,374.38	4,436.11	4,461.27	4,362.16	944.76M	-1.94%
2016年6月5日	4,461.05	4,517.88	4,536.55	4,447.33	659.05M	-1.08%
2016年5月29日	4,509.79	4,513.85	4,531.35	4,480.80	724.01M	-0.06%
2016年5月22日	4,512.54	4,364.73	4,512.54	4,353.36	708.75M	3.43%
2016年5月15日	4,362.90	4,335.33	4,395.70	4,284.36	826.56M	0.84%
2016年5月8日	4,326.53	4,331.66	4,407.93	4,312.88	739.11M	-0.08%
2016年5月1日	4,330.17	4,350.83	4,386.98	4,282.00	792.25M	-0.26%
2016年4月24日	4,341.30	4,459.67	4,490.06	4,307.10	951.45M	-2.97%
2016年4月17日	4,474.19	4,535.21	4,574.38	4,440.14	816.48M	-1.52%
2016年4月10日	4,543.16	4,496.26	4,569.73	4,435.05	757.13M	1.52%
2016年4月3日	4,474.93	4,526.39	4,544.59	4,459.56	720.30M	-1.26%
2016年3月27日	4,532.08	4,415.04	4,534.32	4,384.27	705.34M	2.87%
2016年3月20日	4,405.53	4,403.09	4,450.76	4,374.71	552.73M	-0.12%
2016年3月13日	4,410.83	4,347.94	4,420.88	4,339.86	1.01B	1.12%
2016年3月6日	4,361.83	4,303.81	4,361.83	4,232.08	803.48M	0.76%
2016年2月28日	4,329.00	4,228.57	4,356.34	4,200.15	883.79M	2.20%
2016年2月21日	4,235.62	4,203.60	4,275.82	4,088.12	769.00M	1.72%
2016年2月14日	4,164.09	4,077.33	4,212.58	4,049.88	833.29M	3.61%
2016年2月7日	4,019.19	3,947.99	4,045.48	3,888.78	1.19B	-0.13%
2016年1月31日	4,024.47	4,254.41	4,301.63	4,008.45	1.16B	-5.95%
2016年1月24日	4,279.17	4,245.47	4,279.17	4,111.93	1.16B	0.46%
2016年1月17日	4,259.77	4,199.56	4,260.55	3,992.91	937.57M	2.87%
2016年1月10日	4,141.08	4,300.97	4,359.50	4,085.79	1.17B	-3.04%
2016年1月3日	4,270.78	4,485.06	4,522.12	4,264.81	1.03B	-7.02%
2015年12月27日	4,593.27	4,610.41	4,702.74	4,580.13	393.04M	-0.64%
2015年12月20日	4,622.77	4,547.92	4,635.59	4,519.82	451.64M	2.39%
2015年12月13日	4,514.82	4,535.56	4,681.13	4,478.25	1.21B	-0.50%
2015年12月6日	4,537.56	4,718.55	4,720.82	4,534.05	829.13M	-3.79%
2015年11月29日	4,716.12	4,692.57	4,739.75	4,579.91	953.09M	0.76%
2015年11月22日	4,680.47	4,689.98	4,706.62	4,621.63	449.96M	-0.13%
2015年11月15日	4,686.36	4,494.56	4,691.59	4,486.09	824.34M	4.09%
2015年11月8日	4,502.14	4,687.35	4,694.27	4,499.15	779.82M	-4.36%
2015年11月1日	4,707.23	4,658.79	4,737.11	4,652.45	802.98M	1.26%
2015年10月25日	4,648.83	4,621.14	4,681.23	4,606.66	853.33M	0.54%
2015年10月18日	4,624.09	4,428.06	4,645.97	4,409.90	930.27M	4.18%
2015年10月11日	4,438.62	4,378.64	4,438.75	4,328.96	795.76M	1.57%
2015年10月4日	4,370.01	4,296.54	4,378.26	4,273.70	911.45M	2.40%
2015年9月27日	4,267.45	4,206.68	4,267.45	4,053.11	1.09B	1.01%
2015年9月20日	4,224.74	4,343.77	4,372.42	4,198.11	847.00M	-2.29%
2015年9月13日	4,323.86	4,334.86	4,450.66	4,293.77	1.20B	0.01%
2015年9月6日	4,323.23	4,267.40	4,352.96	4,242.47	722.15M	3.31%
2015年8月30日	4,184.72	4,299.88	4,324.73	4,121.83	1.00B	-3.34%
2015年8月23日	4,329.12	3,847.12	4,340.70	3,787.23	1.59B	3.14%
2015年8月16日	4,197.27	4,516.88	4,568.59	4,197.27	958.85M	-7.36%
2015年8月9日	4,530.74	4,558.68	4,583.63	4,436.54	801.91M	0.24%
2015年8月2日	4,520.08	4,595.26	4,634.70	4,485.50	862.78M	-1.50%
2015年7月26日	4,588.91	4,530.36	4,616.48	4,506.19	879.95M	0.69%
2015年7月19日	4,557.38	4,670.23	4,694.13	4,552.40	849.54M	-2.24%
2015年7月12日	4,661.60	4,457.76	4,661.60	4,456.54	812.86M	5.46%
2015年7月5日	4,420.15	4,394.44	4,444.41	4,344.15	809.67M	-0.30%
2015年6月28日	4,433.39	4,433.11	4,460.08	4,377.23	639.80M	-1.13%
2015年6月21日	4,484.28	4,541.85	4,561.64	4,469.23	842.84M	-0.65%
2015年6月14日	4,513.42	4,416.14	4,540.69	4,396.13	910.35M	1.34%
2015年6月7日	4,453.79	4,476.69	4,511.32	4,392.45	704.72M	-0.52%
2015年5月31日	4,477.19	4,530.03	4,539.35	4,452.32	721.71M	-0.69%
2015年5月24日	4,508.25	4,516.63	4,551.52	4,456.76	690.63M	-0.42%
2015年5月17日	4,527.16	4,487.14	4,542.46	4,483.76	720.45M	0.73%
2015年5月10日	4,494.29	4,457.62	4,509.13	4,380.52	757.82M	0.80%
2015年5月3日	4,458.65	4,491.19	4,510.47	4,349.93	827.69M	-0.46%
2015年4月26日	4,479.06	4,548.51	4,562.33	4,395.10	917.06M	-1.27%
2015年4月19日	4,536.78	4,373.65	4,543.64	4,373.09	834.58M	4.25%
2015年4月12日	4,351.80	4,428.13	4,448.20	4,333.10	781.50M	-1.59%
2015年4月5日	4,422.02	4,286.16	4,422.63	4,283.91	743.04M	2.46%
2015年3月29日	4,316.01	4,359.78	4,384.18	4,284.06	685.30M	-0.39%
2015年3月22日	4,332.86	4,454.15	4,467.79	4,280.95	879.14M	-2.82%
2015年3月15日	4,458.54	4,338.29	4,478.69	4,327.27	1.08B	3.33%
2015年3月8日	4,314.90	4,406.87	4,424.22	4,289.30	794.80M	-1.92%
2015年3月1日	4,399.23	4,452.80	4,483.97	4,389.82	752.48M	-0.93%
2015年2月22日	4,440.67	4,441.26	4,464.31	4,428.82	737.35M	-0.05%
2015年2月15日	4,443.05	4,379.31	4,444.62	4,370.63	589.13M	1.35%
2015年2月8日	4,384.03	4,209.81	4,384.03	4,206.76	816.58M	3.67%
2015年2月1日	4,228.68	4,162.19	4,271.28	4,094.73	957.83M	1.93%
2015年1月25日	4,148.43	4,271.10	4,282.48	4,103.72	1.11B	-3.03%
2015年1月18日	4,278.14	4,164.43	4,292.88	4,117.15	701.53M	3.28%
2015年1月11日	4,142.14	4,221.52	4,252.70	4,078.85	1.00B	-1.69%
2015年1月4日	4,213.28	4,206.55	4,253.97	4,090.33	927.35M	-0.40%
2014年12月28日	4,230.24	4,309.70	4,321.20	4,206.45	447.01M	-1.94%
2014年12月21日	4,314.10	4,271.87	4,322.45	4,270.54	471.18M	0.75%
2014年12月14日	4,281.78	4,224.17	4,300.40	4,089.09	1.29B	1.96%
2014年12月7日	4,199.28	4,301.27	4,320.08	4,199.28	823.32M	-2.60%
2014年11月30日	4,311.57	4,323.95	4,332.55	4,274.68	740.39M	-0.60%
2014年11月23日	4,337.78	4,262.09	4,347.09	4,258.41	551.14M	2.03%
2014年11月16日	4,251.32	4,215.29	4,285.27	4,194.18	807.44M	0.62%
2014年11月9日	4,224.99	4,162.59	4,228.68	4,151.48	707.87M	1.55%
2014年11月2日	4,160.50	4,160.60	4,179.93	4,126.72	794.47M	0.06%
2014年10月26日	4,158.21	4,031.88	4,170.87	4,019.23	886.53M	2.87%
2014年10月19日	4,042.02	3,813.59	4,045.19	3,804.97	940.00M	5.94%
2014年10月12日	3,815.47	3,866.89	3,893.66	3,700.22	1.37B	-1.43%
2014年10月5日	3,870.86	4,041.40	4,048.79	3,870.86	1.01B	-3.88%
2014年9月28日	4,027.31	4,009.66	4,070.44	3,934.94	882.81M	-0.65%
2014年9月21日	4,053.72	4,091.87	4,096.27	4,007.63	868.60M	-1.13%
2014年9月14日	4,100.09	4,070.20	4,118.91	4,009.98	1.19B	0.76%
2014年9月7日	4,069.23	4,086.52	4,110.86	4,053.11	780.25M	-0.51%
2014年8月31日	4,089.92	4,093.12	4,104.43	4,051.75	603.00M	0.18%
2014年8月24日	4,082.56	4,073.47	4,082.97	4,054.61	583.99M	0.74%
2014年8月17日	4,052.75	4,007.19	4,060.90	4,003.46	637.77M	1.64%
2014年8月10日	3,987.51	3,899.98	3,997.08	3,887.58	690.79M	2.56%
